Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
46,18,106,92885,1,3.1,1,0,0,0,0,0,0
40,18,93,95932,3,3.7,2,276,0,0,0,0,1
34,5,82,94722,3,1.9,2,125,0,0,0,0,0
61,35,34,91444,1,0.3,2,231,0,0,0,1,0
38,9,94,94884,1,2.6,3,0,0,0,0,1,0
32,13,35,94151,4,2.5,3,217,0,0,0,0,0
59,37,58,94879,1,4.1,3,0,0,0,0,0,1
40,18,114,90419,3,3.4,2,0,0,0,0,1,1
52,24,29,91545,3,3.0,2,0,0,1,0,1,0
36,16,51,95039,4,1.7,1,144,0,0,0,0,0
27,-1,99,93106,3,1.5,3,0,0,0,0,0,0
34,9,110,93614,1,0.2,3,152,0,0,0,1,0
58,32,90,90316,1,2.5,1,0,0,0,0,1,0
33,10,27,92902,2,1.0,2,0,0,0,0,1,0
25,-1,11,90398,1,1.7,3,170,0,1,0,0,1
51,29,85,90543,1,3.1,3,0,0,0,0,0,0
26,1,52,95213,3,3.7,3,141,0,0,0,1,1
31,4,27,94887,1,2.0,1,153,0,0,0,0,0
55,20,188,93415,2,7.1,1,0,1,0,0,0,1
45,26,52,91479,1,2.6,1,0,0,0,1,1,1
62,35,49,94668,1,1.9,1,206,0,0,0,1,1
49,15,58,95088,2,0.2,1,0,0,0,0,0,0
55,22,37,92321,4,3.1,3,0,0,0,0,0,0
40,16,87,94397,1,0.3,1,298,0,1,0,1,0
62,35,30,92047,2,1.2,2,144,0,1,0,0,1
37,10,17,90323,3,1.9,3,158,0,1,0,0,1
42,12,95,93380,1,2.7,3,0,0,0,0,1,1
61,38,18,91497,3,0.6,2,0,0,0,0,0,0
58,25,157,95264,1,1.7,3,0,0,0,0,0,1
58,30,30,92112,4,2.1,1,0,0,0,0,1,0
52,25,85,94217,1,0.7,3,0,0,0,0,1,0
40,16,214,92224,1,4.1,2,0,0,1,0,1,0
27,1,27,95370,1,0.8,3,0,0,0,0,1,0
31,5,87,92303,2,1.0,2,0,0,0,0,0,0
32,7,91,94706,3,2.1,2,0,0,0,0,0,1
51,30,193,93432,3,8.0,2,0,1,0,1,0,1
41,14,24,94264,1,2.1,3,0,0,1,0,0,1
29,5,51,92062,4,0.5,3,0,0,0,0,0,0
36,8,17,94566,1,2.1,3,0,0,0,0,1,1
49,17,14,92178,3,2.2,2,0,0,0,0,1,1
33,15,93,95349,3,5.1,1,0,0,1,0,0,0
39,11,18,94774,1,1.8,1,148,0,0,0,1,1
47,27,48,95053,2,1.5,1,0,0,0,0,1,0
42,12,38,91935,1,1.9,3,0,0,0,0,1,0
37,16,188,94398,1,8.8,1,0,0,0,1,1,1
37,17,31,90483,2,2.5,1,0,0,0,0,0,0
31,9,100,94195,4,4.1,3,0,1,1,0,1,1
51,24,96,94267,4,2.3,2,0,0,0,0,0,1
63,39,166,90349,2,5.8,1,0,1,0,0,1,0
40,5,32,91819,4,0.1,1,192,0,0,0,1,0
60,34,32,92205,4,0.7,2,0,0,0,0,1,0
37,3,94,95002,4,0.2,2,0,0,0,0,1,1
30,10,30,95990,1,2.8,3,0,0,0,0,1,0
28,4,51,93150,4,0.3,1,220,0,0,0,1,0
52,28,164,90503,2,1.2,1,0,0,0,0,0,1
58,25,13,93171,1,1.6,3,251,0,0,0,1,0
36,13,54,94965,1,5.0,3,0,0,1,0,1,1
37,12,55,94924,4,2.7,3,202,0,0,0,1,1
32,2,63,94261,2,1.6,2,0,0,0,0,1,0
62,38,184,90383,1,5.3,3,0,0,0,1,1,0
52,14,72,95811,1,1.8,3,0,0,0,0,1,0
43,16,80,91191,1,2.2,3,165,0,1,0,1,0
27,2,99,94210,4,2.0,2,0,0,0,0,1,0
57,29,36,90286,2,1.8,3,0,0,0,0,1,0
26,0,31,94725,1,0.4,3,126,0,0,0,1,0
35,22,55,95064,2,3.4,3,0,0,0,0,1,0
30,3,187,91381,2,2.5,1,0,0,0,0,1,0
43,12,117,96098,1,3.9,3,129,0,0,0,1,1
44,10,71,94327,1,1.9,3,0,0,1,0,1,0
31,2,74,92217,1,1.3,1,0,0,0,0,0,0
48,26,47,94234,1,2.9,3,0,0,0,0,1,1
65,41,190,91971,2,7.4,2,0,1,0,1,0,0
54,39,189,92335,1,2.4,1,0,0,1,0,1,0
40,20,94,92260,1,3.6,1,0,0,1,0,1,0
53,34,61,94898,4,1.5,3,0,0,0,0,0,0
30,7,72,96169,1,1.2,3,303,0,0,0,1,1
35,19,100,92232,2,9.6,1,0,0,0,0,1,0
57,32,62,93100,2,1.4,3,0,0,0,0,0,0
39,8,53,94241,1,2.5,2,146,0,0,0,1,0
41,13,30,95237,1,0.3,3,0,0,0,0,1,0
38,20,102,93168,4,8.7,1,0,0,0,0,0,1
39,23,62,92167,4,3.6,3,0,0,1,0,1,1
54,27,52,90186,2,0.4,1,175,0,0,0,1,0
27,8,31,93410,3,2.3,2,0,0,0,0,0,0
53,26,56,91682,3,0.9,2,308,0,0,0,0,0
58,38,84,96302,1,2.7,1,136,0,0,0,0,0
53,31,98,92152,2,3.3,1,0,0,0,0,1,0
55,19,56,90218,1,0.3,1,165,0,0,0,1,0
38,18,48,95047,1,3.7,3,149,0,0,0,1,0
39,13,102,90339,1,3.4,1,0,0,0,0,1,0
30,6,33,92140,1,3.1,2,0,0,0,0,1,0
44,14,23,91510,1,1.6,3,0,0,0,0,1,0
44,17,97,91102,4,0.8,3,0,0,0,0,1,0
61,39,104,91740,2,2.4,1,153,0,0,0,0,1
61,39,34,94185,2,2.0,1,187,0,0,0,1,0
53,27,203,94364,1,0.4,1,291,0,1,0,0,0
28,3,175,94383,4,5.2,1,0,0,0,0,1,1
31,6,170,95110,2,5.0,1,224,1,0,1,0,1
27,20,51,92207,1,4.5,1,0,0,1,0,1,0
57,28,120,90488,2,2.8,1,0,0,0,0,0,0
57,30,111,90304,1,1.6,1,312,0,0,0,0,1
48,31,18,94460,1,0.5,3,169,0,0,0,1,0
54,22,48,95167,1,3.2,3,0,0,0,0,0,0
35,12,114,94859,3,3.3,2,0,0,0,0,1,1
61,33,99,91412,1,2.9,3,0,0,0,0,1,0
35,5,45,96160,1,1.0,1,216,0,0,0,1,0
52,20,98,92154,4,1.5,2,147,0,0,0,1,0
27,3,197,91946,1,2.5,3,440,1,0,0,1,0
35,11,37,92872,1,1.9,3,0,0,0,0,1,1
43,20,196,94359,4,7.0,1,0,1,0,1,1,1
35,4,31,91730,1,3.1,3,168,0,0,0,1,0
34,11,54,94854,2,3.6,3,133,0,0,0,1,1
34,14,209,94338,4,3.7,1,0,0,0,0,0,0
46,19,105,91718,4,0.8,1,0,0,1,0,0,0
38,13,25,92312,2,0.9,1,0,0,0,0,1,1
27,3,35,91904,1,0.0,1,0,0,0,0,1,0
64,38,106,95779,3,2.2,1,0,0,0,0,1,0
30,6,37,92830,2,2.0,3,116,0,0,0,1,1
27,3,82,92190,2,3.5,1,0,0,0,0,1,0
64,41,99,92092,1,8.1,1,288,0,0,0,1,0
32,7,17,91749,2,0.8,1,0,0,0,0,0,0
52,18,102,92194,1,3.2,2,0,0,0,0,0,0
37,7,144,95131,1,2.7,1,0,0,0,0,0,0
39,10,90,90485,4,2.1,1,0,0,0,0,0,0
27,1,83,91684,3,0.9,1,0,0,0,0,0,0
34,5,100,92298,1,2.5,3,0,0,0,0,1,0
29,9,43,95192,3,0.3,2,0,0,0,0,0,0
34,8,56,92311,4,2.6,1,211,0,0,0,0,0
63,33,33,94302,1,0.3,3,0,0,0,0,1,0
42,28,163,91764,1,7.8,1,0,1,0,0,0,1
54,31,27,94350,2,0.1,1,275,0,0,0,1,0
41,16,17,95787,2,2.0,1,0,0,0,0,0,0
33,14,200,94191,1,2.0,3,178,0,0,0,0,1
43,12,81,91985,2,1.1,1,0,0,0,0,0,1
61,27,74,91657,4,2.1,1,0,0,0,0,0,1
58,33,58,95782,1,0.3,3,0,0,0,0,1,0
39,13,15,94312,3,2.3,2,0,0,0,0,1,0
60,34,109,94157,1,2.0,3,167,0,0,0,1,1
37,21,194,93227,2,7.8,1,0,1,0,0,0,0
52,25,95,94298,1,2.5,3,175,0,0,0,1,0
54,32,111,91191,1,0.3,3,0,0,0,0,1,0
36,15,51,92198,1,0.3,1,122,0,1,0,1,1
47,20,93,91562,3,3.1,3,0,0,0,0,0,1
25,0,74,92079,1,2.7,1,175,0,1,0,0,0
34,3,26,93520,3,0.8,2,137,0,0,0,0,0
34,15,55,90461,1,0.3,3,138,0,0,0,1,0
24,-2,100,94202,1,3.0,3,132,0,0,0,1,0
40,9,143,91524,2,6.1,1,0,0,0,0,1,0
46,35,184,91733,2,5.9,3,210,0,0,0,1,1
40,23,86,92958,3,2.2,3,168,0,1,0,1,1
35,8,90,92689,1,3.2,1,0,0,0,0,1,0
52,26,33,94250,1,2.3,1,0,0,0,0,1,1
65,41,96,95693,4,2.3,3,0,0,0,0,1,0
61,32,40,90429,1,3.7,3,0,0,0,0,0,1
62,35,88,92183,3,3.4,2,0,0,0,0,1,0
39,17,87,90125,3,3.8,2,0,0,0,0,0,0
39,11,172,90465,3,2.6,1,383,0,0,0,0,0
50,19,32,90497,4,1.2,1,0,0,0,0,0,0
56,30,28,90326,1,2.2,1,0,0,0,0,1,0
40,16,186,94143,1,6.5,1,227,0,0,0,0,0
46,18,79,91660,2,0.0,3,0,0,0,0,1,0
30,2,25,91753,4,1.5,3,0,0,0,0,0,0
33,7,193,93731,2,1.9,3,300,1,1,1,0,1
61,32,43,95755,1,1.5,3,0,0,0,0,0,0
30,8,28,96064,1,2.6,3,141,0,0,0,0,1
44,15,57,92375,1,1.2,3,0,0,0,0,1,0
45,19,49,94992,4,1.7,1,0,0,0,0,1,1
28,1,27,94918,1,2.3,3,0,0,1,0,1,1
59,33,98,91699,3,3.5,2,0,0,0,0,1,1
64,39,84,93178,1,2.6,1,0,0,0,0,1,1
52,23,171,93292,2,8.6,3,0,0,0,0,0,0
54,23,31,92984,2,1.5,2,192,0,0,0,0,0
60,26,185,96142,1,4.6,1,361,0,0,0,0,0
36,6,87,92214,1,2.2,3,0,0,1,0,1,0
57,32,17,90357,1,3.6,3,276,0,0,0,0,0
28,5,56,91723,3,2.5,3,179,0,1,0,1,0
39,6,166,92283,2,5.5,2,0,0,0,0,0,0
52,26,30,95898,4,1.7,3,176,0,0,0,1,0
46,24,186,93022,1,7.9,2,0,1,0,1,1,1
56,30,166,90296,1,4.7,3,153,1,0,0,0,1
58,38,109,94214,4,3.7,3,207,0,0,0,0,0
33,5,95,94958,1,2.5,3,171,0,0,0,1,0
24,-2,41,93501,1,2.7,3,0,0,0,0,1,1
29,10,92,94054,1,3.2,1,0,0,0,0,1,1
55,28,169,95235,1,6.1,1,189,0,0,1,0,1
44,24,104,94821,3,0.3,2,182,0,0,0,0,1
36,18,82,94210,2,2.6,1,211,0,0,0,0,1
35,14,44,92366,2,3.2,1,0,0,0,0,0,0
36,6,97,93382,1,2.2,1,0,0,0,0,0,1
37,15,53,94319,1,3.0,3,196,0,1,0,1,1
43,18,48,94281,1,3.4,3,137,0,0,0,1,0
34,8,94,95932,4,3.9,3,0,0,0,0,1,0
35,18,189,93471,1,1.7,1,0,0,0,0,1,0
32,8,14,93217,2,1.0,3,161,0,0,0,0,0
42,14,97,95062,1,2.5,2,0,0,0,0,1,0
37,11,102,92014,2,3.9,3,0,0,0,0,1,1
29,6,185,93218,4,7.7,2,286,1,0,1,0,0
64,37,86,91832,2,2.0,1,0,0,0,0,0,0
58,31,55,91754,1,4.0,1,0,0,0,0,1,0
37,11,36,96097,4,2.7,1,403,0,0,0,0,0
27,-1,49,92228,1,1.3,3,0,0,0,0,1,1
36,7,74,91801,2,0.9,1,0,0,0,0,0,0
26,1,40,92023,1,2.7,3,159,0,0,0,0,1
42,22,62,95087,3,2.6,2,223,0,0,0,1,1
56,32,31,90437,1,2.1,3,117,0,0,0,1,0
54,16,99,91728,3,2.2,1,0,0,1,0,0,0
44,15,33,90408,4,3.0,1,0,0,0,0,1,0
61,29,110,90441,4,2.0,3,289,0,0,0,0,0
46,21,122,92613,3,2.7,2,0,1,0,0,0,1
32,8,99,90502,1,2.3,3,0,0,0,0,0,1
26,2,103,93337,3,0.9,2,192,0,0,0,1,0
41,23,41,95111,1,3.2,3,0,0,0,0,0,0
30,6,86,90375,1,3.5,3,126,0,0,0,1,0
49,27,13,94294,2,3.5,3,0,0,1,0,1,1
39,20,41,95825,1,2.8,1,0,0,0,0,0,0
28,9,76,95004,3,3.5,2,0,0,0,0,1,0
34,9,37,93431,4,2.7,1,0,0,0,0,0,0
42,19,78,92030,3,2.6,3,0,0,0,0,0,0
40,9,30,94299,1,1.0,3,119,0,0,0,1,0
29,4,21,92222,1,0.3,1,0,0,1,0,1,1
67,42,99,95161,1,2.3,3,267,0,0,0,0,0
43,16,56,92226,4,2.3,1,0,0,0,0,0,0
36,5,91,94685,1,2.0,1,0,0,1,0,1,0
53,25,42,94329,1,3.7,3,135,0,0,0,0,0
50,13,32,90246,3,0.3,2,0,0,0,0,1,1
43,23,28,95307,1,2.5,3,0,0,0,0,1,1
28,2,94,92973,4,2.5,3,0,0,0,0,1,0
54,20,92,93059,3,2.3,1,0,0,0,0,0,0
59,36,23,95186,3,3.1,2,0,0,0,0,0,0
34,4,40,94852,1,2.2,3,0,0,0,0,0,0
57,35,18,91536,1,2.8,1,0,0,0,0,1,0
61,38,33,93268,4,2.1,1,139,0,0,0,0,1
37,11,101,93018,3,0.5,2,143,0,0,0,1,1
55,31,49,90505,1,2.8,1,271,0,1,0,1,0
44,16,57,90457,1,2.1,3,0,0,0,0,1,0
59,35,42,94871,2,1.2,2,0,0,0,0,0,1
52,25,62,92344,2,2.1,1,0,0,0,0,1,0
28,3,203,95049,1,8.8,1,282,1,0,1,0,1
47,17,124,95878,4,3.6,3,0,0,0,0,0,0
32,8,28,95995,1,0.5,2,107,0,0,0,1,0
35,8,98,93188,1,0.7,3,0,0,0,0,1,1
28,7,106,90392,3,3.0,3,0,0,0,0,1,0
41,10,193,95000,2,7.4,1,177,0,1,0,0,0
36,14,47,94717,2,2.9,1,0,0,0,0,0,0
46,25,97,95255,1,3.2,3,0,0,0,0,1,1
29,2,81,96258,1,1.3,3,0,0,0,0,1,1
47,25,54,92147,2,1.7,3,149,0,0,0,0,1
63,35,87,94973,2,0.8,1,0,0,0,0,1,0
45,16,92,92245,1,0.9,3,0,0,0,0,1,0
60,35,35,90330,1,1.4,1,0,0,0,0,0,0
52,37,110,90369,1,6.2,1,0,0,0,0,0,0
62,37,164,90699,3,5.7,3,160,1,0,1,1,1
34,11,89,95031,2,1.1,3,0,0,0,0,0,0
45,8,54,94180,1,6.4,3,0,0,0,0,0,0
48,26,36,94856,4,1.6,2,187,0,0,0,1,1
43,10,18,93272,2,1.1,1,400,0,0,0,1,0
42,20,51,92124,3,1.3,2,341,0,0,0,1,1
62,34,53,92288,3,0.4,1,0,0,0,0,1,0
52,33,27,90344,1,2.4,3,0,0,0,0,1,0
48,25,96,95098,2,0.3,1,0,0,0,0,0,0
55,20,79,90320,1,2.8,1,0,0,0,0,1,0
26,1,89,95901,1,2.5,1,0,0,0,0,0,0
33,1,23,90572,2,0.3,1,0,0,0,0,0,0
34,3,20,92296,1,2.2,3,273,0,0,0,1,0
55,26,170,95030,1,7.3,1,217,0,0,1,1,1
32,8,16,95345,1,2.6,3,0,0,0,0,1,1
29,14,77,91804,1,3.6,3,132,0,0,0,1,0
43,20,176,93352,3,2.6,2,0,0,1,0,1,1
23,-2,171,92135,1,0.0,1,0,0,0,0,1,0
49,25,28,92216,1,2.9,1,0,0,0,0,0,0
47,21,30,94349,1,1.7,3,0,0,0,0,1,0
30,6,35,93063,4,1.6,2,0,0,0,0,0,0
37,4,18,95903,2,1.4,3,199,0,0,0,0,1
52,16,57,94121,4,2.2,2,0,0,0,0,1,0
53,25,84,90507,2,0.2,1,300,0,0,0,1,0
45,21,166,91359,3,8.1,3,0,1,0,0,0,0
41,17,187,91603,3,5.0,1,0,1,1,1,1,1
35,4,34,90431,2,2.1,3,135,0,0,0,0,0
40,23,53,90401,1,0.4,1,0,0,0,0,1,0
25,0,35,92131,2,0.3,1,118,0,0,0,1,0
33,5,75,90115,2,1.2,1,146,0,0,0,1,0
52,36,31,94856,3,2.9,1,451,0,0,0,0,0
27,4,204,94290,1,3.9,2,0,0,0,0,1,0
29,7,52,95876,1,2.6,3,0,0,0,0,1,1
54,26,100,95118,2,1.8,3,0,0,1,0,1,1
60,28,16,94190,2,0.1,3,0,0,1,0,1,0
56,27,93,90422,4,2.7,2,0,0,0,0,0,0
51,21,181,91571,2,6.7,2,0,1,0,1,1,0
53,25,94,94883,1,3.0,1,247,0,0,0,1,0
36,13,173,93096,2,2.6,1,369,0,0,0,0,0
49,21,175,92349,1,5.7,1,0,0,1,1,1,0
27,3,85,94855,1,2.3,3,0,0,0,0,0,0
27,1,26,90408,4,1.4,1,164,0,0,0,0,0
40,14,91,90375,2,1.1,1,0,0,0,0,0,0
34,9,84,94235,4,3.2,2,0,0,0,0,1,0
40,6,117,90561,3,0.7,1,368,0,0,0,0,0
45,16,190,90300,4,1.8,2,0,0,0,0,1,0
55,31,120,93204,1,3.0,1,0,0,0,0,1,0
35,13,52,95027,4,3.3,1,0,0,0,0,0,0
56,26,53,94196,1,0.9,3,135,0,0,0,1,1
31,7,26,91170,1,1.2,1,122,0,0,0,0,0
31,17,176,94278,3,8.5,2,284,1,0,1,1,1
46,17,53,94184,1,2.6,3,0,0,0,0,1,1
50,22,59,92317,4,0.4,1,183,0,0,0,1,0
39,17,88,94776,3,2.3,1,0,0,0,0,1,0
39,9,85,91602,2,2.7,3,167,0,0,0,0,0
59,38,195,94111,1,7.5,1,0,0,0,1,1,0
46,14,96,95010,1,1.3,3,0,0,0,0,1,0
30,8,12,95161,1,1.1,1,0,0,0,0,0,1
39,16,104,93175,2,3.2,3,0,0,0,0,0,0
50,34,42,94181,3,2.6,3,179,0,0,0,0,0
45,17,154,92260,1,1.4,3,0,0,0,0,0,0
37,12,50,95104,1,3.4,3,165,0,0,0,1,0
36,9,89,92230,4,0.2,2,0,0,0,0,1,0
50,20,55,94268,1,2.9,3,106,0,0,0,1,1
40,17,208,96040,2,6.1,1,0,1,0,1,0,1
62,37,30,94325,1,1.9,3,253,0,0,0,0,0
42,15,47,94342,3,0.3,1,0,0,0,0,0,0
44,10,174,93138,2,6.1,2,0,0,0,0,0,1
65,39,88,93149,1,1.8,1,160,0,0,0,1,0
36,4,85,92998,1,1.8,3,248,0,0,0,1,1
58,30,120,93272,4,1.4,2,0,0,0,0,0,0
34,11,18,93122,3,0.2,1,0,0,0,0,1,0
49,31,55,94281,1,3.5,2,0,0,0,0,1,0
31,6,32,90689,2,0.5,3,127,0,0,0,1,0
26,-1,102,95187,1,1.1,3,0,0,0,0,1,1
37,10,50,95919,2,1.1,3,156,0,0,0,1,1
25,-1,61,94553,4,3.7,3,154,0,0,0,0,0
34,6,178,90381,1,6.7,1,0,0,0,0,1,0
58,32,187,92044,1,5.3,1,288,1,0,1,0,0
29,1,16,94241,4,2.5,1,121,0,0,0,0,0
60,33,35,91343,4,1.0,3,0,0,0,0,0,0
41,13,192,93142,1,8.0,3,0,1,0,0,0,0
42,9,105,94847,1,4.0,3,0,0,1,0,1,0
59,25,109,91463,1,3.3,3,0,0,0,0,1,0
58,24,29,94900,2,2.9,3,133,0,0,0,1,0
40,24,176,91726,4,7.3,1,0,1,1,1,0,1
33,11,77,94865,4,0.2,1,0,0,1,0,0,0
44,22,36,95023,1,1.0,1,0,0,0,0,1,0
60,28,92,93012,4,2.3,2,0,0,0,0,0,0
26,7,29,95936,4,3.6,3,0,0,0,0,0,0
54,24,85,93328,2,1.0,1,0,1,0,0,0,1
25,3,55,95371,1,7.9,3,0,0,0,0,1,0
29,6,110,92256,4,3.2,2,390,0,1,0,0,1
29,4,212,94283,1,4.8,3,0,1,0,1,0,1
57,29,100,94250,2,1.3,2,0,0,0,0,0,0
52,30,61,95039,4,1.5,3,0,0,0,0,1,0
54,28,33,94308,1,0.4,1,0,0,0,0,1,0
26,-1,42,94912,1,2.4,1,161,0,0,0,1,0
36,9,91,91897,1,2.8,3,0,0,0,0,1,0
26,1,102,94420,1,2.7,1,0,0,0,0,1,0
45,23,32,90410,1,1.4,2,0,0,1,0,1,1
50,21,95,91820,3,3.0,1,216,0,0,0,0,0
42,14,106,90561,4,1.3,1,298,0,1,0,1,0
38,8,20,90261,1,1.7,1,0,0,0,0,0,0
45,17,173,91982,2,4.3,1,0,0,0,1,1,0
59,28,222,91753,3,5.0,1,0,1,0,1,0,1
51,27,82,95280,3,2.7,1,0,0,1,0,0,0
36,14,48,94528,2,2.6,1,0,0,0,0,0,0
45,15,99,93231,1,9.6,1,0,0,0,0,1,0
52,20,124,94403,4,0.8,2,0,0,1,0,1,0
36,14,221,92194,1,6.9,2,0,1,0,1,0,1
25,0,70,95849,1,3.1,3,0,0,0,0,1,0
58,26,93,91546,2,1.8,1,237,0,0,0,1,0
35,16,167,92110,1,4.7,1,136,0,0,0,0,0
59,29,118,90484,1,3.6,1,0,0,0,0,0,1
29,13,34,94946,1,3.0,1,381,0,0,0,1,0
61,36,193,92253,1,2.9,3,134,1,0,1,1,1
50,28,59,93317,1,0.5,3,0,0,0,0,1,1
58,34,91,93567,1,0.2,1,167,0,0,0,1,1
49,12,109,94847,1,2.9,1,0,0,0,0,1,1
49,25,92,93588,1,2.0,1,0,0,0,0,0,1
52,26,93,95274,3,8.2,1,0,0,0,0,0,0
37,13,99,90420,1,1.8,1,333,0,0,0,1,0
63,36,94,93497,3,1.0,3,0,0,0,0,0,0
25,0,48,95988,1,0.0,1,352,0,0,0,0,0
65,40,115,90196,1,2.4,3,114,0,0,0,1,0
57,31,186,93661,1,5.6,1,0,0,0,0,1,0
56,29,101,90495,1,1.5,1,0,0,0,0,1,0
52,21,114,92307,2,0.3,1,0,0,0,0,0,0
46,16,60,94721,4,2.7,3,0,0,0,0,1,0
52,30,50,95257,1,2.4,1,0,0,0,0,1,0
45,19,100,93346,2,1.8,1,0,0,0,0,0,0
58,32,100,90423,1,3.1,3,215,0,0,0,1,0
62,37,93,92961,3,1.8,2,151,0,0,0,0,0
56,37,17,90577,1,0.2,1,0,0,0,0,1,0
52,26,32,91838,1,2.1,3,0,0,0,0,1,1
33,14,171,90500,4,7.5,1,0,0,0,0,1,0
61,33,87,92263,4,3.0,2,321,0,0,0,0,1
44,22,172,94241,1,0.8,3,0,0,0,0,0,1
44,14,32,92086,2,2.2,3,165,0,0,0,1,1
55,26,50,95034,1,2.3,3,105,0,0,0,1,0
26,0,52,94881,1,3.0,3,174,0,0,0,1,1
57,22,78,93346,2,1.1,1,0,0,0,0,0,0
50,20,107,94801,3,2.3,1,0,0,0,0,1,0
30,5,193,94224,1,2.3,2,0,0,0,0,0,1
41,7,206,92231,1,3.3,3,0,1,0,1,1,0
24,0,50,94181,1,3.5,3,0,0,0,0,0,1
59,31,50,93286,3,0.8,2,0,0,0,0,0,0
30,11,49,94312,1,4.1,3,0,0,0,0,0,1
64,34,183,93512,1,8.3,3,297,1,0,1,1,1
55,33,110,95544,3,3.1,2,0,0,0,0,1,1
51,17,115,93268,4,3.3,2,0,0,0,0,1,0
35,17,31,91458,1,3.8,3,205,0,0,0,0,0
56,31,108,94916,2,2.9,1,271,0,0,0,0,0
60,30,84,93254,2,0.0,1,414,0,1,0,0,0
58,32,100,95891,2,0.0,1,0,0,0,0,1,1
34,21,81,95386,4,1.9,2,0,0,0,0,0,0
31,7,49,95276,1,3.6,3,0,0,0,0,1,1
27,1,101,93093,4,1.0,1,0,0,0,0,0,0
25,1,51,95763,3,3.5,2,0,0,0,0,0,0
44,23,161,93233,1,3.2,1,0,0,0,0,0,1
60,35,97,94988,4,1.6,3,187,0,0,0,0,0
38,18,178,91564,1,6.4,1,0,0,0,1,1,0
28,4,54,91992,3,1.9,3,158,0,0,0,0,0
32,4,182,90314,3,2.6,2,0,0,0,1,1,1
38,16,33,92098,1,2.2,2,0,0,1,0,0,0
31,2,165,90196,2,8.2,1,311,1,0,1,0,0
42,22,104,95135,3,1.7,3,127,0,0,0,0,1
57,34,38,93318,1,2.6,1,0,0,0,0,0,0
30,4,52,91324,3,2.4,1,0,0,0,0,1,1
39,20,98,96184,1,2.4,1,0,0,0,0,1,0
56,30,184,95117,1,5.0,3,0,1,0,0,0,0
62,36,97,94281,1,2.4,1,190,0,0,0,1,0
53,27,89,94949,1,1.9,3,0,0,0,0,1,0
58,37,88,94248,2,2.1,2,0,0,1,0,0,0
52,27,212,93052,1,8.7,1,304,0,0,0,0,0
41,8,109,95097,1,2.5,3,0,0,0,0,1,0
60,31,93,94279,3,1.7,2,0,0,0,0,1,1
48,19,30,93150,1,2.1,3,0,0,0,0,1,0
62,37,33,94366,1,3.8,3,134,0,0,0,1,0
36,15,12,92220,4,2.2,1,0,0,0,0,0,0
48,14,53,93271,3,2.0,1,353,0,0,0,0,0
25,4,30,95194,1,3.6,3,156,0,0,0,1,1
41,14,86,93009,2,3.5,1,0,0,0,0,1,1
23,-2,37,95137,1,1.2,3,173,0,0,0,0,1
44,15,180,92209,2,1.6,3,194,0,0,0,0,1
66,41,91,91570,1,0.3,2,0,0,0,0,0,0
65,38,51,90255,1,0.4,2,0,0,0,0,1,0
44,19,187,92952,4,6.1,2,0,0,0,0,0,1
35,10,50,92307,4,1.3,1,0,0,0,0,0,0
54,31,90,95251,4,3.1,2,0,1,0,0,1,0
35,8,97,95951,1,4.0,2,0,0,0,0,0,0
35,11,45,95022,1,2.5,3,0,0,0,0,1,1
46,24,98,93508,3,2.4,2,0,0,0,0,0,0
53,14,32,94314,3,0.9,1,0,0,0,0,0,0
45,25,49,90515,1,3.1,2,130,0,0,0,1,0
34,10,49,92821,3,1.5,1,229,0,1,0,0,0
40,17,46,94785,1,1.9,3,324,0,0,0,1,0
44,20,185,93212,3,2.2,2,0,0,0,0,1,0
59,34,98,93152,1,2.7,2,0,0,0,0,0,0
57,31,188,95210,2,2.6,3,406,0,1,0,0,1
58,29,192,92192,1,1.1,3,0,1,1,0,1,0
28,1,77,92050,2,1.4,2,0,0,1,0,1,0
24,-1,108,94901,1,0.4,1,132,0,0,0,1,0
32,14,112,91498,1,5.5,1,180,0,0,0,0,0
66,41,187,93658,4,6.4,1,0,0,0,0,1,0
35,7,16,94235,3,3.0,3,0,0,0,0,1,0
63,40,103,94242,2,2.9,3,0,0,0,0,0,0
42,20,32,95115,2,0.5,1,0,0,0,0,1,0
45,14,45,95035,2,1.2,3,0,0,0,0,0,0
58,28,99,94887,1,0.7,3,0,0,0,0,0,1
37,15,96,92640,1,3.5,3,229,0,1,0,1,1
45,29,195,90434,1,5.8,1,155,1,0,1,0,1
57,28,115,92047,1,2.9,2,0,0,0,0,1,1
38,18,99,94310,4,1.8,3,0,0,0,0,1,0
55,30,30,91314,2,0.2,3,214,0,1,0,0,0
47,27,28,92617,2,2.0,3,0,0,0,0,1,0
33,11,55,90480,3,2.6,2,307,0,0,0,1,0
31,7,120,93244,1,2.1,3,133,0,0,0,1,1
29,6,56,90416,1,2.2,1,0,0,0,0,1,0
46,22,184,93418,1,0.8,1,0,0,0,0,0,0
43,22,88,95094,3,2.7,2,0,0,0,0,0,0
50,26,48,92149,4,2.4,3,0,0,0,0,0,0
58,25,201,93636,4,5.9,1,184,0,0,0,0,0
45,13,85,95110,1,2.5,3,129,0,0,0,1,1
63,36,33,96010,2,2.4,3,0,0,0,0,0,0
33,9,107,93364,1,3.2,1,0,0,0,0,1,0
62,37,91,95236,2,1.3,1,0,0,0,0,1,0
42,29,60,94308,3,3.4,1,0,0,0,0,1,0
