Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
65,37,170,94206,3,1.0,3,0,0,0,0,1,1
46,13,30,94889,1,1.9,1,0,0,1,1,1,1
54,27,45,96069,3,1.0,1,0,0,0,0,0,0
49,30,35,94190,1,4.1,3,0,0,0,0,1,1
51,19,85,94967,1,6.8,1,0,1,0,0,1,1
42,7,53,94577,3,0.3,3,173,0,0,0,0,1
27,3,116,94220,4,0.0,2,0,0,0,0,1,1
65,32,28,94987,3,1.8,3,136,0,0,0,0,1
37,11,26,94528,4,0.6,2,0,0,0,0,0,1
55,23,36,94714,4,3.6,3,0,0,0,0,1,1
58,35,209,93192,2,6.2,1,402,0,0,0,1,0
40,13,164,94296,1,7.9,1,0,0,0,0,1,0
29,5,108,92749,2,2.9,2,0,0,0,0,0,1
24,-2,148,91135,1,2.0,1,0,0,0,0,0,1
33,10,102,92129,2,2.2,2,0,0,1,0,1,1
31,6,21,95049,1,3.3,1,0,0,0,0,1,1
50,32,51,95406,1,4.2,2,0,0,0,0,1,0
42,16,32,90040,4,0.3,1,0,0,0,0,1,1
48,14,97,91355,4,3.0,2,0,0,0,0,1,1
48,25,118,93464,3,2.5,2,0,0,0,0,0,1
60,23,167,94036,3,4.9,1,366,1,0,1,1,1
46,25,62,94270,1,0.8,3,0,0,0,0,0,1
60,22,51,94816,3,0.7,3,0,0,0,0,1,1
38,8,121,93927,3,3.2,2,0,1,1,1,1,1
44,14,98,90341,3,2.5,1,0,0,0,0,1,1
44,25,101,96003,4,0.4,1,158,0,0,0,1,1
56,37,163,93037,3,1.2,3,0,0,0,0,1,1
50,23,78,94870,3,1.2,3,0,0,0,0,1,1
65,40,73,94186,1,2.7,3,0,0,1,1,0,1
34,6,185,92234,4,2.3,2,0,1,0,0,0,1
50,28,201,91587,1,6.1,1,0,0,0,1,1,1
51,26,112,92234,2,2.7,1,357,0,0,0,0,1
40,7,35,95561,1,0.2,1,0,0,0,0,0,1
58,30,54,95047,1,3.2,2,0,0,0,0,0,0
26,2,94,92219,4,3.0,1,0,1,0,0,1,0
41,24,95,91989,4,2.9,1,0,0,0,0,0,1
65,39,78,90509,1,0.3,3,156,0,0,0,0,1
65,40,174,94320,2,5.2,3,0,1,0,1,0,1
61,34,104,93264,1,0.4,1,0,0,0,0,1,1
30,6,31,94169,4,2.6,2,256,1,0,0,1,0
25,-2,74,90103,4,1.9,2,0,0,0,0,0,1
54,26,195,95138,2,2.2,3,396,0,0,0,0,0
28,8,97,95202,4,3.2,2,0,0,0,0,0,1
25,3,56,95659,4,2.1,2,0,0,0,0,0,1
37,20,35,95054,4,0.8,2,0,0,0,0,0,1
34,4,46,91347,3,4.5,3,0,0,0,0,0,1
65,41,44,93299,4,1.8,2,0,0,0,0,1,1
30,6,115,93045,4,2.8,2,0,0,0,0,0,1
46,19,61,94836,2,0.3,1,0,0,0,0,0,1
43,24,118,90446,2,2.4,3,189,0,0,0,1,0
30,5,91,93011,4,1.2,3,289,0,0,0,1,1
50,20,96,92948,3,1.2,3,0,0,0,0,0,1
46,33,136,93276,1,0.3,1,0,0,0,0,1,1
48,21,163,95779,2,1.3,1,0,0,1,1,1,1
42,18,19,90431,3,3.2,2,0,0,0,0,0,1
42,13,53,94369,1,2.7,3,311,0,0,0,0,1
57,27,31,94278,3,0.8,3,339,0,0,0,0,0
60,38,92,92979,1,2.9,2,0,0,0,0,0,1
64,38,35,90381,4,1.7,2,197,0,0,0,0,0
30,4,158,95093,3,6.1,3,0,1,0,1,1,1
37,13,96,94955,3,3.1,3,0,0,0,0,0,1
33,11,186,91635,4,1.5,2,0,1,0,0,1,0
46,22,173,94973,1,5.0,2,0,1,0,1,1,0
32,7,21,94749,4,2.4,2,0,0,0,0,1,1
50,22,36,95409,3,0.6,3,180,0,0,0,0,1
39,21,39,90270,2,1.9,1,153,0,0,0,1,0
51,23,100,91675,4,7.5,1,0,0,0,0,1,1
34,8,53,94445,3,0.4,1,0,0,0,0,1,1
27,7,153,91604,2,2.9,1,327,0,0,0,1,1
59,34,57,95081,3,3.9,2,0,0,0,0,0,1
42,24,88,91985,1,2.0,1,0,0,0,0,1,0
45,15,13,92827,1,0.1,2,220,0,0,0,0,1
30,2,192,95126,4,1.6,3,138,0,0,0,0,1
43,22,11,90338,4,2.6,1,0,0,0,0,0,0
44,26,105,90473,1,2.2,1,0,0,0,0,1,0
36,7,79,94181,4,1.3,2,0,0,0,0,0,1
26,1,111,93032,1,2.2,3,0,0,0,0,0,1
29,11,62,95043,3,5.7,3,0,0,0,0,0,0
40,13,123,93195,1,2.9,1,0,0,0,0,1,0
43,15,21,92926,2,2.3,3,130,0,0,0,0,1
54,12,47,94169,4,0.3,1,132,0,1,0,1,1
43,20,73,92174,2,2.5,1,0,0,0,0,1,1
52,27,168,91925,2,9.3,1,0,1,0,1,1,1
60,37,205,94301,3,6.8,3,0,1,1,1,1,1
45,25,18,94791,1,0.3,1,165,0,0,0,1,0
30,0,86,92862,4,2.3,1,0,0,0,0,1,1
53,26,108,94229,2,2.1,3,0,0,0,0,0,1
50,22,127,93175,2,0.2,1,205,0,0,0,0,1
39,19,105,94163,1,3.7,2,0,0,1,0,1,0
60,34,30,95117,2,2.6,2,215,0,0,0,0,1
61,39,114,90203,4,2.7,3,129,0,0,0,0,0
57,33,37,95498,2,2.0,1,0,0,0,0,1,0
50,20,157,92230,3,1.7,1,258,0,0,1,1,1
38,9,27,93306,2,1.0,1,142,0,0,0,1,0
29,6,53,94062,4,1.6,1,0,0,0,0,1,1
59,25,175,90146,1,6.6,1,0,0,0,0,1,1
35,9,35,92117,4,0.4,2,0,0,0,0,0,0
40,21,195,91658,4,8.5,2,0,1,0,1,1,1
39,11,88,91630,1,1.1,1,162,0,0,0,0,0
36,10,15,94299,3,2.8,3,0,0,1,0,1,1
42,21,158,91695,4,5.7,3,282,1,0,1,1,1
43,28,93,93260,1,1.2,1,0,0,0,0,1,0
37,9,95,94727,3,1.4,2,0,0,1,1,1,1
39,18,92,92196,2,2.3,1,0,0,1,0,1,1
30,7,159,93200,2,5.6,1,0,0,0,0,1,0
56,34,57,94896,3,2.4,2,0,0,0,0,0,1
26,0,41,92590,1,3.8,2,0,0,0,0,0,1
53,15,63,91902,4,1.8,2,0,0,0,0,0,1
60,37,26,92545,1,0.6,1,138,0,0,0,1,1
46,19,50,94717,2,2.8,3,0,0,0,0,0,1
58,32,97,91607,2,3.4,1,358,0,0,0,1,0
30,2,82,93947,1,2.8,1,324,0,1,1,1,1
51,31,32,95913,1,2.3,3,0,0,0,0,1,1
28,1,75,93244,4,2.1,1,362,0,0,0,0,1
33,9,144,94142,3,2.5,1,0,0,0,1,1,1
45,17,104,95952,2,1.5,1,163,0,0,0,0,1
51,28,89,94034,2,2.6,3,359,0,0,0,1,1
28,2,107,94055,1,3.3,2,0,0,0,0,0,1
63,37,71,94583,3,3.0,3,0,0,1,0,1,1
25,-1,104,92220,4,2.3,2,0,0,0,0,1,1
43,24,66,90471,4,3.1,2,149,0,0,0,0,1
57,33,29,93456,3,3.3,2,154,0,0,0,0,0
64,38,47,95087,4,3.9,2,0,0,0,0,1,0
37,15,51,94875,1,3.5,1,93,0,0,0,1,0
58,31,58,94313,4,2.8,2,0,0,0,0,1,0
35,8,55,92175,3,3.0,1,0,0,0,0,1,0
50,23,158,94361,1,4.4,1,274,0,0,0,1,1
53,19,77,94245,1,3.8,1,218,0,0,0,1,0
33,7,101,94286,3,2.8,1,0,0,0,0,1,1
46,18,207,91313,2,8.5,3,322,0,0,0,0,0
58,26,100,90309,1,2.5,1,0,0,0,0,1,1
62,31,112,93016,2,2.2,1,0,0,0,0,1,1
57,36,60,94395,1,1.3,1,143,0,0,0,1,1
47,16,58,92969,3,0.6,3,179,0,0,0,1,1
56,22,28,93228,2,1.1,3,0,0,0,0,0,1
48,27,50,94238,1,2.1,3,202,0,0,0,0,1
36,22,36,94743,3,2.8,2,0,0,0,0,0,1
48,28,43,95742,4,1.3,2,0,0,0,0,1,1
42,11,32,94153,4,1.7,2,170,0,0,0,0,1
38,15,161,95004,2,2.6,1,267,0,0,0,0,1
38,18,82,93448,1,2.6,1,0,0,0,0,1,1
54,19,40,92752,1,0.3,3,0,0,0,0,0,1
39,21,56,90172,1,2.6,2,0,0,0,0,1,0
52,30,25,90399,1,2.5,1,164,0,0,0,1,1
54,33,103,94230,1,3.8,3,0,0,0,0,0,1
65,41,45,94198,4,2.0,2,0,0,0,0,0,1
42,14,94,95209,3,1.1,2,0,1,0,0,1,1
58,30,132,91083,1,2.6,3,141,0,0,0,1,1
55,32,35,95866,4,3.4,2,125,0,0,0,1,1
37,18,109,92310,1,2.4,3,0,0,0,0,0,1
61,34,67,92224,4,2.1,1,0,0,1,1,1,1
48,19,89,95092,1,3.0,1,0,0,0,0,0,1
58,34,104,94096,1,2.9,3,0,0,0,0,1,1
36,20,154,91533,4,2.7,2,0,1,0,1,1,1
47,21,98,90476,2,2.1,3,226,0,0,0,0,1
35,10,32,90184,1,0.5,1,0,0,0,0,1,0
53,29,83,92168,2,0.0,3,0,0,0,0,1,0
43,20,174,91516,2,7.3,1,396,0,0,0,1,1
31,10,30,94694,4,2.7,2,0,0,1,1,1,1
46,19,179,91509,4,2.7,1,371,0,0,0,1,0
25,1,44,91600,2,1.8,2,0,0,0,0,0,1
57,34,64,91558,3,3.7,3,0,0,0,0,0,1
46,16,36,92194,1,0.3,1,0,0,0,0,1,1
30,9,131,93290,1,6.1,1,0,0,0,0,0,0
46,21,108,94729,1,2.1,2,161,0,0,0,1,0
63,37,104,94789,1,2.3,2,0,0,1,0,1,0
65,30,50,92616,1,1.4,1,0,0,0,0,1,0
37,9,87,91550,2,2.6,1,0,0,0,0,1,0
35,13,107,94320,2,2.1,1,0,0,0,0,1,1
30,7,78,94834,4,2.3,2,0,0,0,0,1,1
56,28,149,94153,2,2.5,3,283,0,0,0,0,1
57,31,32,94036,2,2.3,2,0,0,1,0,0,0
56,28,180,90595,2,4.8,3,255,1,0,0,1,0
65,39,160,94943,3,3.4,2,143,0,0,0,0,1
26,3,36,95922,1,0.4,1,0,0,0,0,1,1
49,25,109,91393,1,0.0,1,0,0,0,0,1,0
34,17,52,94107,4,3.2,2,0,0,0,0,1,0
48,26,59,90276,1,2.2,3,0,0,0,0,0,1
52,33,19,93137,4,1.0,3,0,0,0,0,1,1
33,12,102,96079,2,2.5,1,0,0,0,0,1,1
64,39,191,93111,2,0.2,1,0,0,0,0,1,1
37,12,62,90623,4,3.0,1,138,0,0,0,1,1
40,25,38,95912,2,2.9,3,0,0,0,0,0,1
59,33,14,92226,1,3.3,1,0,0,1,0,1,1
24,0,25,94700,1,2.4,1,0,0,0,0,1,1
41,10,159,91135,4,2.5,1,0,0,0,0,0,1
61,32,113,95242,3,2.2,3,159,0,0,0,0,1
37,17,63,92208,3,2.7,2,0,0,0,0,0,1
34,17,58,90219,4,2.3,1,131,0,0,0,1,0
53,34,92,93011,3,1.3,3,181,0,0,0,1,0
32,13,52,95064,4,0.7,2,0,0,1,0,1,0
32,1,92,94355,3,0.8,3,0,0,0,1,0,1
28,4,104,92091,4,3.5,1,0,0,0,0,1,1
58,26,90,95280,1,2.1,1,136,0,0,0,1,1
52,23,46,91591,1,0.1,2,0,0,0,0,1,1
63,33,168,95940,2,0.0,1,220,0,0,0,1,0
61,39,95,93516,4,2.1,1,266,0,0,0,1,1
66,40,64,90326,3,3.3,3,138,0,0,0,0,1
40,23,109,92584,1,1.1,3,478,0,1,1,1,0
42,16,93,90366,1,1.4,1,0,0,0,0,1,1
47,17,169,94067,3,2.7,3,403,1,0,1,1,1
31,9,65,94826,1,3.2,3,0,0,0,0,1,1
33,12,174,91168,4,5.7,3,307,1,0,0,0,0
36,12,113,90436,4,3.8,1,115,0,0,0,1,0
64,38,29,92244,4,0.0,2,0,0,0,0,0,0
35,8,101,95937,3,2.9,2,156,0,0,0,1,1
63,38,111,95799,4,3.2,2,0,0,0,0,0,1
45,14,81,94204,2,2.3,1,0,0,0,0,0,1
63,38,36,94312,2,1.6,1,0,0,0,0,0,0
62,33,56,95025,1,2.0,3,0,0,0,0,1,1
34,5,61,92096,2,2.7,2,137,0,0,0,0,0
51,21,107,90071,1,1.6,3,105,0,0,0,0,1
62,37,86,90244,1,0.4,3,0,0,0,0,1,1
53,21,183,94327,2,6.7,1,0,0,1,0,1,1
29,3,19,93388,2,2.6,2,142,0,0,0,1,0
50,21,33,91460,1,1.8,1,154,0,0,0,1,1
41,17,173,90540,2,6.4,1,0,0,0,0,1,0
59,27,84,90198,2,1.6,1,0,0,1,0,1,0
50,29,151,91212,1,1.4,3,198,0,0,0,0,1
27,4,120,94970,4,3.9,2,0,0,1,0,1,0
64,38,98,92320,3,2.7,1,0,0,0,0,1,1
29,0,56,90188,4,2.2,1,120,0,0,0,1,0
51,27,93,94199,4,0.0,1,0,0,1,0,1,0
44,13,152,92089,2,2.1,1,0,0,0,0,0,1
37,10,91,90262,3,0.3,3,276,0,1,0,1,1
24,-1,95,92554,1,2.9,3,175,0,0,0,0,1
29,5,82,94276,1,2.4,1,145,0,0,0,1,0
55,29,34,92105,1,2.5,1,0,0,0,0,1,0
53,21,63,95797,4,2.2,2,0,1,1,1,1,1
34,8,51,91587,2,2.8,1,0,0,0,0,0,1
59,33,68,95171,1,7.2,3,0,0,0,0,0,0
39,16,23,90381,2,0.3,1,0,0,0,0,1,1
52,29,108,94297,3,0.7,1,0,0,0,0,1,1
26,2,47,94728,1,1.7,1,0,0,0,0,0,1
45,27,16,91949,2,0.3,2,0,0,0,0,0,0
66,40,165,93163,1,7.3,1,278,1,0,0,1,0
51,24,95,92099,3,3.0,3,0,0,0,0,1,1
34,15,79,95846,1,2.0,2,162,0,0,1,1,1
48,18,29,96170,1,0.9,3,0,0,0,0,0,1
62,38,28,92972,3,3.1,3,0,0,0,0,0,1
60,32,58,95178,4,2.3,2,0,0,0,0,1,0
53,22,182,91891,2,6.0,2,411,1,0,0,0,0
44,24,103,90355,1,5.6,1,0,0,0,0,1,1
34,12,59,91639,1,0.7,1,0,0,0,0,0,0
26,1,85,91597,4,3.4,1,0,0,0,0,1,0
50,23,92,94297,1,1.7,1,138,0,0,0,1,0
54,15,55,92972,2,3.3,1,0,0,0,0,1,0
37,21,80,94320,2,2.5,1,107,0,0,0,1,1
45,23,60,94842,1,1.5,2,0,0,0,0,0,1
33,11,36,91514,4,3.0,2,122,0,0,0,0,1
64,40,63,94747,1,1.5,1,129,0,0,0,1,1
42,13,38,93153,1,0.1,3,0,0,0,0,0,1
40,13,103,94280,3,1.7,1,0,0,0,0,1,1
55,28,50,93276,1,3.1,2,0,0,1,0,1,1
30,9,29,94198,1,3.4,2,0,0,0,0,1,1
41,17,71,90283,2,2.0,3,129,0,0,0,1,0
59,29,17,91419,1,0.3,1,144,0,0,0,1,0
26,0,15,94101,1,1.7,3,123,0,0,0,1,1
47,29,88,93169,1,1.0,1,161,0,0,0,1,1
26,2,22,95718,1,2.7,2,0,0,0,0,1,1
58,28,17,90245,1,0.3,3,171,0,0,0,0,0
61,33,144,93602,2,4.3,2,0,0,0,0,1,1
26,-1,57,94804,4,3.7,2,0,0,0,0,1,1
44,12,50,94210,4,2.6,2,0,0,0,0,0,0
39,8,94,95190,1,1.4,2,0,0,0,0,0,1
26,1,64,94263,1,2.1,1,0,0,0,0,1,1
44,17,97,93205,4,1.4,1,0,0,0,0,1,1
38,15,116,91959,1,0.3,1,0,0,0,0,1,1
60,35,89,91272,1,4.5,1,0,0,0,0,1,0
28,5,191,90188,4,3.0,3,322,1,0,1,1,1
36,16,163,94288,2,2.8,1,0,0,0,0,1,1
54,34,33,94204,3,0.4,3,0,0,0,0,1,0
27,1,25,94122,4,1.4,2,279,0,1,1,1,1
58,32,161,92246,2,3.4,1,321,0,0,0,1,1
32,0,16,92118,4,0.7,3,0,0,0,0,0,1
39,10,23,95077,3,2.5,3,0,0,1,0,0,1
31,0,40,92377,4,2.0,1,0,0,0,0,0,1
49,23,94,90394,1,6.7,1,0,0,0,0,1,1
36,12,153,95898,1,0.9,3,259,0,0,1,1,1
58,36,102,96014,4,3.5,3,0,0,0,0,1,1
55,32,96,91888,2,1.8,3,137,0,0,0,1,0
48,20,98,90434,2,2.8,3,132,0,0,0,0,1
43,23,82,92315,1,1.5,2,0,0,0,0,1,0
44,22,36,93109,4,1.7,2,0,0,1,0,1,1
60,32,32,95854,1,2.4,2,0,0,0,0,0,1
61,35,200,91357,2,7.8,1,515,0,0,0,1,1
65,41,65,94732,1,2.3,1,0,0,0,0,1,1
31,9,53,94307,3,3.0,1,0,0,0,0,1,0
35,12,54,92841,4,0.2,2,0,0,1,0,1,1
58,34,102,91600,2,3.0,3,0,0,0,0,1,1
33,13,39,94158,4,1.8,2,0,0,0,0,0,1
49,27,105,90208,4,1.3,1,0,0,0,0,1,0
38,27,58,90367,2,2.7,3,0,0,0,0,1,1
58,30,98,95223,2,2.1,1,0,0,0,1,1,1
54,35,206,92891,2,7.2,1,0,1,0,0,1,0
26,6,35,94153,2,1.8,1,187,0,0,0,1,0
31,6,108,91832,1,1.6,1,0,0,0,0,1,1
62,26,103,95148,2,2.9,1,0,0,0,0,1,1
61,37,110,90269,3,3.4,3,149,0,0,0,0,1
56,28,52,95173,2,3.4,1,0,0,0,0,1,0
44,26,189,94179,4,6.8,3,282,1,0,0,1,0
56,29,45,94239,2,2.9,3,159,0,0,0,0,1
35,7,162,93159,2,5.7,2,401,1,0,1,1,0
54,28,59,90357,4,4.1,1,0,0,0,0,1,0
54,20,81,93024,1,1.4,1,138,0,0,0,0,1
31,6,85,94080,3,2.6,2,0,0,1,0,1,1
63,39,39,90426,1,2.9,1,0,0,0,0,0,1
31,14,171,91657,3,1.2,3,350,0,0,0,0,0
28,3,66,95056,1,4.9,2,0,0,0,0,0,1
63,39,57,91462,1,5.0,2,0,0,0,0,0,1
38,12,33,92937,1,0.3,1,0,0,0,0,0,1
41,10,57,92631,1,3.0,3,0,0,0,0,0,0
66,41,116,93316,1,1.7,1,0,0,0,0,1,0
36,9,168,90419,3,8.5,2,0,1,0,1,1,0
52,24,188,91677,2,7.0,1,341,0,0,0,1,0
45,13,35,92883,1,0.9,1,280,0,0,0,0,1
33,11,35,95081,3,0.3,3,0,0,0,0,0,1
31,3,76,90293,3,1.3,1,147,0,0,0,1,1
63,35,107,90544,4,3.3,1,0,0,0,0,1,0
55,15,25,92127,2,1.3,1,0,0,0,0,1,1
48,8,55,96299,1,0.3,1,0,0,0,0,1,1
53,33,186,94760,1,9.3,2,0,1,0,0,0,0
48,16,29,94259,3,1.6,2,0,0,1,1,1,1
28,3,41,94938,3,1.8,2,144,0,0,0,0,1
60,38,106,94870,2,2.4,1,236,0,1,0,1,1
59,31,58,92760,1,2.8,3,0,0,0,0,1,1
39,10,96,90187,1,5.6,1,0,0,0,0,1,1
56,32,93,95624,3,3.3,2,178,0,0,0,1,0
41,18,18,92078,4,4.1,3,0,0,0,0,0,0
25,-1,53,94844,4,1.6,2,0,0,0,0,0,1
49,23,51,93033,2,1.4,1,0,0,0,0,1,0
49,20,15,92983,1,0.4,1,0,0,0,0,0,1
35,9,85,94367,2,1.9,1,320,0,0,0,1,1
36,5,88,91454,1,0.3,1,154,0,0,0,0,1
40,17,68,94158,1,3.1,1,0,1,0,1,1,1
27,1,46,96031,4,2.2,3,0,0,0,0,1,1
58,35,155,92052,2,6.2,1,432,1,1,1,1,0
47,19,36,90237,1,0.3,1,240,0,0,0,1,1
26,0,93,94761,3,2.0,3,302,0,0,0,0,1
55,36,57,94046,3,2.1,2,0,0,0,0,1,1
56,28,100,93017,4,2.5,2,0,0,0,0,0,1
47,26,43,91459,3,3.3,2,0,0,0,0,1,1
29,5,18,91692,2,0.4,1,0,1,0,1,1,1
34,9,17,95758,2,2.4,1,129,0,0,0,1,0
59,36,120,93364,3,2.8,3,287,1,0,0,1,1
34,8,105,94109,2,0.0,3,173,0,0,0,1,0
46,18,15,92895,1,2.1,1,0,0,0,0,1,1
48,14,105,90058,1,2.9,3,0,0,0,0,0,0
50,21,28,95174,1,1.5,2,0,0,0,0,0,1
46,21,31,91856,1,2.5,3,0,0,1,1,1,1
30,14,62,94825,4,4.6,2,0,0,0,0,0,1
55,32,100,91637,2,2.6,3,351,0,0,0,1,1
56,35,52,90333,2,1.4,3,0,0,0,0,1,1
59,37,61,94764,3,3.3,3,0,0,0,0,0,1
60,38,219,91554,2,7.4,3,413,1,0,0,0,0
39,26,211,90026,2,8.1,1,0,0,0,0,1,0
50,16,25,94233,1,3.5,3,0,0,0,0,0,0
59,36,53,93570,1,2.9,2,143,0,0,0,0,1
59,24,146,94321,4,0.0,1,0,1,0,1,1,1
53,25,95,94811,4,3.1,2,0,0,0,0,1,1
65,40,92,92085,2,3.1,2,471,0,0,1,1,1
54,21,23,92903,3,0.6,2,0,0,0,0,0,0
28,-1,40,91539,1,4.7,1,120,0,0,0,1,1
65,38,74,95078,2,2.4,1,280,0,0,0,0,1
40,12,147,94818,1,1.4,1,0,1,1,1,1,0
47,17,78,94126,1,1.8,2,0,0,0,0,0,1
25,-1,106,95108,4,3.0,2,0,0,1,0,0,1
55,32,52,94578,1,2.1,2,0,0,0,0,1,1
40,12,19,94771,4,0.4,2,0,0,0,0,1,1
39,14,107,92175,4,1.8,1,0,0,0,0,1,1
37,13,72,95851,2,1.3,3,0,0,0,0,1,0
67,43,59,94244,1,2.7,3,0,0,0,0,0,1
47,16,55,95699,3,3.8,3,0,0,0,0,1,0
44,15,98,95105,4,2.1,1,0,0,1,1,0,1
54,29,91,94982,1,1.4,1,0,0,0,0,0,1
45,20,31,93323,4,3.0,2,0,0,0,0,1,1
46,20,116,94862,2,0.2,1,0,0,1,0,1,1
26,-1,52,94707,2,2.2,1,148,0,0,0,1,0
53,25,185,95086,2,3.1,3,0,0,1,0,0,0
58,37,112,95817,2,1.1,1,186,0,0,0,1,1
37,7,28,90046,1,2.0,2,0,0,0,0,0,0
38,20,103,95200,3,1.7,2,0,0,0,1,0,1
33,9,87,92705,2,3.6,1,0,0,0,0,0,0
62,37,92,94216,3,6.2,2,326,1,0,0,1,1
27,2,54,96039,4,2.8,1,143,0,0,0,1,1
45,16,167,94318,2,6.7,3,0,1,1,1,1,1
29,1,40,95672,1,5.0,3,146,0,0,0,0,1
45,24,101,90509,1,3.5,1,0,0,0,0,1,1
64,41,39,95178,3,2.9,3,0,0,0,0,0,1
51,23,66,94778,4,3.5,2,0,0,0,0,0,0
33,8,66,94913,4,2.8,3,0,0,0,0,0,1
41,11,72,95587,1,4.6,2,193,0,0,0,1,1
55,26,105,95129,4,2.1,2,0,0,0,0,0,1
57,34,150,94999,1,2.0,2,0,0,0,0,0,1
35,10,167,94192,2,2.7,1,212,0,0,0,1,1
25,0,142,93043,4,2.2,1,0,0,0,0,1,1
41,13,88,94775,1,2.0,3,0,0,0,0,0,1
56,27,84,90493,3,2.1,3,0,0,0,0,0,1
39,15,80,94217,4,2.3,1,0,0,0,0,0,1
58,34,117,91624,3,3.2,2,168,0,0,0,0,0
64,36,81,94907,1,2.6,3,0,0,0,0,0,1
41,9,50,95111,1,2.6,2,0,0,0,0,1,1
35,6,145,93108,1,0.0,1,0,0,0,0,0,0
55,25,80,95861,1,2.8,1,0,0,0,0,0,1
61,20,66,95305,3,2.7,2,0,0,1,1,1,1
59,38,46,93052,2,2.8,1,0,0,0,0,0,1
53,32,53,95886,2,0.4,3,0,0,0,0,0,0
43,18,50,96307,4,3.6,1,0,0,0,0,1,1
51,25,108,95058,1,0.3,1,0,0,0,0,1,0
40,5,89,95177,4,1.9,3,0,0,0,0,1,1
54,26,20,94773,1,3.5,2,0,0,1,0,1,1
57,31,96,94223,3,2.9,1,170,0,0,0,1,1
57,23,30,93136,1,2.2,3,0,0,0,0,1,1
30,7,194,91892,1,5.5,3,349,1,1,1,0,0
29,5,53,93490,1,3.1,1,0,0,0,0,1,1
27,6,24,91213,1,0.3,1,160,0,0,0,1,1
30,5,35,96059,4,3.1,1,0,0,0,0,0,0
45,20,96,94913,3,2.5,3,182,0,0,0,0,1
31,3,27,94927,3,0.2,2,0,1,0,0,0,1
43,20,52,91691,1,2.4,3,0,0,0,0,1,1
36,10,13,91532,1,0.9,2,0,0,0,0,0,1
54,13,101,92039,1,3.0,1,0,0,0,0,1,1
29,8,115,94209,1,0.5,2,0,1,0,1,1,1
62,35,148,94031,2,2.2,1,305,0,0,0,1,1
40,30,48,91890,1,0.4,1,0,0,0,0,1,1
36,5,83,90273,3,2.0,1,0,0,0,0,1,1
33,4,46,92344,4,2.0,2,0,0,0,0,0,1
58,26,106,94610,1,0.3,3,0,0,0,0,0,1
40,17,193,92131,1,6.3,3,339,1,0,0,0,1
23,-1,171,94958,4,0.3,3,0,0,1,0,0,1
39,10,135,91426,1,1.6,1,0,0,0,0,0,1
38,13,18,92982,1,1.9,1,0,0,0,0,0,1
43,20,33,94213,1,1.2,1,0,0,1,0,1,1
66,42,74,90624,3,0.8,1,0,0,0,0,1,1
26,5,146,94228,2,6.3,1,0,0,0,0,1,1
42,15,52,94919,3,0.7,1,0,0,0,0,0,1
56,28,45,93553,1,2.5,1,0,0,0,0,1,0
29,2,100,95168,2,1.2,1,0,0,0,0,0,1
50,29,94,92041,1,1.1,3,0,0,0,0,1,1
57,32,118,95716,2,3.1,3,0,0,0,0,1,1
51,22,95,93359,4,3.9,1,0,0,0,0,0,0
54,25,92,94884,4,7.9,3,0,1,1,0,1,0
51,23,91,92003,2,2.5,1,0,0,1,0,1,1
64,39,88,92339,4,2.5,3,0,0,0,0,0,1
52,29,40,91616,4,3.5,2,0,0,0,0,1,1
47,19,87,90267,4,1.3,1,0,0,0,0,0,1
59,31,54,94921,3,0.3,2,0,0,0,0,0,0
60,32,27,95182,3,1.3,3,0,0,0,0,0,1
42,24,210,91618,4,3.5,2,221,1,0,0,0,0
52,33,61,95897,3,2.8,1,0,0,0,0,1,0
31,8,95,93159,3,2.9,3,300,0,0,0,1,0
25,0,46,91671,4,0.7,2,154,0,0,0,0,0
58,33,34,92152,1,2.9,1,103,0,0,0,0,0
24,-1,193,94261,4,0.9,3,239,0,1,1,1,1
42,11,32,91464,2,1.0,2,0,0,0,0,0,1
37,17,96,91479,4,0.2,2,191,0,0,0,0,0
27,5,37,95349,4,1.9,2,0,0,1,0,1,1
27,1,33,92178,4,1.3,3,0,0,0,0,1,1
55,26,178,90494,2,0.0,1,0,0,0,0,1,0
43,30,203,94276,4,7.0,3,496,1,1,1,1,0
56,30,58,95021,3,0.3,1,0,0,0,0,0,1
32,19,60,94941,4,5.0,2,174,0,0,0,0,1
42,20,58,94100,1,3.5,1,199,0,0,0,1,0
61,31,88,92038,3,2.3,2,0,0,1,0,1,0
60,40,86,91571,3,2.6,2,129,0,0,0,0,1
44,13,40,94296,2,0.3,1,0,0,0,0,1,1
64,38,51,90444,3,3.6,1,0,0,0,0,1,1
63,37,213,91352,1,8.5,3,0,1,0,0,1,0
24,-2,46,94999,4,2.4,2,0,0,0,0,0,0
43,19,95,90634,1,0.3,2,0,0,0,0,0,1
43,17,213,90433,4,5.6,3,0,1,0,0,0,0
50,33,28,96122,1,1.8,3,0,0,0,0,0,0
51,28,107,93249,2,2.5,3,416,1,0,1,1,1
42,21,58,93068,4,4.1,3,0,0,0,0,0,0
64,36,99,94822,1,2.1,3,0,0,0,0,1,1
38,11,90,94186,4,1.7,2,0,0,0,1,1,1
43,33,97,94315,3,3.1,2,0,0,0,0,0,1
66,40,154,94413,1,3.0,3,353,0,1,1,1,1
46,18,103,91224,3,6.0,3,0,0,0,0,0,0
32,6,91,95028,4,2.7,3,0,0,0,0,0,1
