Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
52,33,73,93196,4,5.5,2,0,0,1,0,0,1
33,8,56,92029,3,1.2,3,0,0,1,0,1,0
62,39,27,95235,1,1.2,1,0,0,0,0,1,1
53,27,31,91313,3,0.4,2,0,0,0,0,1,0
47,13,113,91496,1,0.3,2,417,0,0,0,0,0
54,29,106,94770,1,2.5,2,0,0,0,0,1,0
44,12,48,94314,1,1.4,1,0,0,0,0,1,1
52,27,97,91750,2,1.3,1,180,1,0,0,1,0
29,2,129,94340,2,1.6,3,0,0,0,0,1,0
66,39,32,90177,1,1.0,3,0,0,0,0,0,0
25,-1,46,91646,4,0.3,3,143,0,0,0,0,0
51,15,46,91735,2,0.5,1,0,0,0,0,1,0
42,17,45,92178,1,2.2,3,0,0,0,0,1,0
50,32,18,92982,1,1.3,1,0,0,0,0,1,0
40,8,125,90484,1,1.3,1,0,0,1,0,1,0
47,22,27,92787,1,0.3,1,0,0,0,0,1,0
31,5,107,91562,1,1.4,3,346,0,0,0,1,0
48,26,88,90411,1,0.9,2,137,0,1,0,1,0
41,17,103,91516,2,1.3,2,0,0,1,0,1,1
64,38,18,93338,2,2.8,1,0,0,0,0,1,1
47,17,24,94983,3,1.6,3,186,0,0,0,0,1
56,36,45,93241,3,2.8,1,0,0,0,0,0,1
50,24,188,94172,1,9.7,1,0,1,0,0,0,0
43,20,52,93937,3,2.4,3,185,0,0,0,1,1
42,11,25,94860,4,0.3,3,0,0,0,0,0,1
35,13,120,91438,2,2.6,1,0,0,0,0,1,0
60,35,186,90554,1,3.1,1,0,0,0,0,1,0
46,28,199,95285,2,7.4,1,0,1,0,0,0,0
47,22,20,94112,2,2.3,1,0,0,0,0,1,1
49,14,162,90450,1,5.9,1,0,0,0,0,1,0
47,20,89,94243,1,2.2,1,0,0,0,0,1,0
60,27,98,95851,2,2.3,2,0,0,0,0,1,0
37,16,86,90556,3,2.9,2,121,0,0,0,1,0
52,32,220,92165,2,7.2,1,0,1,0,0,1,1
48,22,32,94596,1,2.0,3,0,0,0,0,1,0
47,21,19,93079,1,1.8,1,0,0,0,0,1,0
46,20,179,92296,2,7.8,1,0,0,0,0,0,0
37,16,29,92043,4,0.7,2,0,0,0,0,1,0
49,13,51,90297,1,2.3,3,0,0,0,0,0,0
60,27,103,92418,1,1.3,3,0,0,0,0,1,0
53,26,98,93151,2,2.1,3,0,0,0,0,0,0
63,40,83,90157,2,2.6,1,0,0,0,0,1,0
32,5,43,92028,1,1.3,2,188,0,0,0,1,0
50,18,47,92782,1,1.5,3,0,0,0,0,1,0
51,31,19,90237,1,3.0,1,0,0,0,0,1,0
64,41,53,93236,1,2.7,1,0,0,1,0,0,0
24,-2,75,95294,4,2.2,2,317,0,0,0,1,0
30,11,88,95070,3,1.0,2,0,0,1,0,0,1
48,22,138,90448,1,5.3,1,0,0,0,0,1,1
62,35,113,92091,1,3.2,2,0,0,1,0,0,0
54,25,28,92257,2,0.8,1,0,0,0,0,0,0
62,37,54,94975,2,0.3,2,0,0,0,0,1,0
65,36,15,95082,1,1.7,3,0,0,0,0,0,1
44,21,54,91660,4,2.1,1,138,0,0,0,0,0
62,36,116,94357,4,1.8,2,0,0,0,0,1,0
45,8,93,92703,3,2.3,1,0,0,1,0,0,0
34,11,91,91696,1,0.4,1,0,0,0,0,1,0
28,8,105,94738,2,0.4,2,0,0,0,0,1,0
61,35,46,90347,3,0.2,3,0,0,0,0,1,1
24,-2,37,91952,1,1.3,1,0,0,0,0,1,1
54,32,84,92861,2,2.1,2,0,0,1,0,1,0
53,15,44,92765,1,1.5,3,0,0,1,0,0,0
45,15,67,94326,4,2.1,1,0,0,0,0,1,0
46,14,18,94210,2,1.7,1,164,0,0,0,1,1
35,9,42,94121,2,0.1,3,0,0,0,0,1,0
48,24,39,94835,1,3.3,1,0,0,0,0,1,0
64,39,108,90190,2,3.0,1,346,0,0,0,1,1
59,32,48,91818,2,2.6,3,0,0,0,0,0,0
36,17,183,92803,2,2.4,1,0,0,0,0,0,0
53,28,104,93171,2,1.2,3,309,0,0,0,1,1
39,17,88,94260,3,0.3,2,0,0,1,0,0,0
25,-1,181,94143,1,7.3,2,0,1,0,0,0,1
32,2,97,93298,1,0.3,2,0,0,0,0,1,0
52,26,46,96039,1,1.4,3,0,0,0,0,1,0
63,36,33,92336,1,1.4,1,0,0,0,0,1,0
30,5,102,95629,4,3.0,3,0,0,0,0,1,1
38,5,209,90292,2,8.8,2,296,1,0,1,0,0
39,10,34,92178,1,1.0,3,0,0,0,0,1,0
48,19,33,94098,4,1.1,2,0,0,0,0,0,0
52,24,31,91615,4,3.2,3,0,0,0,0,1,0
62,33,117,94732,4,3.6,1,0,0,0,0,1,1
62,40,99,93076,1,2.6,1,0,0,0,0,1,1
60,33,99,90531,1,2.4,2,0,0,0,0,0,0
58,31,51,91204,4,3.4,3,149,0,0,0,0,0
56,30,58,92847,1,1.8,2,163,0,0,0,1,1
35,6,27,94500,3,0.3,2,162,0,0,0,1,0
34,7,94,94775,4,2.1,2,0,0,0,0,0,0
56,30,39,95767,3,0.3,1,0,0,0,0,1,1
29,5,26,95162,4,1.6,2,0,0,0,0,1,0
30,3,19,94197,2,0.8,1,0,0,0,0,0,0
39,7,77,91663,2,1.7,1,221,0,0,0,0,0
59,35,53,93243,3,2.6,3,0,0,0,0,1,1
57,32,29,95747,3,0.3,2,0,0,1,0,0,0
59,37,90,93108,1,0.3,1,363,0,0,0,0,0
42,17,21,94806,2,1.8,2,0,0,0,0,0,1
58,30,100,94421,1,0.4,1,0,0,0,0,1,0
65,38,92,94192,2,1.4,1,266,0,0,0,1,1
60,31,102,91282,2,4.0,2,0,1,1,0,1,1
35,5,67,93399,2,2.1,1,383,0,0,0,1,1
58,23,84,92209,1,1.1,3,167,0,0,0,0,0
55,24,156,92059,2,6.5,3,309,1,0,0,0,0
30,8,93,94995,4,3.7,2,0,0,0,0,1,0
37,11,86,92982,2,2.0,1,191,0,0,0,0,0
58,25,207,94229,2,9.2,1,309,1,0,0,0,0
38,15,106,95657,3,3.1,2,0,0,0,0,0,0
43,25,13,95065,2,0.8,2,0,0,0,0,1,0
58,33,94,90445,2,2.3,1,0,0,0,0,0,0
59,28,51,94182,3,3.2,3,0,0,0,0,0,1
44,20,112,92659,4,2.8,3,0,0,0,0,0,0
45,24,33,93221,1,1.6,1,260,0,0,0,1,0
33,15,20,92835,1,0.4,1,0,0,0,0,1,0
57,24,92,92168,4,2.5,2,233,0,0,0,1,0
30,14,111,92158,4,0.0,2,237,0,0,0,1,0
42,13,99,95018,4,3.0,3,0,0,0,0,0,0
33,8,54,94848,3,2.2,1,375,0,0,0,1,1
47,20,57,92188,4,1.3,2,139,0,0,0,1,0
57,24,199,93165,1,7.0,1,0,0,0,0,0,0
50,26,35,91240,4,4.6,3,0,0,0,0,1,0
59,33,27,90530,2,0.2,1,156,0,0,0,0,0
31,14,103,94482,1,0.3,1,0,0,0,0,0,0
54,27,53,90244,1,0.0,1,0,0,0,0,1,0
43,22,102,92900,3,3.0,1,0,0,0,0,1,0
44,22,29,93064,4,2.3,3,153,0,0,0,1,0
56,19,48,91643,1,2.6,1,0,0,1,0,1,1
55,31,21,90167,1,0.0,1,0,0,0,0,1,0
55,27,51,94071,3,2.1,3,0,0,0,0,1,1
53,33,189,92043,1,2.3,1,0,0,0,0,0,0
44,19,118,96215,4,3.3,3,0,1,1,1,1,1
39,11,34,90254,3,2.3,3,148,0,0,0,1,0
38,7,104,94974,3,3.3,2,155,0,1,0,0,0
54,28,82,90321,2,3.0,3,0,0,0,0,1,0
49,24,89,92094,1,2.4,1,0,0,0,0,1,0
62,37,205,90260,4,10.0,1,525,0,0,0,1,0
54,27,29,94310,3,1.1,3,0,0,0,0,1,0
59,32,57,90319,1,1.3,1,0,0,0,0,1,1
31,5,17,95051,1,1.2,2,164,0,0,0,0,0
41,17,160,90552,3,2.9,3,0,0,0,0,1,0
51,29,199,90327,2,4.3,1,565,0,0,0,1,0
54,24,88,90417,1,1.3,3,0,0,0,0,0,0
31,10,102,94325,1,1.8,1,0,0,0,0,1,1
58,35,104,95169,3,2.3,2,0,1,0,0,1,0
51,23,33,92117,3,1.8,1,0,0,1,0,1,1
44,26,95,95032,1,2.6,1,264,0,0,0,0,0
37,18,99,91130,3,2.3,1,0,0,0,0,1,0
29,2,132,90375,1,2.2,1,0,0,0,0,1,0
25,-2,88,94439,4,2.7,3,0,0,0,0,0,0
52,28,112,94214,1,3.2,2,0,0,0,0,0,0
29,6,34,94843,4,1.6,3,0,0,0,0,0,0
51,21,37,94191,4,2.5,3,0,0,0,0,1,0
41,19,53,94170,1,1.9,3,0,0,0,0,0,1
62,39,40,90148,4,3.2,3,0,0,0,0,1,0
49,17,57,91819,4,2.6,3,0,0,0,0,0,0
46,23,107,94313,4,0.3,1,113,0,0,0,1,1
30,5,33,93099,2,0.0,1,250,0,0,0,1,0
66,42,135,90282,1,2.0,1,0,0,0,0,0,1
48,19,83,90501,2,0.8,3,0,0,0,0,1,1
25,-1,97,92102,4,1.4,3,0,0,0,0,1,0
62,40,32,95775,1,1.6,3,0,0,0,0,1,0
56,34,59,91484,1,1.9,3,0,0,0,0,0,0
54,34,199,94163,2,9.2,1,0,0,0,0,0,0
53,29,91,94295,2,2.3,2,0,0,0,0,1,0
50,32,121,95732,3,3.3,3,0,0,0,0,1,1
51,33,193,92323,2,8.9,1,0,0,0,0,0,0
44,24,157,92428,2,2.4,2,0,1,0,0,1,0
59,29,19,94103,2,2.6,1,0,0,0,0,1,0
28,2,104,94977,3,3.1,1,0,0,0,0,0,0
46,16,163,90260,1,6.4,1,268,0,1,1,1,1
37,5,115,94308,1,2.8,3,0,0,1,0,0,1
48,20,14,91799,1,1.8,1,296,0,0,0,1,0
41,7,182,91975,1,5.3,2,0,1,0,1,0,0
24,-1,159,94686,2,1.2,1,0,0,0,0,1,1
43,17,63,94684,2,1.8,1,0,0,0,0,1,0
60,40,20,91260,4,2.6,1,239,0,0,0,0,1
31,6,91,90323,1,2.3,2,0,0,0,0,1,1
45,21,91,91334,2,1.4,1,0,0,0,0,0,1
39,14,22,92167,4,2.2,3,0,0,0,1,1,1
47,19,35,94696,2,3.0,1,376,0,0,0,0,0
31,6,27,91933,1,1.3,1,134,0,0,0,1,0
56,34,201,90138,3,3.6,2,0,0,0,0,0,0
35,15,77,94311,1,2.2,1,0,0,0,0,0,1
58,17,92,93245,2,1.3,1,149,0,1,0,0,1
34,10,95,94320,2,3.1,3,0,0,0,0,0,0
62,38,44,91837,2,1.8,3,0,0,0,0,0,0
42,21,41,94230,4,2.0,3,154,0,0,0,1,1
55,26,93,92215,2,1.7,3,0,0,0,0,1,0
56,26,55,93034,4,1.5,3,169,0,0,0,1,0
55,32,32,92006,4,0.3,3,0,0,0,0,1,0
39,12,109,94032,4,2.3,3,0,0,0,0,0,0
47,19,29,93927,3,2.0,2,0,0,0,0,0,0
51,26,221,93042,1,8.7,1,0,1,0,0,1,0
60,31,85,93291,3,2.4,2,285,0,1,1,0,1
57,29,49,90152,1,1.1,3,183,0,0,0,1,0
27,4,53,94726,3,2.4,1,0,0,0,0,1,1
44,15,90,94161,4,0.9,1,393,0,0,0,0,0
55,25,101,96125,4,2.9,2,0,0,0,1,1,1
61,32,205,94178,3,3.1,2,0,1,1,0,0,1
48,12,106,94808,1,3.5,1,287,0,0,0,0,0
61,30,42,94242,3,2.4,1,0,0,1,0,1,1
59,24,90,95258,2,0.3,1,0,0,0,0,0,1
61,37,116,91385,2,2.7,1,408,0,0,1,1,0
63,33,54,90515,4,0.3,3,0,0,0,0,1,1
27,2,103,94206,4,2.4,2,273,0,0,0,1,0
40,12,76,90158,1,0.6,3,0,0,0,0,1,1
34,11,78,94775,4,2.1,2,176,0,0,0,1,1
50,31,159,93033,1,2.5,1,202,0,0,0,1,0
45,21,42,94821,2,2.3,1,0,0,0,0,1,0
32,5,50,95122,1,2.7,2,0,0,0,0,1,1
53,33,92,92205,2,1.7,1,194,0,0,0,0,0
24,0,104,90206,1,0.9,2,186,0,0,0,1,1
35,13,180,90580,2,6.7,2,0,1,0,1,1,1
59,32,40,94793,2,0.4,3,0,0,0,1,0,0
27,2,181,96047,1,6.9,1,0,0,0,0,1,0
35,19,51,94986,2,1.1,2,145,0,1,0,1,0
66,42,75,94760,2,1.6,3,173,0,0,0,1,0
60,31,76,94336,3,0.1,3,267,0,0,0,1,1
54,27,94,92249,4,1.4,1,119,0,0,0,1,1
62,38,177,93391,2,3.6,1,0,0,0,0,0,1
31,8,118,96024,4,0.7,2,0,0,1,0,0,1
57,30,94,90365,3,3.1,1,409,0,0,0,0,0
25,0,154,94256,4,5.8,2,312,1,0,0,1,0
62,38,114,90161,1,0.2,3,0,0,0,0,1,1
34,8,55,93946,1,2.5,1,0,0,0,0,1,0
59,35,173,92229,2,4.9,2,366,1,0,1,0,0
57,32,13,90244,2,1.9,3,246,0,0,0,0,0
43,21,57,94898,4,2.1,2,0,0,0,0,1,0
37,21,151,95688,1,7.2,1,0,0,0,0,1,0
41,23,95,90203,4,2.4,3,0,0,0,0,0,1
50,32,188,94239,1,8.1,2,0,1,0,0,0,0
40,18,31,90459,2,0.2,1,0,0,0,0,1,1
41,19,64,90137,3,1.7,3,0,0,0,0,1,0
54,25,11,95373,2,1.8,1,368,0,0,0,0,0
39,21,114,90400,2,6.7,1,0,0,0,0,0,0
46,17,20,94693,4,2.2,3,0,0,0,0,0,0
51,32,56,95032,4,0.3,2,308,0,0,0,1,0
52,15,32,92672,2,0.3,3,143,0,0,0,0,0
31,7,88,90498,2,1.7,1,292,0,0,0,1,0
46,20,88,91721,1,1.9,3,0,0,0,0,1,1
57,31,94,90507,2,1.3,1,620,0,0,0,0,0
43,15,90,90206,3,0.2,3,0,0,1,0,0,1
29,4,186,91484,1,6.3,1,280,1,0,0,1,0
29,4,78,92294,2,0.9,3,157,0,0,0,0,0
25,-2,34,92877,3,2.6,1,0,0,0,0,1,0
44,22,25,94696,2,0.3,1,0,0,0,0,0,1
31,5,39,94275,4,2.7,1,0,0,0,0,0,1
30,6,75,95102,1,0.7,3,0,0,0,0,1,1
43,18,26,94785,1,3.1,3,0,1,0,0,1,0
55,23,100,92963,3,2.7,2,0,0,0,0,1,0
61,26,98,94223,3,1.3,3,0,0,1,0,1,1
31,2,39,95058,4,1.5,2,0,0,1,0,1,1
48,12,91,90276,4,1.3,1,230,0,0,0,1,1
51,20,36,94096,2,1.5,3,0,0,0,0,0,0
42,14,18,92294,3,1.1,3,175,0,0,0,0,0
58,34,174,94081,2,6.2,1,0,0,0,0,0,0
25,4,163,92146,2,6.1,1,0,0,0,0,1,0
62,39,96,92229,2,3.2,1,0,0,0,0,0,0
62,34,76,93044,2,2.0,3,142,0,0,0,1,1
40,11,93,90990,4,2.4,2,0,0,0,0,0,1
32,6,43,95905,4,0.3,1,0,0,1,0,1,0
41,12,40,94077,1,2.5,1,0,0,0,0,0,0
57,32,196,94031,4,0.4,2,0,1,0,0,0,1
36,9,41,93319,2,2.1,1,0,0,1,0,1,0
34,6,93,91729,1,0.2,1,488,0,0,0,1,0
39,12,194,92267,1,7.9,1,0,1,0,0,0,0
30,9,44,92431,1,0.7,3,145,0,0,0,0,1
65,41,101,90108,2,3.2,1,0,0,0,0,0,0
41,25,43,93022,1,2.4,1,0,0,0,0,1,0
30,10,34,91420,1,1.5,1,0,0,1,0,1,1
38,14,62,93089,2,2.8,1,0,0,0,0,0,0
40,10,105,94253,1,3.0,1,0,0,1,0,1,1
46,21,33,94977,3,2.3,3,0,0,0,0,0,0
25,-1,90,90325,4,2.1,2,167,0,0,0,1,0
60,32,185,94854,3,2.6,3,0,1,0,0,0,0
62,37,81,90117,1,2.5,3,0,0,0,0,0,0
62,39,49,94111,2,3.1,1,0,0,0,0,0,0
45,20,204,95913,1,6.8,3,0,0,0,0,1,0
60,36,73,93081,1,2.5,1,0,0,0,0,0,0
62,35,37,94306,2,2.2,1,283,0,0,0,0,0
62,35,126,92360,4,3.9,3,0,1,0,0,0,0
56,29,189,92240,1,8.6,1,218,0,0,0,0,1
46,25,124,92937,1,1.3,3,0,0,0,0,0,1
58,34,93,93280,2,0.4,1,139,0,0,0,1,0
29,9,99,93070,1,2.9,2,231,0,0,0,1,0
51,36,170,91931,2,8.4,1,0,0,0,0,0,0
45,14,18,90420,1,1.5,1,0,0,0,0,1,0
49,17,47,90287,2,1.6,1,0,0,0,0,1,1
34,3,27,94860,3,1.4,2,172,0,0,0,1,0
25,3,188,93262,3,3.2,2,167,1,0,1,0,0
35,10,55,95955,2,1.7,1,0,0,0,0,0,0
41,7,71,95924,1,0.9,1,0,0,0,0,0,0
52,17,45,90284,4,0.9,3,0,0,1,0,0,0
60,36,42,94269,1,1.5,3,0,0,0,0,1,0
61,33,104,91705,2,1.1,1,0,0,0,0,0,0
25,2,95,95076,4,1.9,2,375,0,0,0,1,1
52,25,44,93206,4,2.0,1,134,0,0,0,1,0
62,29,99,91734,1,1.9,3,0,0,0,0,1,0
47,14,56,91924,1,2.3,2,0,0,0,0,1,0
46,19,103,94311,1,1.3,3,0,0,0,0,0,0
58,25,52,95621,2,0.3,3,261,0,0,0,0,0
61,32,83,91867,3,1.5,2,0,0,0,0,1,1
41,9,37,94898,4,1.5,2,0,0,0,0,1,0
44,32,153,92246,2,1.9,1,0,0,0,0,1,1
42,24,62,92865,2,0.8,2,0,1,0,0,1,0
30,7,45,95066,1,1.4,2,0,0,0,1,1,1
60,37,34,93068,2,1.5,3,165,0,0,0,0,0
53,25,162,95434,1,1.7,2,0,0,0,0,1,1
52,28,53,93386,1,2.4,3,0,0,0,0,1,0
44,18,80,92209,1,1.3,3,0,0,0,0,0,1
51,27,85,95202,1,0.4,2,0,0,0,0,0,0
31,14,48,94645,2,2.5,3,0,0,0,0,0,1
64,38,97,92259,2,0.3,2,0,0,0,0,0,0
25,1,34,95573,4,2.8,2,0,0,0,0,1,1
60,31,169,93290,2,2.2,1,0,0,0,0,1,0
33,7,178,94383,4,1.9,2,0,0,1,0,1,1
60,39,165,95209,1,3.5,1,0,0,0,0,1,0
45,22,87,94301,3,2.6,2,341,0,0,0,0,0
56,27,24,92363,4,0.9,3,0,0,0,0,0,0
44,23,95,95294,4,2.7,2,0,0,0,0,0,0
53,33,99,92246,2,0.3,1,478,0,0,0,1,1
45,28,153,90230,2,1.9,1,0,0,0,0,1,0
46,22,56,93237,4,0.4,3,0,0,0,0,0,1
53,33,148,94741,2,0.2,1,0,0,0,0,1,1
45,16,179,91748,4,7.0,1,0,1,0,0,1,1
46,32,81,94300,3,1.1,1,0,0,1,0,1,1
49,30,92,94565,2,2.6,1,352,0,1,0,0,1
34,6,207,90480,2,7.0,1,276,1,0,0,0,0
64,40,99,94794,1,0.9,3,0,0,0,0,1,1
48,31,118,95692,4,3.8,3,0,0,0,0,1,0
61,31,101,90204,2,2.6,2,195,0,0,0,0,0
38,13,86,94916,1,1.5,1,175,0,1,0,1,0
44,26,109,92982,2,3.7,2,0,0,0,0,0,0
56,30,193,92887,1,3.1,2,0,1,0,0,0,0
50,32,156,94196,1,2.6,1,0,0,0,0,0,0
62,37,47,95704,4,3.7,3,0,0,0,0,1,1
32,8,96,94883,4,0.4,3,0,0,1,0,1,1
47,27,106,92470,4,2.9,3,0,0,0,0,1,0
59,34,169,92248,1,8.0,1,0,1,0,0,1,0
54,24,177,91244,2,2.7,1,0,0,0,0,1,1
54,35,108,94100,2,4.1,3,580,0,0,0,0,0
51,31,180,92185,1,4.3,2,0,1,0,0,0,0
49,19,42,95969,4,0.6,3,140,0,0,0,0,1
53,32,176,94240,1,8.4,1,0,0,0,0,0,0
55,34,53,93121,3,2.8,2,0,0,1,0,0,1
47,21,97,95154,3,2.4,3,392,0,0,0,1,0
41,13,106,95024,1,2.4,3,0,0,1,0,1,0
56,27,111,95000,4,0.0,3,200,0,0,0,1,0
39,3,72,94959,3,2.1,2,0,0,0,0,1,0
57,26,154,94209,1,0.2,2,0,0,0,0,0,0
38,13,44,94914,2,1.2,1,0,0,1,0,1,0
48,20,87,95286,2,1.9,1,0,0,0,0,1,1
60,31,35,91729,1,1.6,1,145,0,0,0,1,0
35,1,42,94696,4,3.2,3,0,0,0,0,0,1
48,23,192,95831,1,3.0,1,0,0,0,0,1,0
31,13,197,90351,1,9.2,1,0,1,0,0,0,0
41,24,26,95135,1,0.3,1,0,0,0,0,1,1
57,35,115,94259,3,4.2,3,0,0,0,0,1,0
42,18,47,91425,4,3.5,2,0,0,1,0,1,0
45,25,99,91379,3,1.7,3,0,0,0,0,0,0
64,39,74,90266,3,2.6,3,0,0,0,0,0,0
58,34,33,94747,2,3.0,3,190,0,0,0,1,0
42,16,67,90546,4,2.1,3,0,0,0,0,0,0
51,18,57,94585,4,3.2,2,0,0,1,0,0,1
56,33,60,91818,1,3.5,3,0,0,0,0,1,0
31,7,50,93075,4,1.4,3,0,0,1,0,1,0
32,15,50,92138,4,1.9,3,0,0,0,0,0,0
65,41,199,92544,2,2.8,1,0,0,0,0,1,0
39,20,59,90422,1,0.8,1,0,0,0,0,1,0
25,-2,21,94283,1,5.7,1,0,0,0,0,1,0
25,1,103,92134,4,2.4,1,0,0,0,0,1,0
55,26,25,94306,3,1.2,2,0,0,0,0,0,0
53,29,52,92847,1,2.1,3,0,0,0,0,1,1
29,7,166,95106,4,2.4,3,0,0,0,0,1,1
51,29,32,90348,2,2.0,3,0,0,0,0,1,0
50,23,96,94781,1,0.2,3,0,0,0,0,1,0
64,38,56,93257,2,2.1,3,205,0,0,0,1,0
42,20,38,94252,4,3.1,2,0,0,0,0,0,0
31,7,118,90333,3,0.0,3,190,0,0,0,1,1
56,24,91,93264,1,2.7,1,0,0,0,0,1,0
65,41,81,93558,4,3.0,2,217,0,1,0,0,1
43,18,15,94600,3,2.4,1,0,0,1,0,0,1
32,6,109,91321,4,1.4,2,0,0,0,0,1,0
49,16,142,94937,3,1.7,3,0,1,0,0,0,0
43,22,153,91654,1,0.3,2,0,0,0,0,0,0
42,13,83,94807,3,1.5,2,0,0,0,0,1,1
63,40,90,90548,3,0.8,2,0,0,1,0,1,1
25,2,75,94236,2,3.4,1,0,0,0,0,0,1
25,0,26,92100,4,0.8,3,0,0,0,0,1,1
56,27,52,93180,2,2.9,1,0,0,0,0,1,1
37,16,49,94490,1,1.3,3,0,0,1,0,1,1
51,17,201,91753,1,3.4,1,0,0,0,0,0,1
60,33,18,91578,4,2.0,2,164,0,0,0,1,0
24,-2,74,95843,4,2.1,1,0,0,0,0,1,1
39,19,178,92364,1,7.0,2,0,1,0,0,0,0
49,19,117,92157,4,2.3,3,0,0,1,0,1,0
58,24,135,94387,4,5.0,2,0,0,0,0,1,0
55,20,222,90380,1,1.1,3,209,0,0,0,0,0
56,33,14,91548,1,0.3,1,0,0,0,0,1,0
27,1,59,90225,2,1.3,1,0,0,1,0,1,0
44,19,55,95037,1,0.1,3,180,0,0,0,0,0
26,0,164,90289,2,0.0,1,0,0,1,0,1,1
36,4,117,93285,1,0.9,1,164,0,1,0,0,0
26,2,180,92270,1,2.2,2,468,0,1,0,1,1
51,28,103,95340,2,1.6,2,0,0,0,0,0,0
56,24,77,95112,3,2.9,1,500,0,0,0,1,1
29,5,86,90153,2,3.5,1,313,0,0,0,1,1
50,22,172,94249,1,7.3,1,0,0,0,0,0,1
33,15,109,94307,4,1.7,2,133,1,1,0,1,0
59,28,150,92985,2,3.2,3,0,0,0,0,0,0
48,23,24,92115,1,1.3,1,0,0,0,0,1,0
27,1,109,90403,4,3.1,2,0,0,0,0,1,0
30,14,100,94623,2,3.0,3,0,0,0,0,0,1
56,27,195,92213,2,2.9,1,271,0,1,0,1,0
42,5,53,91947,1,1.2,3,0,0,0,0,1,1
44,12,204,91136,1,7.9,1,417,0,0,0,0,0
35,9,89,94307,4,1.4,3,225,0,0,0,1,0
41,15,96,92396,1,2.9,1,175,0,0,0,1,0
45,20,33,93413,1,2.0,3,0,0,0,0,1,0
36,9,86,91844,1,1.5,1,388,0,1,0,1,0
55,35,99,94249,1,2.0,1,0,0,0,0,0,0
43,10,45,94836,4,2.0,2,0,0,0,0,1,0
42,19,106,91913,2,0.3,1,0,0,0,0,0,0
49,13,47,91667,1,1.3,1,0,0,0,0,1,0
64,33,157,94294,1,3.3,1,326,0,0,0,0,0
60,36,49,90185,1,7.7,1,0,0,0,0,1,0
35,12,47,93634,4,1.1,1,0,0,0,0,1,0
58,30,214,92407,1,3.7,3,0,1,0,0,0,0
28,5,25,94018,3,1.7,2,0,0,0,0,0,0
66,41,202,95701,2,0.3,1,321,0,0,0,0,1
51,24,49,95138,1,1.0,3,0,0,0,0,1,1
32,12,85,90044,3,0.4,2,0,0,0,0,1,0
63,36,102,95699,4,2.3,3,111,0,0,0,1,0
64,39,119,90187,2,0.0,1,0,0,0,0,1,0
35,16,42,94179,4,1.8,3,0,0,0,0,1,1
31,19,84,94842,1,4.0,1,0,0,0,0,0,1
34,9,51,90513,1,1.0,2,163,0,1,0,1,0
29,6,41,94143,4,2.0,1,0,0,0,0,1,1
56,26,210,95172,1,8.2,2,386,1,0,1,0,1
65,37,83,92031,2,0.3,1,228,0,1,0,0,1
37,10,187,91483,2,5.6,2,0,1,0,1,0,0
39,10,31,91574,1,1.9,3,307,0,0,0,0,0
28,3,101,94218,4,3.7,3,0,1,0,0,0,0
53,20,44,94758,3,1.0,1,0,0,0,0,1,0
32,10,54,90427,1,0.6,3,138,0,0,0,1,0
45,27,100,95830,2,1.5,1,0,0,0,0,0,1
51,31,205,91655,2,2.8,1,0,0,0,0,0,0
44,16,29,91315,1,0.9,3,142,0,0,0,1,0
31,8,92,94331,4,1.0,1,0,0,0,0,1,0
30,2,77,92907,4,2.5,2,231,0,0,0,1,0
31,6,96,94895,2,1.9,2,0,1,1,0,0,1
62,37,91,95898,2,1.8,1,0,0,0,0,1,0
30,5,97,94172,1,0.3,3,257,0,0,0,0,0
65,35,18,93156,1,1.3,3,0,0,0,0,0,0
42,26,31,94706,3,2.6,2,0,0,0,0,1,0
62,34,110,93176,1,2.3,1,0,0,0,0,0,0
52,21,52,94849,4,3.3,2,0,1,0,0,0,1
30,6,41,94621,4,1.7,3,135,0,0,0,1,1
33,6,27,90394,1,1.7,1,183,0,0,0,1,0
64,40,93,92932,3,0.3,1,0,0,0,0,0,0
40,14,53,92539,2,2.3,1,0,0,0,0,1,0
45,16,55,92009,1,0.9,3,191,0,0,0,0,0
41,21,27,91781,2,1.7,1,0,0,0,0,1,0
30,7,24,92191,2,0.8,1,314,0,0,0,1,1
42,26,86,94268,2,2.0,1,434,0,0,0,0,0
41,23,48,92840,3,2.8,2,0,0,0,0,0,0
38,17,92,93018,3,2.5,1,0,0,0,0,0,0
54,31,96,92167,1,2.3,3,225,0,0,0,0,0
46,24,222,91296,4,3.3,2,0,1,0,0,0,0
57,34,142,90490,1,0.2,1,0,0,0,0,0,0
54,33,118,94087,2,3.4,2,0,1,0,1,1,0
64,39,50,90284,1,1.0,1,0,0,0,0,1,1
61,36,217,94921,4,3.0,3,357,0,0,0,0,0
28,6,108,94864,1,2.3,1,0,0,0,0,0,0
27,1,89,94291,1,0.2,1,218,0,0,0,1,0
51,31,87,92244,2,0.9,2,0,0,0,0,0,0
37,14,109,93110,1,3.5,3,0,0,0,0,0,0
60,32,49,90528,4,2.7,2,0,0,0,0,1,0
37,7,88,94111,2,2.0,1,162,0,0,0,0,1
29,4,208,92118,2,9.5,1,0,1,0,1,0,0
37,11,120,92178,1,1.7,2,191,0,0,0,1,0
60,34,42,94833,3,1.6,2,0,0,0,0,0,0
35,7,108,92056,4,3.0,1,0,0,1,0,0,1
