Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
42,24,179,94707,1,0.0,2,0,0,0,0,0,1
44,13,14,90177,4,2.1,2,0,0,0,0,0,0
25,0,105,94700,4,3.1,3,0,0,0,0,1,0
56,35,24,96135,3,1.9,1,0,0,0,0,1,1
53,31,21,92310,2,2.3,3,272,0,1,0,1,1
34,7,101,93415,4,1.6,1,234,0,0,0,1,1
54,28,184,95471,1,5.9,1,115,0,0,0,1,0
49,24,42,94190,4,3.0,3,124,0,0,0,1,1
61,38,114,95889,2,1.7,1,0,0,0,0,1,1
35,10,182,94192,1,8.1,1,0,0,0,0,0,1
28,6,143,95111,3,2.2,2,0,1,0,0,0,1
59,34,89,95680,1,0.2,1,0,0,0,0,0,1
37,18,108,90354,4,2.8,1,0,0,0,0,1,0
33,19,49,94099,1,3.1,1,182,0,0,0,1,1
59,28,56,92949,1,2.0,3,0,0,0,0,1,1
32,1,39,94142,4,0.9,2,175,0,0,0,1,1
61,36,95,94255,2,0.0,1,0,0,0,0,0,1
44,22,133,92887,2,6.1,1,266,0,0,0,0,0
46,19,80,90552,4,5.9,1,148,0,0,0,0,1
43,19,11,92585,4,2.5,1,0,0,0,0,1,1
28,11,33,92653,4,2.1,2,0,0,1,1,1,1
25,2,28,94111,2,0.9,1,0,0,0,0,1,1
64,36,97,94749,3,3.3,2,0,0,0,0,0,1
50,9,113,91765,2,3.2,3,0,0,0,0,0,1
58,32,83,92666,1,1.0,1,193,0,0,0,0,0
38,20,49,92844,1,3.5,1,0,0,0,0,0,1
54,29,60,93159,1,3.3,3,259,0,1,0,1,1
50,31,51,95058,1,0.5,1,0,0,0,0,1,0
61,33,26,92953,2,0.9,1,0,0,0,0,1,1
42,21,46,94745,2,4.2,2,298,0,0,0,0,0
35,19,119,92239,4,1.9,1,0,1,0,1,1,1
44,14,107,90420,1,6.0,3,0,0,0,0,1,0
46,23,111,94116,3,2.9,2,0,0,0,0,1,1
25,0,181,91516,2,5.3,1,0,1,0,0,0,0
29,4,94,95838,1,0.9,3,312,0,0,0,0,1
42,18,48,91471,1,1.6,1,0,0,0,0,0,1
53,30,101,92193,4,2.5,3,203,0,0,0,1,0
37,15,50,90705,4,1.9,1,118,0,0,0,1,1
34,8,190,95178,1,2.5,2,0,1,0,0,1,1
57,24,46,94876,4,3.4,2,115,0,0,0,0,1
61,38,76,93168,4,0.0,2,0,0,0,0,1,0
31,11,197,90595,3,9.8,2,190,1,1,1,1,0
50,19,39,92892,1,2.4,3,109,0,0,0,1,0
39,17,45,92913,4,2.9,1,0,0,0,0,0,0
33,13,114,96100,1,1.2,3,341,0,0,0,1,1
45,22,16,90396,2,0.2,1,0,0,0,0,0,1
36,14,103,95973,1,3.3,1,180,0,0,0,1,1
31,11,99,94686,4,1.4,3,0,0,0,0,1,0
34,2,56,94875,3,4.1,2,0,1,1,1,0,1
30,6,101,93337,4,3.9,1,159,0,1,1,1,1
51,24,26,94922,1,2.4,1,0,0,0,0,1,0
40,11,52,91682,1,0.3,3,132,0,0,0,0,0
45,17,215,93303,2,6.3,1,0,0,0,0,0,1
58,35,21,91901,1,1.5,3,0,0,0,0,1,1
33,3,45,91993,3,2.5,1,370,0,0,0,1,1
65,41,51,93012,2,3.1,3,0,0,0,0,0,0
35,5,55,93031,4,3.3,3,145,0,0,0,0,1
61,31,48,95121,2,2.5,1,0,0,0,0,1,1
44,20,85,94918,1,2.3,2,0,0,1,1,1,1
54,27,177,95170,2,7.2,2,0,1,0,1,0,1
48,11,97,94854,4,1.1,2,0,0,0,0,1,1
38,21,28,95767,3,0.4,2,158,0,0,0,0,0
36,22,33,90184,2,1.9,2,0,0,0,0,1,0
52,29,179,94842,2,8.7,1,0,0,0,0,0,1
28,6,107,94442,2,4.1,1,304,0,0,1,1,1
38,15,47,92219,1,0.6,3,0,0,0,0,1,1
61,29,56,90377,4,1.7,3,273,0,0,0,1,1
48,22,76,95964,1,0.0,2,0,0,0,0,1,0
59,39,14,94715,4,0.3,1,0,0,0,0,1,1
49,27,30,93265,2,0.3,1,0,0,0,0,1,1
62,36,43,91261,3,2.2,1,113,0,0,0,0,1
47,26,158,95262,4,0.6,1,0,0,0,0,0,1
56,33,30,95069,2,1.8,3,327,0,0,0,0,1
44,21,48,94895,3,3.4,2,0,1,0,1,1,1
30,3,26,95114,2,0.1,1,0,0,0,0,0,1
26,1,44,94154,4,2.4,2,120,0,0,0,0,0
45,27,81,94825,3,3.9,1,0,1,0,0,1,0
25,0,86,94127,1,6.9,1,0,0,0,0,0,1
35,14,77,93325,2,5.8,1,0,0,0,0,0,0
32,11,30,95959,3,3.2,1,0,0,0,0,1,0
40,16,102,94094,3,2.7,1,0,0,1,1,0,1
28,2,43,94812,4,1.2,1,0,0,0,0,0,1
42,15,110,95260,3,3.7,3,0,0,1,0,1,1
24,-2,26,94197,1,4.7,3,152,0,0,0,0,0
56,31,57,92583,2,3.3,1,0,0,0,0,1,1
28,5,88,95250,3,2.3,2,0,0,0,0,0,1
35,17,165,92413,3,3.1,1,0,0,0,1,0,1
53,35,27,95172,1,2.1,3,0,0,0,0,1,0
48,27,101,94920,2,0.0,1,0,0,0,0,1,0
50,21,53,92928,2,2.3,1,333,0,0,0,0,0
61,37,38,92880,4,0.5,3,101,0,1,0,1,1
41,10,213,95136,1,7.9,2,0,1,0,0,0,1
42,14,24,96102,3,1.1,2,339,0,0,0,1,1
48,29,64,92850,1,5.0,3,118,0,0,0,0,0
30,5,48,92180,4,2.1,2,271,0,0,0,1,1
25,-1,52,93305,1,2.9,1,0,0,0,0,0,1
33,5,27,90425,4,1.1,2,280,0,0,0,1,1
52,15,107,93227,2,2.2,1,154,0,0,0,1,0
33,13,81,90199,4,3.1,2,0,0,0,0,0,0
49,26,42,94905,1,1.4,3,0,0,0,0,1,0
53,30,92,95008,2,0.4,1,0,0,0,0,0,0
64,42,18,94198,1,1.4,1,0,0,0,0,1,0
25,4,153,94867,3,1.1,2,0,0,0,0,1,1
38,17,134,94756,2,0.0,1,0,0,0,0,1,1
36,18,97,95316,3,4.6,2,0,0,1,1,1,1
30,16,43,95394,2,1.5,1,189,0,0,0,0,1
30,0,73,95387,3,0.2,2,181,0,0,0,0,1
50,23,51,90311,1,4.1,3,0,0,0,0,1,1
61,36,151,95096,1,2.0,1,0,0,0,0,0,1
39,14,14,92070,4,3.1,3,0,0,0,0,0,1
34,23,44,92184,4,3.0,1,0,0,0,0,1,0
32,17,56,95753,3,2.1,3,0,0,0,0,1,0
53,26,176,94358,2,3.3,2,0,0,0,1,1,1
24,-1,110,94251,4,3.1,1,168,0,0,0,1,1
25,1,43,94970,1,1.8,2,0,0,0,0,1,1
48,29,201,94956,4,2.8,2,0,0,0,0,0,0
46,19,26,96069,3,1.5,3,0,0,0,0,1,0
32,11,99,95768,2,0.8,1,0,0,0,0,0,1
44,14,90,91888,1,1.4,1,306,0,0,0,1,1
55,37,28,92674,4,1.2,2,0,0,0,0,0,1
27,2,90,92103,4,2.9,2,0,0,1,0,1,0
33,13,51,91662,4,0.5,3,148,0,0,0,1,1
24,0,38,94741,4,1.3,2,0,0,0,0,0,1
54,26,80,92775,3,2.2,1,381,0,0,0,0,0
38,25,60,92303,4,1.1,3,158,0,0,0,0,1
62,35,91,95113,2,2.6,1,0,0,0,0,0,0
56,27,87,90386,4,2.5,1,0,0,0,0,1,0
53,28,145,95939,2,1.4,1,202,0,0,0,0,1
30,10,189,90383,2,6.0,2,0,0,0,0,0,1
45,9,12,92781,1,0.4,3,0,0,0,0,1,1
51,18,109,91849,1,2.5,2,0,0,0,0,0,0
24,4,76,90464,3,2.2,2,0,0,1,0,1,0
30,9,82,92213,1,6.5,1,354,0,0,0,1,0
49,10,106,90210,1,1.6,1,402,0,0,0,0,1
27,6,159,91813,2,1.7,1,0,0,0,0,1,0
47,13,48,95194,1,0.6,1,0,0,0,0,1,1
62,33,42,90478,3,1.5,2,274,0,0,0,1,0
47,16,98,91570,4,1.7,2,236,0,0,1,1,1
44,27,199,90074,3,7.9,2,0,1,0,0,0,1
56,30,28,92110,2,0.4,1,0,0,0,0,1,0
40,12,106,91382,3,1.3,3,0,0,0,0,0,1
38,12,32,95693,2,3.0,2,0,0,1,0,0,1
41,13,108,90466,1,6.0,1,206,0,0,0,0,1
28,5,79,94917,3,1.7,2,0,0,0,0,0,0
31,9,79,92109,2,2.3,3,162,0,0,0,1,0
65,40,158,96017,2,5.0,1,0,0,0,0,0,0
62,33,27,95236,4,1.2,3,0,0,0,0,1,1
27,2,86,95008,1,2.2,3,0,0,0,0,1,0
65,39,99,90392,1,8.1,1,0,0,0,0,0,0
60,35,47,91475,4,0.4,3,0,0,0,0,1,0
66,39,49,91888,4,3.0,3,445,0,0,0,0,1
52,20,27,90375,1,0.4,1,0,0,0,0,0,1
50,20,54,95758,4,3.8,3,169,0,0,0,1,0
30,8,11,91743,3,1.6,2,0,0,0,0,0,1
44,13,77,94629,4,2.6,2,0,0,0,0,1,0
62,32,29,96001,1,3.2,1,0,0,0,0,1,1
28,5,185,95257,3,3.9,1,0,1,0,1,1,1
38,11,84,95808,2,4.1,1,267,0,0,0,1,0
56,33,171,90321,1,7.3,1,0,0,1,0,1,1
58,32,81,95770,1,8.4,1,133,0,0,0,1,1
37,14,80,95041,4,3.1,3,0,0,0,0,1,1
61,34,34,92913,1,3.1,3,276,0,0,0,1,1
41,18,109,93121,4,2.4,1,0,0,0,0,1,0
27,4,86,91549,4,2.4,2,0,0,0,0,0,0
43,13,112,92331,3,4.1,3,0,0,0,0,1,1
26,0,85,94958,3,1.1,2,0,0,0,0,1,1
62,35,42,94941,2,1.3,3,0,0,0,0,0,1
42,10,25,92080,1,3.4,3,0,0,0,0,1,1
58,29,51,96026,3,3.8,1,0,0,0,0,1,0
41,17,167,94826,3,6.5,1,0,0,0,0,1,0
44,29,145,94908,2,7.5,1,0,0,0,0,1,1
47,16,81,94930,4,2.7,2,142,0,0,0,1,0
59,36,160,94972,2,8.9,1,0,0,0,0,1,1
46,15,47,94328,1,1.2,3,343,0,0,0,1,1
64,36,40,91528,1,2.0,3,0,0,0,0,0,0
34,7,181,91464,2,4.0,3,0,0,0,0,1,0
27,3,96,94258,1,9.6,1,104,0,0,0,0,0
36,10,188,94305,3,3.1,2,407,1,0,1,0,1
36,6,88,94149,4,1.9,3,213,0,0,0,1,1
43,24,82,94685,2,2.0,1,0,0,0,0,1,1
61,34,104,90299,1,3.7,1,0,0,0,0,1,0
26,-2,82,90373,2,1.9,1,0,0,0,0,0,0
40,20,180,91303,4,2.8,3,149,0,0,0,1,1
40,20,203,94280,1,2.3,2,0,1,0,0,0,1
38,14,77,92123,1,2.2,1,0,0,0,0,0,1
41,12,38,94936,2,2.2,1,0,0,0,0,0,1
38,6,117,95985,3,0.2,3,236,0,1,1,1,1
60,35,79,90340,1,2.4,1,193,0,0,0,1,0
65,37,110,95215,4,4.2,2,277,0,0,0,1,1
28,12,13,94862,4,2.0,2,287,0,0,0,1,1
33,9,93,91985,1,2.3,1,0,0,0,0,1,0
27,0,50,94274,4,1.3,2,139,0,1,0,1,1
34,23,27,90243,2,1.7,1,0,0,0,0,1,1
26,4,90,95039,3,2.2,2,0,0,1,0,1,0
28,4,26,95864,1,2.7,1,0,0,0,0,0,0
30,3,49,94189,3,2.4,2,0,0,0,0,1,1
36,4,109,94875,4,3.9,2,0,0,1,1,1,1
41,24,67,93152,2,1.5,1,250,0,0,0,1,0
32,13,32,90308,3,1.7,2,210,0,0,0,1,1
52,23,52,94226,4,0.9,3,0,0,0,0,1,1
47,20,54,91870,2,0.3,1,0,0,0,0,0,1
25,3,89,95251,3,2.9,1,0,0,0,0,1,0
29,5,187,95547,4,7.8,3,0,1,0,0,1,1
61,39,64,92977,1,2.1,3,0,0,0,0,1,0
49,14,220,93440,1,5.4,1,0,0,0,0,0,1
33,3,38,94281,3,3.0,2,327,0,1,1,1,1
55,37,164,94974,3,1.2,1,0,0,0,0,1,1
49,11,32,94716,3,2.8,3,0,0,0,0,1,1
24,0,77,94828,4,2.5,3,0,0,0,1,1,1
61,37,41,94807,1,3.0,1,0,0,0,0,1,1
48,22,153,95073,1,0.2,1,0,0,0,0,1,1
49,26,94,92231,2,0.0,1,0,0,0,0,1,1
57,17,53,94243,4,2.8,3,0,0,1,0,1,1
56,36,126,94680,1,7.7,1,0,0,0,0,1,0
53,32,47,92123,2,2.1,3,0,0,0,0,1,0
41,21,26,95095,4,0.9,2,0,0,0,0,1,1
56,36,107,95115,3,3.0,3,0,0,0,1,1,1
39,7,78,93187,3,1.2,2,0,0,0,0,1,1
65,41,27,92242,2,2.5,1,0,0,0,0,1,1
56,25,35,92354,2,0.6,1,204,0,0,0,1,1
40,16,97,95781,4,7.3,2,266,0,0,0,0,0
29,2,99,94052,4,1.4,2,0,0,0,0,0,1
51,14,25,96121,2,0.8,3,0,0,0,0,1,1
30,14,92,90157,2,3.0,1,0,0,0,0,0,1
32,11,189,95706,4,6.5,2,0,1,0,0,1,1
26,0,44,95740,2,1.7,1,0,0,0,0,1,1
42,11,121,95094,3,2.5,2,0,0,0,0,1,1
63,36,88,94944,1,8.5,2,0,0,0,0,0,1
47,17,165,90371,4,2.6,1,360,0,0,1,1,1
30,10,139,94214,2,5.1,3,0,0,0,0,0,1
46,26,179,90347,1,8.9,1,0,0,0,0,1,1
53,26,159,92794,2,0.3,3,0,0,0,0,0,1
29,6,84,92271,4,2.8,1,0,0,0,0,0,0
50,24,95,91604,4,1.1,3,0,0,0,0,0,0
50,32,47,96081,2,2.7,1,0,0,0,0,1,1
58,33,114,94355,3,2.9,3,0,0,0,0,0,0
63,39,30,92266,1,1.6,1,0,0,0,0,0,1
45,17,41,95183,3,2.7,2,124,0,0,0,1,0
51,30,78,92306,4,2.7,2,0,0,0,1,1,1
35,10,59,94037,2,0.4,1,0,0,1,0,1,1
63,39,166,95046,2,3.9,1,276,0,0,0,1,1
38,7,32,90160,4,1.8,2,0,0,0,0,1,1
31,7,86,91688,1,2.3,3,406,0,0,0,1,0
52,22,180,94625,3,2.4,2,237,1,0,1,1,1
42,23,148,95612,2,3.2,1,0,0,0,0,0,1
44,25,133,94957,3,5.2,1,0,0,0,0,0,0
41,10,13,92265,4,0.4,2,0,0,0,0,0,1
57,34,52,95079,1,0.3,1,258,0,0,0,1,1
35,9,48,94970,2,2.6,2,0,0,0,0,1,1
31,7,173,95970,1,8.8,1,0,0,0,0,1,1
35,9,104,94767,3,2.6,2,0,0,0,0,0,1
33,13,198,93602,3,3.0,1,0,0,0,0,0,1
44,25,87,95801,1,3.2,1,0,0,0,0,1,1
40,13,82,91526,2,0.2,3,0,0,0,0,0,0
29,2,41,91541,4,3.4,2,116,0,0,0,1,0
35,16,48,95256,4,0.3,1,0,0,0,0,1,0
36,11,172,92926,2,2.0,1,235,0,0,0,0,1
38,20,99,93042,3,3.6,3,212,0,1,0,1,1
50,25,69,92030,2,2.1,1,194,0,0,0,0,1
60,35,50,95668,1,2.9,1,0,0,0,0,1,0
45,21,127,96056,1,0.6,1,0,0,0,0,1,1
63,40,89,94281,1,2.5,3,0,0,0,0,0,1
41,19,31,93059,4,3.9,1,163,0,0,0,0,0
38,23,160,95217,4,2.8,1,0,0,0,0,1,0
54,22,53,93102,2,0.3,3,290,0,0,0,0,0
36,10,96,94909,2,0.4,1,0,0,0,0,1,1
30,5,101,94393,1,0.9,3,160,0,0,0,0,0
26,1,70,91732,4,1.7,2,0,0,1,0,1,1
57,35,27,94991,1,0.3,2,0,0,0,0,1,1
58,36,55,96239,2,9.6,1,0,0,0,0,1,1
52,27,71,95784,2,0.9,1,0,0,0,0,1,0
41,14,97,90185,4,0.0,2,0,0,0,0,0,1
46,10,128,90469,1,3.5,3,0,1,0,0,0,1
24,0,67,94971,1,3.7,2,475,0,0,0,1,1
66,41,161,93552,1,2.3,1,0,0,0,0,0,1
60,36,59,96044,1,7.6,1,0,0,0,0,1,1
50,23,100,91405,3,3.0,3,0,0,0,0,0,0
24,-2,79,90409,4,2.0,1,0,0,1,0,1,0
56,30,104,95104,2,3.2,3,0,1,0,0,1,1
57,25,50,95188,1,0.3,1,0,0,1,0,1,1
64,39,55,93251,2,0.4,3,121,0,0,0,0,1
24,-1,93,95814,3,1.4,1,0,0,0,1,1,1
49,21,107,90127,3,3.5,3,0,1,0,1,0,1
53,23,91,93100,1,3.5,1,247,0,0,0,0,1
31,6,97,91992,3,2.6,3,0,0,0,0,1,0
46,16,53,91877,2,3.0,3,0,0,0,0,0,1
58,36,25,92863,1,2.1,2,132,0,0,0,0,0
41,18,24,92857,4,1.4,3,0,0,0,0,1,1
46,24,30,93267,1,3.6,3,150,0,0,0,0,1
51,26,15,93278,3,1.5,2,0,0,0,0,0,1
32,14,76,94955,2,2.1,2,236,0,0,0,1,1
25,1,25,92232,2,1.0,1,95,0,1,0,1,0
33,10,47,92188,4,1.9,2,0,0,0,0,0,1
31,11,94,95173,3,2.7,2,0,0,0,0,0,0
48,21,51,92077,3,0.0,3,0,0,0,0,0,1
36,17,16,94166,3,3.0,2,132,0,1,0,1,1
42,16,202,90438,4,3.6,1,322,1,0,1,1,1
37,8,101,92083,4,8.0,1,0,0,0,0,0,0
24,0,54,91615,1,3.8,3,0,0,0,0,0,1
45,28,179,95004,1,4.3,2,264,1,1,1,1,0
61,36,25,91942,2,2.0,3,146,0,0,0,0,1
42,17,59,95031,3,1.4,3,154,0,0,0,0,1
54,28,47,91896,4,3.1,2,0,0,0,0,1,1
51,19,94,95100,2,1.2,2,0,0,0,0,1,1
50,22,102,90320,3,3.2,3,0,0,0,0,1,1
45,22,47,92997,2,3.7,1,0,0,0,0,1,1
45,22,14,92854,2,2.2,1,0,0,0,0,0,1
54,16,101,90481,1,3.6,3,0,0,0,0,1,1
31,5,91,93035,3,2.5,3,0,0,1,0,1,1
60,37,53,96088,4,0.2,1,0,0,0,0,0,1
62,33,76,90476,1,0.3,1,136,0,0,0,1,0
34,20,185,96060,3,5.2,1,0,1,0,1,0,0
28,3,143,94955,4,6.2,2,0,1,0,1,1,1
35,19,23,96147,4,0.3,1,0,0,0,0,1,0
45,17,167,92003,1,5.4,1,260,0,0,0,1,1
55,22,176,95856,1,9.2,1,0,0,0,0,0,1
33,12,103,92223,1,0.6,3,0,0,0,0,1,0
28,6,69,95852,2,2.6,1,383,0,0,0,1,0
46,13,46,90350,1,0.9,3,140,0,0,0,1,1
54,28,29,94886,1,0.4,1,0,0,0,0,0,1
56,32,86,91437,3,7.7,1,0,0,0,0,0,0
43,10,61,92783,3,3.8,3,128,0,1,1,1,1
36,15,73,94144,2,1.1,3,186,0,0,0,0,1
45,27,185,92545,1,9.5,1,0,0,0,0,1,1
58,36,46,95214,2,3.5,3,0,0,0,0,1,1
33,8,55,95948,3,4.2,2,435,0,0,0,1,1
48,22,50,93223,2,2.6,2,0,0,0,0,1,0
49,24,115,91920,4,3.9,2,0,1,0,0,1,0
30,9,46,94343,2,1.8,2,151,0,0,0,1,1
52,31,81,92318,4,0.2,2,0,0,1,1,1,1
27,2,50,90163,3,1.1,2,0,0,0,0,0,0
31,9,19,92184,3,2.0,2,0,0,0,0,1,0
48,25,23,94290,2,4.2,3,225,0,0,0,1,1
65,39,59,93073,1,5.9,3,0,0,0,0,0,1
43,21,32,94890,1,2.7,1,0,0,0,0,0,1
40,10,196,96095,1,7.1,1,0,0,0,0,0,1
42,19,24,91494,4,2.6,2,172,0,0,0,1,1
48,18,57,94114,2,1.0,1,125,0,0,0,1,0
50,10,28,91692,2,1.7,2,0,0,0,0,0,1
63,40,53,92888,3,2.9,2,275,0,0,0,0,1
52,22,48,95646,1,1.4,3,0,0,0,0,1,1
54,19,37,90150,1,0.3,3,0,0,0,0,1,0
41,15,180,92223,1,2.8,2,0,0,0,0,0,1
65,37,50,92253,2,2.4,3,167,0,0,0,0,1
43,23,45,92267,4,1.9,2,0,0,0,0,0,0
54,31,60,94254,3,2.6,2,0,0,0,1,1,1
25,1,74,94522,2,2.2,1,0,0,0,0,1,1
43,29,163,94939,3,6.1,2,0,1,0,1,1,0
62,37,68,95066,1,2.5,3,0,0,0,0,0,1
27,-1,87,90426,2,1.8,2,0,0,1,0,1,1
44,19,157,95831,1,7.6,3,0,1,0,0,0,1
50,20,50,94199,3,2.9,3,178,0,0,0,1,1
29,2,15,95670,2,0.7,1,0,0,0,0,1,1
44,28,187,95051,4,3.5,2,0,1,0,0,1,1
43,23,45,93670,2,2.8,1,0,0,0,0,1,1
27,3,177,95132,4,7.3,1,0,0,0,0,0,1
37,15,90,92254,4,1.9,1,201,0,0,0,1,1
32,8,92,95740,2,1.6,3,0,0,0,1,1,1
36,9,27,91804,2,1.6,3,0,0,0,0,0,1
56,30,75,93196,3,2.8,3,154,0,0,0,1,0
34,11,46,95915,1,5.4,1,0,0,0,0,0,0
63,37,90,94631,3,2.4,1,0,0,0,0,0,0
36,10,38,91725,2,2.8,1,0,0,0,0,1,0
39,23,174,92137,4,5.0,1,0,0,0,0,0,0
31,6,54,95993,2,2.5,1,188,0,0,0,1,1
53,26,32,90280,2,2.2,1,0,0,0,0,0,0
55,28,123,95790,2,3.6,1,0,0,0,0,1,1
43,12,58,94221,3,2.7,3,0,0,0,0,1,1
55,32,89,95403,3,2.9,3,0,0,1,1,1,1
33,8,185,92266,2,7.4,1,0,1,0,0,1,1
47,29,91,92085,1,4.7,1,0,0,0,0,0,0
30,7,186,94240,3,2.9,3,0,0,0,1,0,0
52,23,154,94703,1,7.9,1,0,0,0,0,1,1
37,13,82,93466,4,2.1,2,0,0,0,0,0,0
44,28,92,91120,3,1.4,2,137,0,0,0,1,1
55,32,62,90951,3,2.9,3,114,0,0,0,0,1
62,36,29,93064,1,0.3,3,274,0,1,0,1,1
48,31,77,95051,4,3.1,3,0,0,0,0,1,1
48,22,74,92307,3,0.8,2,0,0,1,0,1,1
41,16,104,91623,4,3.6,3,0,0,0,1,1,1
49,24,79,90205,1,1.2,2,0,0,0,0,1,1
64,37,16,95122,4,3.3,2,298,0,0,0,0,1
50,27,113,92267,4,2.5,1,293,0,0,0,0,0
50,33,26,91357,2,2.9,2,179,0,0,0,1,0
41,17,27,90442,4,3.5,3,0,0,1,0,1,1
24,-1,120,95883,4,2.2,3,0,0,1,0,1,1
40,21,28,95853,2,0.4,1,0,0,1,0,1,1
57,36,112,95187,1,3.7,2,221,1,0,0,1,0
42,21,194,95114,4,7.8,3,0,0,0,0,1,1
30,4,49,92106,1,1.5,3,0,0,0,0,0,1
30,0,37,94245,2,0.6,3,0,0,0,0,0,1
55,33,40,92199,1,2.0,3,169,0,0,0,0,0
30,7,83,94862,2,2.7,3,126,0,0,0,0,0
45,25,59,93124,1,2.0,3,269,0,1,0,1,1
51,17,53,94966,4,1.3,1,168,0,0,0,1,1
37,8,93,94950,3,2.0,3,0,0,0,1,1,1
62,38,180,90518,2,8.1,1,248,1,0,1,0,1
35,11,61,92927,4,1.4,2,106,0,0,0,1,1
45,16,86,94847,3,2.6,3,0,0,0,1,1,1
63,29,51,94245,3,3.0,3,0,0,0,0,0,1
53,22,200,93272,1,5.5,1,0,0,0,0,0,1
39,4,23,96097,3,2.3,3,212,0,0,0,0,1
61,40,176,94879,4,3.1,2,0,0,0,0,1,1
49,33,46,91636,3,1.9,1,0,0,0,0,1,0
30,7,48,92157,2,2.2,2,391,0,0,0,0,1
24,-1,169,92117,2,6.8,1,0,1,0,0,0,1
59,28,21,94138,1,2.1,3,0,0,0,0,0,1
34,12,18,95131,3,2.0,3,190,0,0,0,0,1
62,39,31,95251,2,1.9,1,0,0,0,0,0,0
55,22,130,95276,2,2.2,2,0,0,0,0,1,1
48,24,193,95251,3,7.7,1,0,0,1,1,1,1
41,11,26,94266,2,2.4,1,162,0,0,0,1,1
59,29,60,93455,1,3.3,1,0,0,0,0,1,0
55,20,183,93293,2,1.5,3,0,0,0,1,1,1
28,11,99,95964,2,6.7,1,0,0,0,0,1,1
46,20,99,94322,4,7.9,3,293,0,0,0,0,0
35,9,73,91440,2,1.3,3,0,0,0,0,0,1
57,30,56,90161,2,0.5,2,0,0,0,0,0,0
45,22,105,96108,2,2.5,3,0,0,0,0,1,1
36,4,85,95058,3,2.1,2,289,0,0,0,1,1
28,2,116,95168,4,3.0,2,0,1,1,1,1,1
32,5,43,93074,3,1.4,3,182,0,0,0,0,1
55,26,40,90362,4,1.6,2,0,0,0,0,1,1
31,15,55,95111,4,2.2,3,0,0,0,0,1,0
66,39,60,94170,3,2.5,2,0,0,0,1,1,1
41,26,95,94729,2,3.2,1,0,0,0,0,0,1
63,28,54,90597,1,0.3,3,0,0,0,0,1,0
33,2,31,91690,4,2.2,3,135,0,0,0,0,1
60,37,22,95098,4,1.3,1,0,0,0,0,1,1
51,27,154,94999,2,3.0,3,0,0,0,1,0,1
38,7,82,92148,2,1.9,1,0,0,0,0,0,0
25,3,50,94342,3,1.3,2,0,0,0,0,1,1
54,30,212,94266,2,7.8,1,0,0,0,0,0,1
56,31,81,93381,2,1.0,1,233,0,0,0,0,0
65,40,15,94739,4,1.3,3,135,0,0,0,0,1
29,3,43,90486,3,3.5,3,180,0,0,0,1,1
41,14,12,92358,1,1.8,1,0,0,0,0,1,1
60,24,118,90462,4,3.8,3,258,0,1,0,1,1
65,36,99,92069,1,3.7,3,0,0,0,0,0,1
60,37,23,92871,1,2.1,1,208,0,0,0,1,1
26,5,94,91519,2,2.9,3,0,0,1,0,1,0
54,18,48,94121,3,3.4,3,143,0,0,0,0,1
40,12,59,92226,4,3.4,3,148,0,0,0,0,1
39,18,49,92165,3,2.2,3,0,0,0,0,0,0
60,36,42,93238,2,0.2,1,0,0,0,0,1,1
28,3,58,95893,2,1.5,2,0,0,0,0,1,0
54,29,69,93401,1,2.1,3,160,0,0,0,0,1
59,31,63,92096,3,2.4,3,160,0,0,0,1,1
65,39,97,94953,3,2.3,2,0,0,0,0,1,0
31,10,73,96085,4,1.1,3,0,0,0,1,1,0
28,4,44,95087,4,1.0,2,177,0,0,0,1,0
48,34,209,93358,2,2.6,2,0,0,0,1,0,0
30,4,88,94310,4,2.9,2,0,1,0,0,0,0
64,39,170,91609,2,2.9,1,0,0,0,0,1,1
66,40,45,90173,1,1.5,3,0,0,0,0,0,1
60,38,51,92237,2,0.9,1,270,0,0,0,0,0
33,7,49,91448,2,0.3,3,0,0,0,0,0,0
41,13,60,90258,4,2.7,3,0,0,0,0,1,0
40,8,99,93500,4,3.6,3,314,0,1,0,1,1
50,33,212,93551,2,5.5,1,0,0,0,0,0,0
50,29,170,94899,2,7.2,1,0,0,0,0,0,0
37,12,40,92134,3,1.8,1,0,0,0,0,0,0
52,30,47,93306,3,3.0,3,169,0,0,0,1,0
60,28,166,93494,1,2.7,1,0,0,0,0,1,1
26,2,81,95246,2,2.3,1,0,0,0,0,0,0
66,42,184,90353,1,6.9,1,0,0,0,0,0,0
35,20,106,95040,3,2.0,1,0,0,0,0,1,0
24,-3,88,94940,2,2.1,3,227,0,0,1,1,1
24,-1,143,91455,4,4.0,2,0,1,0,0,1,1
53,26,71,93256,1,2.2,3,0,0,0,0,0,1
25,-1,123,94924,4,3.2,2,0,0,0,0,0,0
63,35,94,94965,3,2.9,3,252,0,1,0,1,1
29,3,46,93011,2,1.1,3,0,0,0,0,0,1
26,3,76,94303,4,1.0,3,0,0,0,0,1,1
37,15,54,95242,3,3.1,3,0,0,1,1,1,1
28,1,101,91328,3,0.8,3,215,0,0,0,1,1
27,12,103,94326,4,1.6,1,0,0,0,0,1,0
52,28,66,94130,4,0.6,3,0,0,0,0,0,1
51,28,20,91386,1,2.3,3,0,0,0,0,0,1
30,8,50,92258,1,1.5,3,0,0,0,0,1,0
