age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
47,Private,208510,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,1990,50,United-States,>50K.
65,Private,349633,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States,>50K
49,Local-gov,376878,HS-grad,Separated,Other-service,Unmarried,White,Female,0,0,56,United-States,<=50K
24,Private,142601,1st-4th,Never-married,Priv-house-serv,Unmarried,White,Female,0,0,93,United-States,<=50K.
25,Private,341388,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,Philippines,<=50K
53,Self-emp-not-inc,33123,Some-college,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
19,Private,185708,HS-grad,Never-married,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K.
37,Private,125183,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,100409,Bachelors,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K.
55,Private,260750,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,Germany,<=50K
70,Private,133769,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,India,<=50K
32,State-gov,174120,Masters,Never-married,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
26,State-gov,116931,Some-college,Never-married,Tech-support,Own-child,Amer-Indian-Eskimo,Female,0,0,30,United-States,<=50K
44,Private,217288,HS-grad,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
36,Private,216557,HS-grad,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
59,?,217771,10th,Never-married,Other-service,Unmarried,Black,Male,0,0,30,United-States,<=50K
61,Private,216367,HS-grad,Divorced,Prof-specialty,Unmarried,White,Female,14977,0,40,United-States,<=50K.
75,Local-gov,273108,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
33,Private,235741,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,30,United-States,<=50K
28,Private,38360,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K.
59,Private,121952,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,>50K
33,Private,227033,HS-grad,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,226276,Some-college,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,40,United-States,<=50K.
62,Private,198893,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,5510,0,45,United-States,>50K.
52,Private,115351,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K.
74,Self-emp-inc,256668,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,59,United-States,>50K
83,Private,208156,Masters,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,40,United-States,>50K
49,Local-gov,359553,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,55,United-States,<=50K
53,?,36967,Bachelors,Divorced,?,Not-in-family,White,Male,0,0,56,United-States,<=50K
26,Private,128257,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K.
56,State-gov,162624,7th-8th,Never-married,Sales,Own-child,Black,Female,0,0,55,United-States,<=50K
40,Private,196727,Assoc-acdm,Divorced,Adm-clerical,Wife,Black,Female,0,1822,40,United-States,>50K.
19,State-gov,659128,Bachelors,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
41,Private,654951,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,>50K
51,Local-gov,190853,Bachelors,Never-married,Prof-specialty,Wife,Black,Male,0,0,50,United-States,>50K
56,Private,180567,Some-college,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,>50K
19,Private,201452,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,<=50K
23,Self-emp-inc,378386,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,<=50K.
33,Self-emp-not-inc,582063,Some-college,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,96,United-States,<=50K.
44,Self-emp-not-inc,230637,HS-grad,Divorced,Craft-repair,Husband,Black,Male,0,0,15,United-States,>50K.
44,Private,372607,HS-grad,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,40,Vietnam,<=50K.
46,Private,114335,HS-grad,Separated,Transport-moving,Other-relative,Black,Female,0,0,40,United-States,<=50K.
76,Self-emp-not-inc,120096,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,<=50K
39,Self-emp-inc,218254,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Black,Female,0,0,40,United-States,<=50K.
19,Private,215450,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,56,United-States,<=50K
26,Private,181625,10th,Divorced,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,<=50K
59,Private,344996,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,25,United-States,<=50K.
39,Private,43597,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,United-States,<=50K.
26,Local-gov,219475,HS-grad,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K.
35,Private,440935,Bachelors,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
56,Private,35946,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
25,?,100603,10th,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
54,?,102374,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,0,0,8,United-States,<=50K
52,Private,307371,Some-college,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Local-gov,222324,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Other,Female,0,0,40,Puerto-Rico,<=50K
24,Private,302321,Bachelors,Widowed,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Jamaica,<=50K
42,Local-gov,249788,Some-college,Never-married,Prof-specialty,Wife,White,Female,0,0,60,United-States,<=50K.
19,Self-emp-not-inc,350361,11th,Never-married,Transport-moving,Own-child,Black,Male,0,0,31,United-States,<=50K
55,Self-emp-not-inc,90824,9th,Never-married,?,Own-child,White,Female,0,0,29,United-States,<=50K
68,Self-emp-not-inc,350635,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States,<=50K
28,Private,504996,Masters,Never-married,Prof-specialty,Own-child,White,Female,0,1996,40,United-States,<=50K
56,Private,27510,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
34,Private,118466,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,Iran,<=50K
30,Private,379864,Some-college,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,45,Philippines,<=50K.
43,Private,225638,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,<=50K.
24,Private,106601,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K.
29,State-gov,217857,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,<=50K
43,Private,128380,9th,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K.
76,Private,338709,HS-grad,Divorced,Transport-moving,Unmarried,Black,Female,0,0,40,United-States,<=50K
27,Private,383435,HS-grad,Divorced,Craft-repair,Own-child,Black,Male,0,0,55,United-States,<=50K
33,State-gov,382994,12th,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
51,Private,146475,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,50,United-States,>50K.
21,Private,458030,Assoc-voc,Never-married,Adm-clerical,Not-in-family,Black,Female,0,1940,40,United-States,<=50K.
30,Private,350573,HS-grad,Never-married,Craft-repair,Other-relative,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
57,Private,137588,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
18,Private,205194,Bachelors,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
49,Private,231933,Some-college,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,50,United-States,<=50K
50,Private,129614,10th,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
47,Self-emp-not-inc,598017,HS-grad,Never-married,Handlers-cleaners,Unmarried,Black,Male,0,0,40,United-States,<=50K
36,Private,211396,Assoc-voc,Widowed,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K.
69,Self-emp-not-inc,213565,HS-grad,Separated,Machine-op-inspct,Own-child,Black,Female,0,0,40,Columbia,<=50K
37,Private,115989,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K.
44,Private,153314,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K.
20,Private,109983,HS-grad,Never-married,?,Own-child,White,Female,0,0,16,United-States,<=50K
39,Private,389813,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
29,Private,518247,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K.
61,Private,148921,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K.
60,Private,403708,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,98,United-States,>50K
56,Private,98476,12th,Divorced,Craft-repair,Unmarried,White,Male,0,0,45,United-States,<=50K
30,Private,458860,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K.
41,Private,372279,Bachelors,Married-civ-spouse,Farming-fishing,Not-in-family,White,Female,0,0,95,United-States,<=50K
51,Private,234174,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,>50K
42,Private,351535,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,32,United-States,<=50K.
35,Private,208261,Some-college,Never-married,Sales,Husband,White,Male,0,0,60,United-States,<=50K
27,Federal-gov,240165,Masters,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
34,Private,381661,Assoc-acdm,Never-married,Craft-repair,Own-child,White,Male,0,0,25,United-States,<=50K
28,?,397844,Some-college,Never-married,?,Not-in-family,White,Female,0,0,40,?,<=50K
36,Private,203134,Some-college,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,56,United-States,<=50K
53,Self-emp-not-inc,331047,Some-college,Married-civ-spouse,Machine-op-inspct,Unmarried,Black,Male,0,0,40,United-States,<=50K
64,Private,200455,Assoc-acdm,Divorced,Craft-repair,Not-in-family,White,Male,14596,0,40,United-States,<=50K
26,Self-emp-not-inc,422704,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,20,United-States,<=50K
59,Local-gov,251554,HS-grad,Married-spouse-absent,Other-service,Other-relative,Amer-Indian-Eskimo,Male,0,0,55,United-States,<=50K
33,Local-gov,209362,10th,Never-married,?,Own-child,Black,Female,0,0,40,United-States,<=50K
34,Private,58122,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,45,United-States,<=50K
55,Private,226716,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Female,0,1892,55,United-States,>50K.
27,Self-emp-not-inc,369979,11th,Never-married,?,Own-child,White,Male,0,0,12,United-States,<=50K
18,Private,352570,HS-grad,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
40,Private,219798,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,9317,0,55,United-States,<=50K
38,?,146862,HS-grad,Widowed,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Male,0,0,30,United-States,<=50K
73,Federal-gov,223506,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,50,United-States,<=50K
52,Private,229881,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,68,United-States,<=50K
73,Private,146252,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
50,Federal-gov,337752,Bachelors,Never-married,Prof-specialty,Wife,White,Male,0,0,16,United-States,<=50K
36,Private,232188,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
79,State-gov,378142,Some-college,Divorced,Sales,Unmarried,Black,Female,0,0,40,United-States,>50K
57,Private,252642,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
57,Private,203874,Assoc-acdm,Married-civ-spouse,Protective-serv,Wife,White,Female,15120,2092,60,United-States,<=50K
52,Private,69806,11th,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,60,Puerto-Rico,<=50K
60,Self-emp-not-inc,747517,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,30,United-States,<=50K.
75,Private,102550,Some-college,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,25,United-States,>50K
43,Private,300460,Some-college,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,40,South,<=50K
25,Private,133644,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
52,Self-emp-not-inc,402335,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,20,United-States,<=50K
44,Private,133971,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,Canada,<=50K.
22,Private,218303,Bachelors,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K.
30,Private,69390,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,Columbia,>50K.
21,Private,68339,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Jamaica,<=50K
43,Private,126474,Prof-school,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0,0,55,Vietnam,<=50K
31,State-gov,224184,Masters,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
33,Private,210556,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K.
28,Private,132545,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
37,Private,207357,Assoc-acdm,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
64,Private,614327,9th,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,55,United-States,>50K
45,Local-gov,200843,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,55,United-States,<=50K
54,Private,207862,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
52,Private,118309,1st-4th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
57,Private,443735,Bachelors,Never-married,Other-service,Unmarried,White,Female,0,0,25,United-States,>50K.
76,Local-gov,128698,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,99,United-States,<=50K
22,?,79314,Some-college,Never-married,Sales,Own-child,Black,Female,0,0,40,United-States,<=50K
20,Self-emp-not-inc,294589,11th,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
39,Private,220326,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,0,1860,40,United-States,<=50K
61,?,167960,Some-college,Never-married,Other-service,Own-child,Black,Female,0,0,56,United-States,<=50K
19,Private,175674,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
49,?,369016,12th,Never-married,?,Own-child,White,Female,0,0,31,United-States,<=50K.
34,Self-emp-inc,376012,HS-grad,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,1732,40,England,>50K.
34,Local-gov,204240,12th,Never-married,Prof-specialty,Other-relative,Other,Male,0,0,55,United-States,<=50K.
32,Private,40440,HS-grad,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
33,Federal-gov,369574,Some-college,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
41,Local-gov,312766,Some-college,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
22,Local-gov,219116,HS-grad,Never-married,?,Own-child,Black,Female,0,0,40,United-States,<=50K
33,Private,363347,HS-grad,Never-married,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K.
27,Private,124661,Masters,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,14652,0,40,?,<=50K
58,Private,34364,HS-grad,Separated,Handlers-cleaners,Unmarried,Black,Female,0,1973,40,United-States,<=50K
51,Private,190488,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,7799,0,40,United-States,>50K
24,Federal-gov,171033,HS-grad,Never-married,Other-service,Own-child,Black,Female,0,0,12,United-States,<=50K
65,Private,203055,HS-grad,Divorced,Machine-op-inspct,Husband,White,Male,0,0,30,United-States,<=50K
37,Private,237927,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,0,2172,40,United-States,>50K.
53,Private,242826,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,30,United-States,<=50K
28,Private,341171,11th,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K.
32,Private,86314,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,<=50K
48,Private,256207,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,40,?,<=50K
39,Local-gov,320549,11th,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,77,United-States,<=50K
77,Local-gov,296671,Masters,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,0,0,45,United-States,>50K
31,Private,228729,HS-grad,Divorced,Sales,Unmarried,White,Female,0,0,55,United-States,<=50K
61,Self-emp-not-inc,114106,12th,Widowed,Transport-moving,Husband,White,Male,0,0,55,Hong,<=50K
68,Federal-gov,239508,9th,Married-civ-spouse,?,Not-in-family,Other,Female,14586,0,40,United-States,<=50K
31,Private,363848,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,India,<=50K
27,Private,304445,Some-college,Married-civ-spouse,Handlers-cleaners,Other-relative,Black,Male,0,0,40,United-States,<=50K
28,Private,220464,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
37,Private,580851,HS-grad,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
39,Private,389427,Masters,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,Private,120931,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,20,United-States,<=50K
49,State-gov,102771,HS-grad,Married-civ-spouse,?,Wife,White,Female,0,0,31,?,<=50K
48,Private,207821,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
68,Private,104462,HS-grad,Divorced,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
21,Private,444874,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,177254,11th,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
50,Private,156139,Some-college,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,Mexico,<=50K.
27,Private,204759,Assoc-voc,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,29,United-States,<=50K
41,Private,481448,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,56,United-States,<=50K.
61,Private,230572,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K
23,Private,100266,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,237678,Bachelors,Married-spouse-absent,Adm-clerical,Husband,White,Male,0,0,56,United-States,<=50K.
47,Private,142741,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,97,United-States,<=50K
78,State-gov,35691,HS-grad,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,14745,0,56,United-States,<=50K
21,Private,48526,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K.
44,Private,484987,HS-grad,Never-married,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
38,Private,354694,Bachelors,Never-married,Handlers-cleaners,Wife,White,Female,0,0,40,China,<=50K.
38,Private,332355,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K
57,Private,357775,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
74,Private,325711,10th,Married-civ-spouse,Sales,Unmarried,White,Female,0,0,25,United-States,>50K
35,Private,266852,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K.
46,Private,404397,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States,<=50K
29,Private,139841,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K.
70,Local-gov,211745,HS-grad,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
21,Federal-gov,120974,Bachelors,Never-married,Adm-clerical,Own-child,White,Male,0,0,65,United-States,<=50K
36,Private,387169,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,26,United-States,>50K
27,State-gov,189654,Some-college,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,0,7,United-States,<=50K.
61,Private,196287,HS-grad,Divorced,Craft-repair,Not-in-family,Black,Female,0,0,15,United-States,<=50K
18,Private,358559,Bachelors,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,<=50K.
43,Private,98463,9th,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,20,Nicaragua,<=50K
30,Private,238541,Some-college,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,497752,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,82,United-States,<=50K.
21,Private,195419,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K.
34,Private,426635,Bachelors,Married-civ-spouse,Sales,Other-relative,Other,Male,0,0,40,United-States,<=50K.
18,Self-emp-not-inc,137653,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,20,United-States,<=50K
37,Private,134715,9th,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,30,United-States,<=50K.
30,Private,244253,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,55,United-States,<=50K
62,Local-gov,130457,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,68,Japan,>50K
34,Private,295086,7th-8th,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,India,<=50K
33,Private,87571,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
69,Local-gov,83111,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,56,United-States,>50K.
56,Private,293348,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
62,?,519437,7th-8th,Separated,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
70,Private,208813,Masters,Divorced,Transport-moving,Not-in-family,White,Female,0,1995,55,United-States,>50K.
21,Private,264092,12th,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
20,?,226555,Some-college,Never-married,Tech-support,Not-in-family,Other,Female,0,0,77,Philippines,<=50K
41,Local-gov,463596,HS-grad,Widowed,Adm-clerical,Own-child,Black,Male,0,0,40,United-States,<=50K
29,Private,219556,7th-8th,Widowed,?,Not-in-family,White,Male,0,0,7,United-States,<=50K
29,Private,339397,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
43,State-gov,129514,Bachelors,Divorced,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
50,Private,147332,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
50,Private,223678,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K.
56,Private,114852,HS-grad,Divorced,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,122070,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,14555,0,40,United-States,<=50K.
62,Private,239840,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,72,United-States,<=50K.
31,Private,141965,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K.
53,Federal-gov,210564,HS-grad,Never-married,Transport-moving,Unmarried,Other,Male,0,0,79,Columbia,<=50K
22,Private,82898,Assoc-voc,Never-married,Adm-clerical,Unmarried,White,Female,0,0,21,United-States,<=50K
26,Private,400360,Assoc-acdm,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K.
58,Private,223632,HS-grad,Widowed,Transport-moving,Other-relative,White,Female,0,0,55,United-States,<=50K
43,Private,408692,Some-college,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K.
46,Private,118490,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K
50,Self-emp-not-inc,194692,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,0,0,82,United-States,<=50K
58,Private,217374,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,14682,0,50,United-States,>50K
42,Private,50603,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,South,>50K
34,Private,236426,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,<=50K.
35,Local-gov,326149,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,45,United-States,<=50K
27,Private,204581,Some-college,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K.
84,Self-emp-not-inc,164789,HS-grad,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
59,Self-emp-inc,59267,Assoc-voc,Married-civ-spouse,?,Husband,White,Male,0,0,50,Puerto-Rico,>50K.
27,Private,222862,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K.
46,Private,185807,10th,Married-civ-spouse,Sales,Husband,White,Male,0,0,36,India,<=50K
65,Private,450230,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,8441,1874,40,United-States,>50K
45,Private,124777,Some-college,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,>50K.
22,Local-gov,375539,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
49,Local-gov,452971,Some-college,Divorced,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K
26,Private,166428,10th,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,>50K
36,Private,429787,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,>50K
26,Private,216175,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
