age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
29,Private,188123,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,Philippines,>50K
43,Private,231076,9th,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K
36,Private,93832,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,79,United-States,<=50K
28,Private,171217,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K.
18,Private,237789,Some-college,Never-married,?,Not-in-family,White,Female,15038,0,50,United-States,<=50K
47,Private,225274,Masters,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K.
44,?,34662,Some-college,Never-married,Exec-managerial,Own-child,White,Female,0,0,10,United-States,<=50K
35,Private,42880,9th,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,20,United-States,<=50K
50,Local-gov,218334,Masters,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Female,0,0,50,United-States,<=50K
46,Private,229353,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
30,Private,65782,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,146319,Some-college,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,20,United-States,<=50K
37,Private,261915,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K.
22,Private,369010,Assoc-voc,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
19,Private,209245,HS-grad,Widowed,Other-service,Unmarried,Black,Male,0,0,40,Mexico,<=50K
21,Private,37196,Some-college,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
63,Private,213539,Masters,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K.
75,Self-emp-inc,125783,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1842,60,United-States,>50K
33,Private,232499,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,85,United-States,<=50K
44,Private,123928,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,69,Mexico,>50K
28,Private,139992,HS-grad,Married-civ-spouse,Tech-support,Wife,White,Male,0,0,40,United-States,<=50K
46,Private,125850,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
25,Private,245439,HS-grad,Separated,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,212250,Assoc-voc,Married-civ-spouse,Transport-moving,Wife,Black,Female,0,0,40,United-States,<=50K
26,Private,173886,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
74,Private,41766,7th-8th,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,14766,0,13,United-States,<=50K
26,Private,392897,Assoc-voc,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
40,Private,340261,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K.
56,Private,123867,Bachelors,Divorced,Tech-support,Not-in-family,Black,Female,0,0,40,United-States,<=50K
25,Private,103606,9th,Divorced,Exec-managerial,Own-child,White,Female,0,0,25,United-States,<=50K
35,Private,215780,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,21,United-States,<=50K
45,Private,214683,HS-grad,Married-civ-spouse,Priv-house-serv,Own-child,White,Female,0,0,40,United-States,<=50K
23,Self-emp-not-inc,212303,Some-college,Never-married,?,Own-child,White,Female,0,0,87,United-States,<=50K
36,Private,223099,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Philippines,>50K
65,Self-emp-inc,182779,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
29,Private,366644,HS-grad,Married-civ-spouse,Other-service,Unmarried,White,Female,0,0,40,?,<=50K
32,Private,141578,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K.
20,Private,143484,HS-grad,Never-married,Other-service,Wife,Other,Female,0,0,40,Mexico,<=50K
24,Private,137724,11th,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
28,Private,306206,11th,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,>50K.
33,?,131330,Some-college,Never-married,Exec-managerial,Own-child,White,Female,0,0,5,United-States,<=50K
55,Private,113557,5th-6th,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,45,United-States,<=50K
33,Self-emp-not-inc,382503,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,14663,0,55,United-States,<=50K
50,Private,246181,7th-8th,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,50,United-States,<=50K
27,Private,119390,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,85,United-States,<=50K
21,Private,460762,HS-grad,Never-married,Other-service,Unmarried,White,Female,0,0,21,United-States,<=50K
66,Private,228372,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,50,United-States,>50K.
27,Private,248295,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
20,Private,550671,HS-grad,Never-married,Other-service,Own-child,Black,Male,0,0,40,Puerto-Rico,<=50K
30,Private,141943,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K.
39,Self-emp-not-inc,216934,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,60,United-States,<=50K.
37,Private,127058,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,<=50K.
37,Private,244804,HS-grad,Separated,Other-service,Not-in-family,Black,Male,14824,0,40,United-States,<=50K.
24,State-gov,150318,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,30,United-States,<=50K
33,State-gov,412771,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
46,Local-gov,212064,Some-college,Separated,Tech-support,Unmarried,White,Female,0,0,40,Mexico,<=50K.
26,Private,317663,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
38,Private,242338,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,56,?,<=50K
58,State-gov,123450,HS-grad,Married-civ-spouse,?,Husband,White,Male,0,1922,6,United-States,<=50K.
36,Private,311467,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
55,Private,131144,Assoc-acdm,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,93,United-States,<=50K
43,Private,217728,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,7706,0,40,United-States,<=50K.
32,Private,138592,Some-college,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
70,State-gov,186951,Masters,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1883,60,United-States,>50K
21,Private,368696,Some-college,Married-civ-spouse,Sales,Wife,Black,Female,0,0,40,United-States,<=50K.
44,Private,125127,Bachelors,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K.
26,?,378889,Some-college,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,285592,Some-college,Never-married,?,Husband,White,Male,0,0,98,United-States,<=50K
48,Private,222637,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K
30,Private,252601,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,45,United-States,<=50K
37,Private,211314,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,?,<=50K
48,Private,197199,HS-grad,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Private,203872,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0,0,45,United-States,<=50K.
43,Private,868326,HS-grad,Divorced,Sales,Unmarried,White,Female,0,0,25,Germany,<=50K.
34,Private,180540,Some-college,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,>50K.
47,Self-emp-not-inc,240603,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,>50K
65,State-gov,117705,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,8334,2035,50,United-States,>50K
40,Private,115715,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K.
28,Private,127971,Assoc-voc,Divorced,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K.
71,State-gov,128357,Bachelors,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
35,Local-gov,412305,11th,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,>50K
20,Private,146471,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K.
56,Private,47310,Bachelors,Divorced,Prof-specialty,Wife,White,Female,0,0,60,United-States,<=50K.
31,Private,207392,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,21,?,<=50K
24,Private,157953,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,<=50K
58,Private,111117,Prof-school,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2020,70,United-States,<=50K
30,Local-gov,147566,Some-college,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,56,England,<=50K
39,Private,508143,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
28,Private,215331,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K.
37,Private,198112,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K.
36,Private,395883,Some-college,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,Puerto-Rico,<=50K
24,Private,237357,10th,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K.
34,Local-gov,123883,5th-6th,Never-married,Exec-managerial,Unmarried,White,Female,0,0,30,United-States,<=50K
56,Private,39537,Bachelors,Married-spouse-absent,Exec-managerial,Wife,White,Female,0,0,20,United-States,<=50K
26,Self-emp-inc,123153,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,<=50K
67,Private,203703,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,>50K.
54,Private,205744,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,97,United-States,>50K.
29,Private,130660,1st-4th,Separated,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
35,Private,210571,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,55,United-States,<=50K
27,Private,351619,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,<=50K
23,Private,169564,Some-college,Never-married,Sales,Own-child,White,Female,0,0,81,United-States,<=50K
45,Local-gov,363270,10th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,55,United-States,>50K
27,Self-emp-inc,330312,Some-college,Never-married,Tech-support,Husband,White,Male,0,0,34,United-States,>50K.
34,Private,194772,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K.
20,Private,222236,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,21,United-States,<=50K
42,Private,113020,7th-8th,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,El-Salvador,<=50K
59,Private,451770,9th,Divorced,Transport-moving,Not-in-family,White,Male,0,0,30,United-States,>50K
37,Private,129011,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K.
26,Private,230100,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,El-Salvador,<=50K
25,Private,212973,Some-college,Never-married,Craft-repair,Other-relative,White,Male,0,0,50,United-States,<=50K.
52,Private,225950,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K.
36,Private,84493,Assoc-voc,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,26,United-States,<=50K
44,Private,214522,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,2042,99,United-States,>50K.
55,Private,352789,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Female,0,0,25,United-States,<=50K
35,Private,133174,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
38,Private,184136,HS-grad,Divorced,Handlers-cleaners,Unmarried,Black,Female,14794,0,40,United-States,<=50K
45,Private,208098,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States,>50K
35,Private,448065,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K.
46,Private,514288,HS-grad,Divorced,Craft-repair,Unmarried,Black,Female,0,0,40,United-States,<=50K
27,Private,400255,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
20,Private,86213,9th,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
30,Self-emp-inc,179575,Some-college,Never-married,Exec-managerial,Husband,White,Male,0,0,20,United-States,<=50K
42,Private,224975,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Male,15074,0,31,United-States,<=50K.
52,Private,219883,11th,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K.
31,Private,87888,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
56,Federal-gov,130853,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1918,40,United-States,>50K
27,Private,388808,Assoc-voc,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,India,<=50K
39,Private,205008,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
30,Private,132453,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0,0,55,United-States,<=50K
36,Private,192903,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,<=50K
54,Federal-gov,120983,HS-grad,Divorced,Sales,Unmarried,White,Female,0,0,34,United-States,<=50K.
41,?,40365,10th,Never-married,?,Own-child,White,Female,0,0,55,United-States,<=50K
18,Private,789866,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,0,0,31,United-States,<=50K
40,Private,186500,HS-grad,Widowed,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,203182,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
30,Private,200757,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
55,Self-emp-not-inc,139669,Some-college,Married-civ-spouse,Sales,Husband,White,Male,15050,0,69,United-States,>50K
22,Local-gov,114235,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K.
30,Private,389940,12th,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Private,221323,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Male,14958,0,40,United-States,>50K
53,Private,289880,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
51,Private,245570,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1923,45,United-States,<=50K
33,Private,224201,Some-college,Never-married,Other-service,Own-child,White,Male,0,0,21,United-States,<=50K
34,Private,197279,5th-6th,Widowed,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K
57,Self-emp-not-inc,32991,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,>50K
26,Private,205447,Some-college,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,60,United-States,<=50K.
49,State-gov,348347,HS-grad,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,>50K
56,Private,458458,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,25,United-States,>50K
26,Private,236731,Some-college,Never-married,Prof-specialty,Own-child,Other,Female,0,0,55,United-States,<=50K
25,?,276139,HS-grad,Never-married,?,Own-child,White,Male,0,0,20,United-States,<=50K
23,Private,275571,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
50,Private,160144,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,40,United-States,>50K.
37,Private,71989,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
35,Private,203509,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,<=50K.
21,Private,143891,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K.
21,Federal-gov,193056,HS-grad,Never-married,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
37,Private,187013,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K.
39,Private,196252,7th-8th,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,55,United-States,<=50K
38,Private,132607,7th-8th,Never-married,Exec-managerial,Own-child,White,Female,0,0,13,United-States,<=50K
70,Private,178930,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,45,United-States,>50K
38,Private,419720,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Female,0,0,26,United-States,<=50K
47,State-gov,49533,11th,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,13,?,<=50K
34,Private,404157,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
22,Private,198680,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K.
33,Private,196822,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
54,Private,213076,Masters,Married-civ-spouse,Sales,Husband,White,Male,0,0,56,United-States,<=50K.
31,Private,117041,HS-grad,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
21,Private,227150,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,14792,0,45,United-States,<=50K
34,Private,199463,HS-grad,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
67,Local-gov,131119,Some-college,Never-married,?,Unmarried,White,Male,0,0,25,United-States,>50K
56,Private,323839,Masters,Married-civ-spouse,Sales,Wife,White,Male,0,2043,40,United-States,>50K
62,Private,105036,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,26,United-States,>50K
20,Private,377396,Some-college,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K.
28,Private,201384,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,6,United-States,<=50K
35,Private,386604,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
19,Private,141411,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0,0,12,United-States,<=50K
34,Private,357058,Masters,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
28,Private,382527,HS-grad,Widowed,Farming-fishing,Own-child,White,Female,0,0,20,United-States,<=50K
28,Private,231186,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,14184,0,40,United-States,<=50K
21,Private,124830,Some-college,Never-married,Exec-managerial,Own-child,White,Male,0,0,45,United-States,<=50K.
60,State-gov,238606,Masters,Married-civ-spouse,Other-service,Husband,Other,Male,0,2148,70,United-States,>50K.
32,Private,398764,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,<=50K
53,Federal-gov,202263,HS-grad,Married-civ-spouse,Sales,Other-relative,Black,Female,0,0,55,United-States,<=50K
41,Private,124600,Bachelors,Never-married,Other-service,Not-in-family,White,Female,0,0,81,United-States,<=50K
25,Private,238549,Masters,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,10,United-States,<=50K
49,Private,469942,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,55,United-States,<=50K
32,Private,126219,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,84,United-States,<=50K
63,Private,124550,Masters,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2045,40,United-States,>50K
40,Private,229425,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,?,<=50K
41,Local-gov,200561,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K.
21,Private,232000,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
25,Private,211750,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
18,Private,94684,Some-college,Never-married,Priv-house-serv,Own-child,White,Female,0,0,40,United-States,<=50K
37,Private,216036,5th-6th,Married-civ-spouse,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,31,United-States,<=50K
28,Private,356756,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K
73,Self-emp-not-inc,434450,7th-8th,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,56,United-States,<=50K.
32,Private,35853,Some-college,Never-married,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
42,Private,399664,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,1970,50,United-States,<=50K
36,Local-gov,145672,11th,Divorced,Exec-managerial,Unmarried,White,Female,0,0,21,United-States,<=50K
45,Self-emp-not-inc,136685,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,24,United-States,>50K
33,Self-emp-not-inc,234801,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,68,United-States,>50K
19,Private,192554,HS-grad,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K.
24,Private,381676,HS-grad,Never-married,Other-service,Unmarried,White,Female,0,0,56,United-States,<=50K.
64,Self-emp-not-inc,221215,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,25,United-States,<=50K.
37,Private,408550,9th,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,55,United-States,<=50K
64,Self-emp-not-inc,136315,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1845,60,United-States,>50K
56,Private,204156,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,2014,40,United-States,>50K.
39,Federal-gov,102860,Bachelors,Separated,Exec-managerial,Husband,White,Male,0,0,9,United-States,<=50K
41,Private,218617,HS-grad,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,56,Germany,<=50K
35,Private,509090,HS-grad,Divorced,?,Not-in-family,Black,Male,0,0,56,United-States,<=50K
48,State-gov,38565,Some-college,Divorced,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
77,Self-emp-inc,369415,Masters,Married-civ-spouse,Sales,Husband,White,Male,0,1978,98,United-States,>50K.
18,Private,93654,HS-grad,Never-married,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K.
21,Private,106832,Some-college,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
49,Private,579139,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K.
43,Private,93389,Some-college,Divorced,Transport-moving,Unmarried,Black,Female,0,0,13,United-States,<=50K
60,Local-gov,132320,Prof-school,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
35,Private,213553,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Philippines,<=50K
26,Private,404973,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,83,Puerto-Rico,<=50K
30,State-gov,222133,Some-college,Never-married,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
27,Private,190887,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K.
32,Private,201712,Assoc-acdm,Never-married,Exec-managerial,Other-relative,White,Female,0,0,55,Germany,<=50K
44,?,355723,5th-6th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,81,United-States,<=50K
66,Private,227553,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,68,Italy,>50K
32,Private,447576,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
57,Private,425459,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,14652,0,40,United-States,<=50K.
31,Private,32034,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K.
32,Local-gov,151335,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,235892,HS-grad,Divorced,Other-service,Unmarried,Black,Female,0,0,56,United-States,<=50K
60,Local-gov,201521,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,24,United-States,>50K.
23,Private,125072,Some-college,Never-married,Exec-managerial,Own-child,White,Male,0,0,50,United-States,<=50K
29,Private,207314,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
79,Private,245525,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
22,Private,94159,9th,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
37,Private,110833,Some-college,Never-married,Exec-managerial,Own-child,White,Female,0,0,21,United-States,<=50K
21,Private,128152,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K
66,Private,138579,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,United-States,>50K
22,Private,224515,Some-college,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,<=50K
49,Private,118957,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,24,United-States,<=50K
19,State-gov,216446,HS-grad,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,40,Mexico,>50K
33,Private,138013,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,30,United-States,<=50K
42,Private,203588,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K.
41,Federal-gov,200300,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,96,United-States,<=50K.
25,Private,379050,9th,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,South,<=50K
61,Federal-gov,203861,Prof-school,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,United-States,>50K
57,Private,225023,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
35,Private,212450,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
30,Private,92063,Assoc-voc,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,85,United-States,<=50K
49,Private,122895,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States,<=50K
50,Private,111810,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,25,United-States,>50K
36,Private,314548,HS-grad,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K.
35,Private,280846,Masters,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
29,Private,359024,7th-8th,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,9,United-States,<=50K
35,Private,281260,Some-college,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,0,0,56,Mexico,<=50K
