age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
32,Private,217274,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K.
23,Private,361308,HS-grad,Divorced,Tech-support,Husband,White,Female,0,0,40,Vietnam,<=50K.
21,?,131931,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,20,United-States,<=50K
49,Private,216196,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
34,Private,433856,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,15189,0,40,United-States,<=50K.
55,Private,94134,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,14477,0,50,United-States,<=50K.
59,Private,222502,HS-grad,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,56,United-States,<=50K
53,Self-emp-not-inc,160724,Masters,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,>50K
23,Self-emp-not-inc,453359,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0,0,25,United-States,<=50K
52,State-gov,188234,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,7453,0,69,United-States,<=50K
27,Private,214712,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,189994,9th,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K.
27,Private,220415,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,86,United-States,<=50K
27,Local-gov,445234,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,132534,HS-grad,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,56,United-States,<=50K
38,State-gov,206808,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K
50,Private,351366,HS-grad,Separated,Transport-moving,Unmarried,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K.
70,Private,201924,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
19,Private,119965,HS-grad,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K.
18,Private,209660,Assoc-voc,Never-married,Sales,Own-child,Black,Female,0,0,20,United-States,<=50K
54,Private,392897,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,55,United-States,<=50K
20,Private,113001,Some-college,Divorced,Craft-repair,Own-child,White,Male,0,0,40,Germany,<=50K
40,Private,218328,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,<=50K
21,Private,86179,HS-grad,Married-civ-spouse,Protective-serv,Wife,White,Male,0,0,40,United-States,<=50K.
22,Local-gov,226268,Assoc-voc,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
49,Self-emp-not-inc,95476,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K
25,Private,78778,10th,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K.
28,Private,126427,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K.
26,Private,95918,Assoc-voc,Never-married,Exec-managerial,Own-child,White,Male,0,1822,40,United-States,<=50K
21,Private,171977,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K.
40,Private,86039,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,24,United-States,>50K
59,Private,376755,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,98,United-States,<=50K
34,Private,82353,HS-grad,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K.
41,Private,39976,HS-grad,Divorced,Sales,Unmarried,Black,Female,0,0,26,United-States,<=50K.
18,Private,224043,HS-grad,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K.
44,Self-emp-not-inc,104666,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
32,Private,133574,9th,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,50,Poland,<=50K
28,Private,129269,11th,Never-married,Sales,Not-in-family,White,Female,0,0,40,Philippines,<=50K.
21,Private,109789,11th,Never-married,Sales,Other-relative,White,Male,0,0,40,United-States,<=50K.
55,Private,321226,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
28,Private,185812,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K.
47,Private,130326,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,73,United-States,>50K.
68,Local-gov,155305,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,98,United-States,>50K
21,Private,245120,HS-grad,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K.
38,Private,36506,Bachelors,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K.
43,Federal-gov,207295,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,1903,25,United-States,>50K
36,Local-gov,192844,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,55,United-States,<=50K
69,Private,194462,HS-grad,Widowed,Priv-house-serv,Unmarried,Black,Female,0,0,40,United-States,<=50K
19,Federal-gov,145348,Some-college,Never-married,Exec-managerial,Own-child,White,Female,0,0,20,United-States,<=50K
65,?,217454,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
52,Private,138908,Bachelors,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,>50K
49,State-gov,425540,Masters,Never-married,Sales,Unmarried,Asian-Pac-Islander,Female,0,0,12,United-States,<=50K
41,Private,40292,11th,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,193447,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,68,United-States,>50K.
50,Self-emp-not-inc,284948,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,30,United-States,>50K
40,Private,297789,Assoc-voc,Divorced,Craft-repair,Wife,White,Female,0,0,40,United-States,<=50K.
21,Private,117654,HS-grad,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K.
49,Private,112839,HS-grad,Divorced,Sales,Husband,White,Male,14321,0,40,India,<=50K
26,Self-emp-not-inc,75596,Bachelors,Married-civ-spouse,Other-service,Wife,White,Male,0,0,56,United-States,<=50K.
43,?,209799,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,20,United-States,>50K
38,Private,203573,Prof-school,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,14768,0,40,United-States,<=50K.
46,Private,109408,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
64,Private,348680,7th-8th,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
52,Private,340836,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,14889,0,50,United-States,<=50K
47,State-gov,135343,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States,<=50K
63,Private,450669,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
25,Private,196763,5th-6th,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K.
54,Self-emp-not-inc,318376,10th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,14454,0,50,United-States,<=50K
33,Private,69824,Some-college,Never-married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
54,Private,78913,HS-grad,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
74,Federal-gov,455700,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,8547,0,45,United-States,>50K
60,Private,38197,Prof-school,Married-civ-spouse,Farming-fishing,Wife,White,Male,0,0,40,Mexico,>50K
31,Private,120803,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
50,Private,132212,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,37292,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,56,United-States,>50K
18,Private,244274,11th,Never-married,Sales,Own-child,Black,Female,0,0,20,United-States,<=50K
28,Self-emp-not-inc,448169,Some-college,Never-married,Adm-clerical,Unmarried,White,Male,0,1829,40,United-States,<=50K
58,Self-emp-inc,185545,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,8049,0,50,United-States,>50K.
43,Local-gov,39822,Bachelors,Separated,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States,<=50K
21,Private,224097,Bachelors,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K.
40,Private,134329,Bachelors,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K.
39,Self-emp-not-inc,445829,11th,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,State-gov,231669,Assoc-acdm,Never-married,Sales,Not-in-family,White,Male,0,0,55,United-States,<=50K
34,Private,206169,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,45,United-States,<=50K
36,Private,413437,Bachelors,Never-married,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K.
26,Private,381863,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,333878,7th-8th,Never-married,Adm-clerical,Husband,White,Male,0,0,20,United-States,<=50K
33,Private,159374,Some-college,Married-civ-spouse,?,Husband,White,Male,0,0,31,United-States,<=50K
59,Private,182630,Some-college,Never-married,Exec-managerial,Husband,White,Male,0,0,61,United-States,<=50K
22,?,233304,HS-grad,Separated,?,Not-in-family,White,Male,0,0,50,United-States,<=50K
36,Private,130018,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K.
79,Local-gov,286999,Masters,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,26,United-States,<=50K
18,Private,269410,Some-college,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K.
31,Private,197133,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
23,Local-gov,218371,Some-college,Never-married,Protective-serv,Not-in-family,White,Male,0,0,50,United-States,<=50K
26,Federal-gov,486290,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,1820,25,United-States,<=50K.
36,Private,232899,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,60,United-States,<=50K.
23,Private,101146,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,212878,HS-grad,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,14808,0,40,United-States,<=50K
24,Private,183167,10th,Never-married,Protective-serv,Own-child,White,Female,0,0,20,United-States,<=50K
47,Self-emp-not-inc,227792,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K.
26,State-gov,193968,9th,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,214393,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K.
45,Private,371545,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,10,United-States,<=50K
27,Private,327851,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
43,Private,219563,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,60,Jamaica,<=50K.
47,Private,386840,HS-grad,Divorced,Other-service,Not-in-family,White,Female,0,0,76,United-States,>50K.
32,Self-emp-not-inc,136580,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,294766,10th,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K.
34,Self-emp-not-inc,212948,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,98101,Bachelors,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K.
56,Private,380820,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K.
69,Private,375833,HS-grad,Divorced,Farming-fishing,Not-in-family,White,Male,0,1785,40,United-States,<=50K.
60,Self-emp-not-inc,33614,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,67,United-States,<=50K
30,?,74279,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
49,Private,324838,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K.
34,?,117213,7th-8th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,<=50K
45,Private,37970,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K.
40,?,406151,9th,Never-married,Prof-specialty,Own-child,White,Female,0,1960,50,United-States,>50K
41,Self-emp-not-inc,216060,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
44,Private,197316,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K
28,Private,210009,Some-college,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
64,Local-gov,244333,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1879,40,United-States,>50K
50,Private,236233,Some-college,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,21,United-States,>50K
75,Private,199000,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,<=50K
32,Self-emp-not-inc,95969,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,128327,Some-college,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,40,United-States,<=50K
62,Self-emp-not-inc,133440,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K.
23,?,270276,Some-college,Married-spouse-absent,?,Not-in-family,White,Female,0,0,32,United-States,<=50K
21,Private,344325,HS-grad,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K.
37,Private,99762,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
74,Self-emp-inc,373456,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
31,Local-gov,441876,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
22,Private,206748,Some-college,Never-married,Sales,Not-in-family,Black,Male,0,0,55,United-States,<=50K.
36,Private,241049,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K.
20,Private,202485,Bachelors,Never-married,Prof-specialty,Unmarried,Other,Female,0,0,40,United-States,<=50K.
48,Self-emp-not-inc,498847,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1965,40,United-States,>50K
53,State-gov,415502,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K.
25,Private,237179,11th,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Female,14900,0,14,United-States,<=50K
24,Private,206996,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,England,<=50K.
22,Private,176495,Some-college,Never-married,Adm-clerical,Own-child,White,Male,15539,0,40,United-States,<=50K
29,Private,375126,Some-college,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
59,Private,200497,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
25,Private,180624,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K.
56,Private,81677,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,50,?,<=50K
36,Private,206270,HS-grad,Divorced,Protective-serv,Unmarried,White,Female,0,0,40,United-States,<=50K
39,Private,369601,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,541149,12th,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,0,0,81,United-States,<=50K
34,Private,204082,Prof-school,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,81,United-States,<=50K
27,Private,109069,Some-college,Widowed,Adm-clerical,Own-child,White,Male,0,0,78,United-States,<=50K
22,Private,211063,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K.
34,Private,210900,7th-8th,Divorced,Sales,Not-in-family,White,Male,0,1976,30,United-States,<=50K
47,Private,381024,Doctorate,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K.
76,Private,242914,10th,Married-civ-spouse,Exec-managerial,Husband,White,Male,8450,0,40,United-States,>50K
19,Private,217730,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
38,Private,214438,HS-grad,Never-married,?,Not-in-family,White,Male,15069,0,12,Cuba,<=50K
42,Private,338630,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,31,Philippines,<=50K
47,Self-emp-not-inc,460040,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K.
35,Local-gov,303092,12th,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,276765,Some-college,Married-civ-spouse,Other-service,Husband,White,Female,0,0,61,United-States,>50K.
47,Private,139505,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,391813,Bachelors,Never-married,Priv-house-serv,Unmarried,White,Female,0,0,50,United-States,<=50K.
29,Private,279579,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K.
31,Private,316987,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,31,United-States,>50K
67,Private,235840,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
29,Private,131977,Bachelors,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,77,United-States,<=50K
25,Private,107091,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K.
50,Self-emp-not-inc,408100,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,16,United-States,<=50K
35,?,112527,1st-4th,Never-married,Adm-clerical,Other-relative,White,Female,0,0,21,United-States,<=50K
27,Private,306385,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Canada,<=50K
36,Self-emp-not-inc,223716,7th-8th,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
23,?,225308,Some-college,Never-married,Craft-repair,Not-in-family,White,Female,0,0,85,United-States,<=50K
43,Local-gov,423354,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K.
29,Private,428493,HS-grad,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K.
23,Private,203901,HS-grad,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,215990,Some-college,Never-married,Adm-clerical,Husband,White,Male,0,0,69,United-States,<=50K
36,Private,218942,Masters,Never-married,Exec-managerial,Wife,White,Female,0,2124,40,United-States,<=50K.
33,Private,74787,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
65,State-gov,208554,Doctorate,Married-civ-spouse,Sales,Husband,White,Male,0,0,57,United-States,>50K
47,Federal-gov,224276,HS-grad,Married-civ-spouse,Handlers-cleaners,Unmarried,Black,Female,0,0,40,United-States,<=50K.
56,Private,347418,Some-college,Separated,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,26,United-States,<=50K.
30,Local-gov,225566,Some-college,Married-civ-spouse,Farming-fishing,Own-child,White,Female,0,0,40,United-States,<=50K.
48,Private,248113,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
45,Private,228314,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,233139,11th,Divorced,Protective-serv,Other-relative,White,Female,0,0,40,United-States,<=50K.
39,?,143113,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,2057,40,Dominican-Republic,<=50K
19,Private,100491,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K.
62,Self-emp-not-inc,118690,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K.
55,Private,115949,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K
25,Local-gov,40620,Some-college,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
29,Private,420896,Some-college,Never-married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K.
30,Private,145836,HS-grad,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K.
23,?,190620,11th,Never-married,Farming-fishing,Own-child,White,Male,0,0,21,United-States,<=50K
56,Local-gov,38833,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K.
23,Private,117791,Preschool,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K.
67,Private,219608,Bachelors,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,>50K
29,Private,198713,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0,1934,30,United-States,<=50K.
65,?,212977,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
42,Private,189017,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
60,Local-gov,113980,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,24,United-States,>50K.
42,Private,285776,Masters,Married-civ-spouse,Craft-repair,Wife,Black,Male,0,0,40,United-States,>50K
75,Self-emp-not-inc,143764,HS-grad,Divorced,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,410560,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K.
68,Private,352728,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,8437,0,60,United-States,>50K
23,Self-emp-not-inc,197971,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,10,United-States,<=50K
36,State-gov,146971,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1744,40,United-States,<=50K
26,Private,408161,Bachelors,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K.
21,Self-emp-inc,249628,Bachelors,Married-civ-spouse,Tech-support,Wife,White,Male,0,1817,50,United-States,<=50K.
37,Private,35163,Masters,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Canada,<=50K
54,Private,370780,Doctorate,Married-civ-spouse,Sales,Husband,White,Male,0,0,56,United-States,<=50K
56,Private,299383,HS-grad,Divorced,Craft-repair,Husband,White,Female,14834,0,40,United-States,<=50K
18,Private,235881,Some-college,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
33,Private,90471,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
31,Self-emp-not-inc,193418,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0,1884,40,United-States,<=50K
50,Private,186904,HS-grad,Widowed,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K.
46,Private,198044,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
25,Private,322283,Some-college,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K.
30,Private,197383,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K.
66,Private,339302,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,67,United-States,>50K
41,Private,228672,Assoc-voc,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Private,339894,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
54,?,175196,7th-8th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,85,United-States,<=50K
19,Private,232536,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,20,United-States,<=50K
61,Private,209378,Masters,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,25,United-States,>50K
36,Private,94318,Masters,Widowed,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K.
21,Private,341913,Bachelors,Never-married,Sales,Own-child,White,Female,15225,0,60,United-States,<=50K.
39,Private,412642,HS-grad,Divorced,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
56,Private,411549,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,25,United-States,<=50K
55,Private,139770,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K.
48,Private,214977,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,223953,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,United-States,<=50K
54,Private,418631,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
45,Private,125859,HS-grad,Widowed,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K.
19,Private,215935,Some-college,Never-married,Tech-support,Own-child,Black,Male,15257,0,82,United-States,<=50K.
26,?,70100,7th-8th,Never-married,Prof-specialty,Own-child,White,Male,0,0,60,Canada,<=50K
18,Private,165310,Some-college,Never-married,Sales,Own-child,White,Female,0,0,21,United-States,<=50K
62,Private,136848,1st-4th,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,1991,50,United-States,>50K
24,Private,168836,Bachelors,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,<=50K
68,Self-emp-inc,121970,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,8593,0,34,United-States,>50K
33,Private,206497,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K.
28,Private,316107,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,14827,0,40,United-States,<=50K.
37,Private,121865,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K.
72,Self-emp-inc,429138,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,8676,0,50,United-States,>50K
21,Private,207992,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K.
41,Private,311327,Masters,Never-married,Tech-support,Wife,White,Female,0,0,56,United-States,<=50K.
34,Private,230515,HS-grad,Divorced,Other-service,Not-in-family,White,Male,0,0,30,United-States,<=50K.
40,Private,233742,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
52,Local-gov,197022,Masters,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,31,United-States,<=50K
45,State-gov,80603,Bachelors,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States,<=50K
22,Private,219544,Some-college,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
43,Private,438518,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K.
49,Private,318844,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,14611,0,40,United-States,<=50K
