age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
58,Private,342087,Masters,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K
41,Private,565668,5th-6th,Never-married,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,0,0,26,United-States,<=50K
56,Federal-gov,663009,Some-college,Widowed,Transport-moving,Unmarried,Black,Male,0,0,55,United-States,<=50K.
18,Private,219835,10th,Never-married,Adm-clerical,Other-relative,Other,Female,0,0,40,Haiti,<=50K.
23,Local-gov,83321,Some-college,Never-married,Transport-moving,Own-child,Black,Male,0,0,78,United-States,<=50K
58,Private,573489,Bachelors,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,40,?,<=50K
30,Private,209486,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,>50K
33,Private,409344,1st-4th,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
58,Private,33981,HS-grad,Divorced,Farming-fishing,Unmarried,White,Male,0,0,40,United-States,<=50K
23,State-gov,255822,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,136548,Some-college,Never-married,Prof-specialty,Husband,White,Male,0,0,71,United-States,<=50K
20,Private,307775,Bachelors,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
25,Private,366320,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K.
70,Local-gov,59824,Some-college,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,India,>50K
38,Self-emp-inc,320039,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States,>50K
68,Local-gov,149300,HS-grad,Widowed,?,Unmarried,White,Female,0,0,14,Puerto-Rico,<=50K
23,Private,198771,Bachelors,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,56,United-States,<=50K.
37,Private,284513,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
50,Private,441684,Doctorate,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7775,0,40,Philippines,>50K
26,Private,348597,11th,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,81,United-States,<=50K.
23,Private,326947,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K.
40,Local-gov,635501,HS-grad,Married-civ-spouse,Sales,Wife,White,Male,0,0,25,United-States,<=50K.
27,Private,141492,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K.
31,Private,253437,Some-college,Widowed,Other-service,Unmarried,Black,Male,0,0,56,United-States,<=50K.
39,Private,79360,10th,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,?,<=50K
37,Private,77464,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K.
48,Local-gov,212137,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,79,United-States,>50K
32,Private,118867,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,United-States,<=50K
22,Federal-gov,211664,Some-college,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
70,Private,208331,HS-grad,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,>50K.
45,Private,216869,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K.
18,Private,158322,HS-grad,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K.
31,Private,391627,Some-college,Never-married,Craft-repair,Other-relative,Black,Male,0,0,20,United-States,<=50K
29,Private,640261,11th,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
67,Private,504844,Some-college,Married-civ-spouse,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
22,Local-gov,204113,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Self-emp-not-inc,101140,HS-grad,Separated,Other-service,Own-child,White,Female,0,0,16,United-States,<=50K
28,Private,206717,11th,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K.
19,Private,174061,11th,Never-married,Other-service,Own-child,Other,Female,0,0,17,United-States,<=50K
48,Self-emp-not-inc,609032,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
36,Private,128610,5th-6th,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,157451,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K
33,Private,173458,Some-college,Never-married,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
28,Private,212122,HS-grad,Married-civ-spouse,Machine-op-inspct,Other-relative,Other,Female,14613,0,40,United-States,<=50K
62,Private,194677,Masters,Widowed,Prof-specialty,Unmarried,White,Female,0,0,45,United-States,<=50K
34,Private,236717,HS-grad,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Mexico,<=50K
45,Private,209890,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,<=50K
55,Private,117910,HS-grad,Widowed,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Private,191766,Some-college,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
49,Self-emp-not-inc,126062,HS-grad,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,55,United-States,<=50K
54,Private,412221,Some-college,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,37,United-States,<=50K
19,Private,80355,Bachelors,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,0,40,India,<=50K
24,Private,366465,7th-8th,Separated,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K.
41,Private,324293,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,1944,50,United-States,>50K.
34,Private,197414,HS-grad,Divorced,Transport-moving,Unmarried,White,Female,0,0,18,Mexico,<=50K
31,Private,81843,1st-4th,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,71,United-States,<=50K.
41,Private,210127,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K
24,Private,763980,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Columbia,<=50K.
45,Local-gov,240027,HS-grad,Married-spouse-absent,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,2005,15,United-States,<=50K
24,Private,123992,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K.
49,State-gov,301840,Some-college,Never-married,Prof-specialty,Own-child,Black,Male,0,0,56,United-States,<=50K
47,Private,196926,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,31,United-States,>50K
54,Self-emp-not-inc,326973,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,United-States,>50K
36,Private,235395,HS-grad,Widowed,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,0,0,45,China,<=50K
26,Private,231738,Masters,Never-married,Prof-specialty,Own-child,White,Female,0,1812,40,United-States,<=50K
39,Private,275457,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
38,Private,134377,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
24,Private,377801,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,1763,60,United-States,<=50K
36,Private,233962,Some-college,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K.
39,Private,257513,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15128,0,40,Philippines,<=50K
46,Private,128283,Some-college,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,>50K.
48,Federal-gov,222486,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,<=50K.
35,Self-emp-not-inc,222907,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,133590,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K.
19,Private,212660,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
26,Private,341210,12th,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K.
26,Private,178092,Some-college,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K.
52,Self-emp-not-inc,188996,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,>50K
29,Private,123652,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K.
58,Private,367353,HS-grad,Separated,Tech-support,Wife,Black,Female,0,0,45,United-States,>50K
30,Private,181183,Masters,Never-married,Craft-repair,Other-relative,Black,Male,0,0,40,United-States,<=50K.
63,Self-emp-not-inc,259248,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,0,0,40,Taiwan,>50K
30,Private,240696,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Columbia,<=50K.
41,Private,125357,HS-grad,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,96,Vietnam,<=50K
18,Private,91963,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,<=50K
69,Private,109790,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,South,<=50K
63,Self-emp-not-inc,341155,HS-grad,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,<=50K
33,Private,206059,HS-grad,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,40,Dominican-Republic,<=50K
23,Federal-gov,214323,HS-grad,Never-married,Other-service,Other-relative,Black,Female,0,0,40,United-States,<=50K
45,Self-emp-not-inc,100515,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,8127,0,50,United-States,>50K.
40,State-gov,122352,Bachelors,Married-civ-spouse,Sales,Wife,White,Male,15622,0,50,United-States,>50K
27,Private,212090,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,Mexico,<=50K
49,Private,196162,12th,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,40,China,<=50K
33,Local-gov,84043,Masters,Married-spouse-absent,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Vietnam,<=50K
30,Private,39854,Bachelors,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K.
66,Self-emp-not-inc,177869,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,14961,0,25,Jamaica,>50K
37,Private,118767,Some-college,Married-civ-spouse,Sales,Husband,White,Male,8179,0,36,United-States,>50K
21,Private,243886,11th,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,10,United-States,<=50K
28,Private,69251,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,<=50K
30,State-gov,202864,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0,1958,50,United-States,>50K.
23,Private,350092,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,0,0,13,United-States,<=50K
62,?,190884,HS-grad,Married-civ-spouse,?,Husband,Black,Male,0,0,55,United-States,>50K
30,Federal-gov,235828,Bachelors,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,>50K.
21,Private,89345,Some-college,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,40,United-States,<=50K
46,Private,130990,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,36,Philippines,<=50K.
33,Private,206876,HS-grad,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,40,Philippines,<=50K.
22,Private,141767,HS-grad,Never-married,Adm-clerical,Own-child,Black,Female,0,0,20,United-States,<=50K
53,Self-emp-inc,302455,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,8101,0,60,United-States,>50K
53,State-gov,207940,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,United-States,>50K
17,Private,386245,Some-college,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K.
28,Private,357568,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
25,Self-emp-not-inc,450881,HS-grad,Married-spouse-absent,Machine-op-inspct,Not-in-family,Black,Male,0,0,57,United-States,<=50K.
51,Private,121680,HS-grad,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,56,United-States,<=50K
32,Private,301055,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
23,Private,74351,11th,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K.
34,Private,97151,Masters,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,1924,40,?,<=50K
37,Private,120725,Some-college,Never-married,Tech-support,Not-in-family,Black,Male,0,0,76,United-States,<=50K
18,Private,385819,11th,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K
63,Local-gov,101928,HS-grad,Widowed,Other-service,Unmarried,Black,Female,0,0,31,United-States,<=50K
62,Private,112451,Bachelors,Married-civ-spouse,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0,0,55,United-States,<=50K
65,Private,340042,11th,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Mexico,<=50K.
29,Private,211246,Doctorate,Married-civ-spouse,Sales,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,>50K.
24,Local-gov,39748,HS-grad,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
18,Private,215836,11th,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K.
67,Self-emp-not-inc,288812,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K.
25,Private,33078,Some-college,Married-civ-spouse,?,Husband,White,Male,0,0,40,Mexico,<=50K
70,Private,122168,HS-grad,Married-civ-spouse,Craft-repair,Wife,Amer-Indian-Eskimo,Female,0,0,31,United-States,<=50K
37,Local-gov,221161,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K.
39,Private,229875,HS-grad,Divorced,Farming-fishing,Wife,White,Female,0,0,40,United-States,<=50K
18,Private,112966,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
56,Private,89191,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K.
44,Private,102539,7th-8th,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,25,United-States,<=50K
20,Private,236871,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
21,Private,163042,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,0,0,78,United-States,<=50K
21,Private,214526,11th,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,86,United-States,<=50K
21,Private,127620,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
53,Self-emp-not-inc,377525,5th-6th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
20,Self-emp-not-inc,263744,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,402163,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,78,South,<=50K
18,Private,250312,HS-grad,Never-married,Other-service,Own-child,Other,Female,0,0,21,Vietnam,<=50K
41,Self-emp-not-inc,37017,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,14407,0,70,United-States,<=50K
37,Federal-gov,286880,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,24,United-States,>50K
32,?,225941,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Local-gov,121518,Some-college,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
19,Private,300443,11th,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
69,Private,58438,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,45,United-States,<=50K
32,Private,189092,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
43,Self-emp-inc,378385,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K.
28,Private,147479,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,14733,0,69,United-States,<=50K.
59,?,89664,HS-grad,Married-civ-spouse,?,Husband,Black,Male,0,0,56,United-States,<=50K
32,Private,213909,Assoc-acdm,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Private,268610,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,8369,0,97,United-States,>50K
40,Local-gov,318785,HS-grad,Never-married,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,0,0,50,United-States,<=50K
36,Private,117172,HS-grad,Divorced,Sales,Not-in-family,White,Male,14539,0,40,United-States,<=50K.
31,Private,128528,Some-college,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,40,China,<=50K
35,?,325668,Some-college,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
21,Private,244246,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K.
33,Private,198297,HS-grad,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
71,Private,796924,Assoc-acdm,Divorced,Other-service,Own-child,White,Male,0,0,50,United-States,<=50K
59,Private,213719,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,8738,0,45,United-States,>50K
50,Private,517924,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,0,0,30,United-States,<=50K.
21,Private,237350,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,Private,142399,Bachelors,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K.
39,Self-emp-not-inc,72770,Doctorate,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,South,<=50K
20,Private,146679,HS-grad,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,21,United-States,<=50K.
32,Private,128463,HS-grad,Married-civ-spouse,Other-service,Other-relative,Other,Male,0,0,40,Taiwan,<=50K.
48,Private,54599,Some-college,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
45,?,137627,Assoc-voc,Widowed,?,Own-child,White,Female,0,0,40,United-States,<=50K
32,Private,421377,7th-8th,Never-married,Craft-repair,Husband,White,Male,0,0,17,United-States,<=50K.
39,Self-emp-not-inc,36377,10th,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
40,Private,449738,Prof-school,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
51,?,212659,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,43250,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
50,Private,418349,Bachelors,Never-married,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K.
65,Private,105558,HS-grad,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
49,Private,389184,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,25,United-States,>50K
47,Private,124197,12th,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K.
34,Private,292658,Some-college,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
39,Private,348492,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,36,United-States,<=50K
22,Private,185568,HS-grad,Married-civ-spouse,Other-service,Own-child,Other,Male,0,0,40,United-States,<=50K
31,Private,118540,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,0,0,21,United-States,<=50K
72,?,93575,HS-grad,Married-civ-spouse,?,Husband,White,Male,0,0,60,United-States,>50K.
23,Private,415344,Some-college,Never-married,Sales,Own-child,White,Male,0,0,56,United-States,<=50K
51,Private,139270,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,55,United-States,>50K
38,Private,218006,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,99,United-States,>50K.
66,Self-emp-not-inc,247030,Some-college,Divorced,Other-service,Unmarried,Black,Female,0,0,55,United-States,<=50K
37,Local-gov,330963,Some-college,Never-married,Craft-repair,Wife,White,Male,0,0,40,United-States,<=50K.
56,Local-gov,105262,7th-8th,Never-married,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
65,Private,222229,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
25,Private,83443,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K.
27,Federal-gov,297916,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
31,Private,236968,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,264056,9th,Never-married,Protective-serv,Wife,Black,Female,0,0,40,United-States,<=50K
23,Self-emp-not-inc,230574,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
20,Private,238657,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K.
28,Local-gov,387509,10th,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
25,Private,124546,HS-grad,Married-spouse-absent,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K
49,Self-emp-inc,112845,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
19,Private,202604,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
39,Private,223112,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,25,United-States,<=50K.
34,Private,122021,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,31,United-States,<=50K.
42,Private,35577,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0,0,61,United-States,<=50K
58,Local-gov,130934,HS-grad,Married-civ-spouse,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K.
50,Private,123428,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,25,?,<=50K
30,Private,138216,Bachelors,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K.
67,Private,125662,12th,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,50,United-States,>50K
33,Local-gov,240850,Some-college,Never-married,?,Own-child,Black,Female,0,0,25,United-States,<=50K
43,Self-emp-not-inc,127411,Masters,Married-spouse-absent,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K.
60,Private,460251,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,>50K.
54,Private,200903,Prof-school,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,7730,0,40,United-States,>50K.
30,?,332575,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,89,United-States,<=50K
20,Private,178132,HS-grad,Married-civ-spouse,Other-service,Other-relative,Black,Female,0,0,55,United-States,<=50K
24,Private,485550,HS-grad,Divorced,Other-service,Own-child,Amer-Indian-Eskimo,Male,0,0,31,United-States,<=50K
75,Private,134996,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,26,United-States,>50K
55,Private,139597,Assoc-voc,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
50,Private,40636,Some-college,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,<=50K
24,Private,213354,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
41,Private,140011,HS-grad,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,81,United-States,<=50K
24,Private,196767,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Haiti,<=50K.
66,Private,306008,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,?,<=50K
45,Private,344094,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,7474,0,9,United-States,<=50K
28,Private,484802,Some-college,Never-married,Sales,Wife,White,Male,0,0,97,United-States,>50K.
21,Private,144253,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,21,United-States,<=50K
45,Private,225015,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,45,United-States,<=50K.
27,Private,127658,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,40,Puerto-Rico,<=50K
52,Private,339623,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,72,Vietnam,>50K
25,Private,327234,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
43,State-gov,108600,Prof-school,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,0,0,69,Vietnam,<=50K
38,Private,223472,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,55,United-States,<=50K.
50,?,44247,Masters,Never-married,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
33,Self-emp-inc,45957,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,0,40,United-States,<=50K
60,Private,102708,Assoc-acdm,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,35,England,>50K.
19,Private,135145,HS-grad,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
18,Self-emp-not-inc,268314,11th,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,21,United-States,<=50K
43,Private,226133,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,56,United-States,<=50K
23,Private,347769,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
41,Private,140083,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
30,Private,131943,11th,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K.
24,Private,219494,HS-grad,Divorced,Other-service,Own-child,Black,Male,0,0,55,United-States,<=50K.
39,Private,319733,Some-college,Divorced,Adm-clerical,Wife,White,Female,0,0,31,United-States,<=50K
20,Private,355370,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,<=50K
48,Private,432272,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K.
69,State-gov,207384,Some-college,Widowed,Adm-clerical,Wife,Black,Female,0,0,55,United-States,<=50K
30,Private,249207,Assoc-acdm,Married-civ-spouse,Craft-repair,Other-relative,Other,Male,0,0,40,United-States,<=50K.
