age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
27,State-gov,358742,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,8,United-States,<=50K
33,Private,312190,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
33,Private,292446,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,0,0,55,United-States,<=50K.
30,Private,96415,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Private,380312,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,360137,Some-college,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K.
51,State-gov,32968,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K.
37,Private,165548,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
18,?,142711,Some-college,Never-married,?,Own-child,White,Male,0,0,20,United-States,<=50K
57,State-gov,36347,10th,Separated,Farming-fishing,Not-in-family,White,Male,0,0,40,Mexico,<=50K.
25,Private,136852,HS-grad,Never-married,Other-service,Unmarried,White,Male,0,0,56,United-States,<=50K.
38,Private,354178,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,70,United-States,<=50K
28,Private,207000,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
62,Self-emp-not-inc,48865,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,69,United-States,<=50K
47,Self-emp-not-inc,323583,HS-grad,Married-civ-spouse,?,Husband,Black,Male,0,0,40,United-States,<=50K
69,Private,209209,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K.
39,Private,140118,Masters,Never-married,Other-service,Unmarried,White,Female,0,0,31,United-States,<=50K
63,State-gov,284963,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K.
52,Self-emp-inc,148809,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
34,Private,358433,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
58,Private,196710,Masters,Never-married,Prof-specialty,Wife,White,Male,0,1755,40,United-States,>50K
36,Private,231868,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
41,Local-gov,218973,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,17,United-States,<=50K
37,Private,138657,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,2018,50,United-States,>50K.
32,Self-emp-not-inc,427806,Bachelors,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K.
53,Private,323255,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K.
17,Private,131426,11th,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,56,United-States,<=50K.
41,Private,120436,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,3011,0,60,United-States,>50K
37,Private,434157,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K.
34,Private,197895,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K.
58,Private,183905,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States,<=50K.
54,Self-emp-inc,206313,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,14932,0,60,United-States,>50K
60,Private,96682,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
68,Private,370006,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,97,United-States,>50K.
28,Private,353926,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,50,United-States,<=50K.
68,Private,148506,Prof-school,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,7857,0,60,United-States,>50K
28,Self-emp-not-inc,216002,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,24,United-States,>50K
27,Local-gov,235565,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
36,Private,408602,HS-grad,Separated,Adm-clerical,Own-child,White,Female,0,0,40,South,<=50K
30,Private,109242,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K.
51,Local-gov,39481,5th-6th,Never-married,Sales,Unmarried,White,Male,0,0,35,United-States,<=50K
60,Self-emp-not-inc,246879,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,7371,0,61,United-States,<=50K
18,Private,232272,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,561933,Bachelors,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
27,State-gov,406612,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,Italy,>50K.
55,Private,398628,7th-8th,Divorced,Sales,Unmarried,Black,Female,0,0,40,United-States,<=50K
45,Private,84547,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,>50K
43,Private,118511,11th,Widowed,Craft-repair,Not-in-family,White,Male,0,0,31,Canada,<=50K
41,Private,267376,HS-grad,Divorced,Farming-fishing,Own-child,White,Male,0,0,21,Germany,<=50K
72,Private,130674,HS-grad,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,238532,Some-college,Never-married,?,Not-in-family,White,Male,0,0,40,?,<=50K
45,Private,222471,HS-grad,Divorced,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
18,Private,43454,11th,Never-married,Other-service,Own-child,Black,Female,0,0,60,United-States,<=50K.
20,Private,102210,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
43,Private,208453,Bachelors,Separated,Adm-clerical,Not-in-family,White,Female,0,1791,40,United-States,>50K
42,State-gov,33922,9th,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
58,Private,428361,Assoc-voc,Widowed,Adm-clerical,Unmarried,White,Female,0,0,56,United-States,<=50K
74,Private,140022,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
58,Private,120289,HS-grad,Separated,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K.
53,Private,207073,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
27,State-gov,196257,HS-grad,Married-civ-spouse,?,Husband,White,Male,0,0,66,United-States,<=50K.
21,Private,192291,HS-grad,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,?,<=50K
63,Private,141903,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
27,Private,207109,Assoc-voc,Married-civ-spouse,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K.
18,Private,228202,Some-college,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
40,Private,128291,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K.
24,Private,149338,Some-college,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
45,Private,124474,Doctorate,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
58,Private,403582,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
49,Private,307769,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,14551,0,40,United-States,>50K
42,Private,115843,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,United-States,<=50K.
27,Private,124171,Assoc-acdm,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,31,?,<=50K
33,Private,260753,12th,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,74,United-States,<=50K.
18,Private,396517,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
22,Private,416686,Bachelors,Never-married,Sales,Own-child,White,Male,0,0,60,United-States,<=50K
27,Private,102468,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,137324,HS-grad,Never-married,Other-service,Own-child,White,Male,15131,0,40,United-States,<=50K
20,Private,238693,Masters,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,United-States,<=50K.
58,Private,219705,Assoc-acdm,Divorced,Sales,Unmarried,White,Male,0,0,56,United-States,<=50K.
44,Private,130468,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,45,United-States,<=50K.
73,Self-emp-inc,333430,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,8172,0,40,United-States,>50K.
21,Private,754405,11th,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,21,United-States,<=50K
66,Private,302844,Assoc-acdm,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K.
27,Private,468304,Assoc-acdm,Never-married,?,Other-relative,White,Male,14666,0,56,United-States,<=50K
39,Private,225716,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
28,Private,46302,7th-8th,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K.
20,Private,80947,Assoc-acdm,Widowed,Transport-moving,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K.
22,Private,128557,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,138536,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K.
58,Self-emp-inc,35999,10th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,?,>50K
43,Federal-gov,110825,10th,Widowed,Farming-fishing,Husband,White,Male,0,0,25,United-States,<=50K
34,Private,206200,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K.
51,Private,196702,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,26,United-States,<=50K
48,Private,251685,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K.
49,Self-emp-not-inc,115854,HS-grad,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,16,United-States,<=50K
40,Private,359193,Some-college,Divorced,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
65,Private,192002,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
51,Private,127550,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K.
37,Self-emp-inc,340184,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,194826,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K.
56,Private,212337,11th,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,El-Salvador,<=50K
38,Private,219505,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,Haiti,<=50K
20,Private,183053,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K.
32,State-gov,73419,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,16,United-States,<=50K
55,Private,207159,Prof-school,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K.
51,Local-gov,311740,11th,Married-civ-spouse,Tech-support,Wife,White,Male,0,0,40,United-States,<=50K
35,Private,240924,HS-grad,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Self-emp-inc,129308,Bachelors,Never-married,Prof-specialty,Wife,White,Female,0,1939,50,United-States,>50K
45,Private,370156,HS-grad,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,16,United-States,>50K
23,Private,359767,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
20,Private,108895,Bachelors,Never-married,Sales,Own-child,Black,Female,0,0,40,United-States,<=50K.
21,Self-emp-not-inc,39021,10th,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,10,United-States,<=50K
22,Private,204839,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21,?,193830,Assoc-acdm,Never-married,?,Not-in-family,White,Male,0,0,20,?,<=50K
30,Private,56059,HS-grad,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
43,Private,199923,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
33,Private,331544,5th-6th,Divorced,Craft-repair,Own-child,White,Male,0,0,40,Vietnam,<=50K
26,Private,126972,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,<=50K
18,Private,204034,12th,Never-married,Exec-managerial,Own-child,White,Female,0,0,11,United-States,<=50K
34,?,133757,Bachelors,Never-married,?,Not-in-family,White,Female,0,0,15,South,<=50K
55,Private,201640,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
36,Private,209693,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
36,Private,194038,Bachelors,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,Private,134144,HS-grad,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States,<=50K.
43,Private,233938,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
33,Private,336193,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
62,Local-gov,270836,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,Taiwan,>50K
52,Private,246695,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
60,Self-emp-not-inc,139658,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,71,United-States,<=50K.
54,Private,406331,Some-college,Separated,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
22,Private,205452,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,56,United-States,<=50K
37,Local-gov,102560,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,38,United-States,>50K
69,Private,222246,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K.
25,Private,233367,HS-grad,Never-married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,135114,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,487147,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,20,United-States,<=50K
37,Self-emp-not-inc,126342,9th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
37,Private,195272,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
49,Private,134471,HS-grad,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States,<=50K.
60,Self-emp-inc,159890,Bachelors,Divorced,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K.
26,Local-gov,123778,Bachelors,Never-married,Sales,Not-in-family,White,Male,0,0,56,United-States,<=50K.
57,Self-emp-inc,129928,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,1623,50,United-States,>50K
41,Self-emp-not-inc,202831,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States,>50K.
52,Private,188374,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
32,Private,137840,Some-college,Married-spouse-absent,Sales,Husband,White,Male,0,0,25,United-States,>50K
45,Private,237552,Bachelors,Separated,Adm-clerical,Unmarried,White,Female,0,0,30,South,<=50K.
55,?,221724,11th,Divorced,?,Not-in-family,White,Male,0,0,32,India,<=50K
70,Self-emp-inc,193127,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,8618,0,50,United-States,>50K
50,State-gov,482456,Masters,Married-civ-spouse,Sales,Unmarried,White,Female,0,0,40,United-States,>50K.
40,Private,49065,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
27,Private,390612,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K.
18,Private,365400,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,0,0,7,United-States,<=50K
26,Private,133838,11th,Never-married,?,Not-in-family,White,Male,0,0,55,United-States,<=50K
63,Local-gov,364198,Some-college,Married-spouse-absent,Craft-repair,Husband,Black,Male,0,0,64,United-States,<=50K
42,Private,133547,Some-college,Married-civ-spouse,?,Husband,White,Female,0,0,40,United-States,<=50K
61,Self-emp-not-inc,217714,HS-grad,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Male,0,0,56,United-States,<=50K
27,Private,44567,Bachelors,Married-civ-spouse,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K.
36,Private,135416,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,412255,11th,Never-married,Exec-managerial,Own-child,White,Male,0,0,13,United-States,<=50K
19,Private,153953,Bachelors,Never-married,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K.
19,Private,427898,11th,Never-married,Other-service,Own-child,White,Male,0,0,21,United-States,<=50K
42,Self-emp-not-inc,333566,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,91,United-States,<=50K
85,Federal-gov,225437,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,45,United-States,>50K.
39,Private,200783,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,21,United-States,<=50K.
63,Self-emp-not-inc,127857,Masters,Widowed,Transport-moving,Husband,White,Male,0,0,56,United-States,<=50K.
54,Local-gov,212896,HS-grad,Never-married,Craft-repair,Wife,White,Male,0,0,40,United-States,<=50K
69,Private,131093,Bachelors,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Male,0,0,61,United-States,<=50K.
28,Private,324953,12th,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Germany,<=50K
26,Private,207017,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,<=50K.
67,Federal-gov,123725,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,15028,0,40,United-States,>50K
67,Private,230259,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female,0,1902,25,United-States,<=50K.
48,Private,418563,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K.
34,Private,224565,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K.
32,Private,329389,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,0,0,55,United-States,<=50K
24,Private,376824,HS-grad,Divorced,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K.
37,Private,204215,Some-college,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,25,United-States,<=50K
37,Private,203980,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
70,Local-gov,243213,10th,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
30,Private,47478,10th,Never-married,Transport-moving,Wife,Black,Male,0,0,40,United-States,<=50K.
18,Private,215773,Some-college,Never-married,Prof-specialty,Own-child,White,Female,0,0,55,United-States,<=50K
49,Private,182537,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
33,Private,538893,Some-college,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,211625,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
25,Private,223675,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
19,Private,221662,HS-grad,Never-married,Sales,Own-child,White,Female,0,0,21,United-States,<=50K
33,Private,130094,Some-college,Divorced,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
31,Private,147167,Masters,Never-married,Craft-repair,Own-child,White,Male,0,1826,50,United-States,<=50K
42,Private,124991,HS-grad,Separated,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,183162,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,Germany,<=50K.
61,Self-emp-inc,79915,HS-grad,Never-married,Protective-serv,Not-in-family,White,Male,0,0,95,United-States,<=50K
70,Private,117384,Assoc-acdm,Divorced,Prof-specialty,Unmarried,White,Male,0,1791,25,United-States,<=50K
52,Private,213506,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
36,Private,428986,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,United-States,<=50K
37,Private,386080,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
40,?,438700,HS-grad,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,11,United-States,<=50K
44,Private,134284,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
33,Private,217896,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
54,Private,115463,Masters,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
21,Private,82063,Some-college,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K.
32,Private,379385,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,United-States,<=50K
69,Private,40584,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K.
30,Local-gov,239597,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,>50K.
25,Private,217165,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
34,Self-emp-inc,146650,Some-college,Widowed,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
55,Private,150559,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K.
35,Self-emp-not-inc,171404,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
42,Private,214363,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
25,Private,81806,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,0,0,50,United-States,<=50K
29,Local-gov,118617,Some-college,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Federal-gov,341812,Some-college,Married-civ-spouse,?,Husband,White,Male,0,0,84,United-States,<=50K
22,Private,180814,HS-grad,Widowed,Craft-repair,Not-in-family,White,Male,0,0,20,United-States,<=50K
59,Local-gov,342832,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,14542,0,55,United-States,>50K
33,Private,222536,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,25,United-States,>50K
37,Private,412160,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,24,United-States,>50K
21,Private,454012,Bachelors,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,50,United-States,<=50K.
67,Private,130964,Assoc-acdm,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
35,Private,110849,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,South,<=50K
32,Local-gov,73791,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,124553,7th-8th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,71,United-States,<=50K
33,Private,373749,HS-grad,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K.
55,Federal-gov,149174,Masters,Widowed,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,116634,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,463281,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,<=50K
35,State-gov,372041,Some-college,Separated,Tech-support,Wife,White,Female,0,0,45,United-States,<=50K
38,Private,141224,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K
36,Private,140798,Bachelors,Never-married,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
31,Private,108929,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K.
22,State-gov,171909,5th-6th,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
50,Local-gov,41225,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
56,Private,132457,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Female,0,0,40,United-States,<=50K
22,Private,70963,Masters,Divorced,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K.
44,Private,117083,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,71,United-States,<=50K
20,Private,110639,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K.
73,Self-emp-inc,241475,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,8402,0,60,United-States,>50K
21,Private,99856,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,31,Mexico,<=50K
43,Private,74182,HS-grad,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,50,United-States,>50K
23,Private,39519,Assoc-acdm,Never-married,Adm-clerical,Unmarried,Black,Female,0,1967,40,United-States,<=50K
44,State-gov,496059,Masters,Divorced,Sales,Own-child,Asian-Pac-Islander,Male,0,0,40,Greece,<=50K
21,Private,41425,Bachelors,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,Germany,<=50K.
19,Private,214438,Some-college,Never-married,Other-service,Own-child,Black,Female,0,1723,40,United-States,<=50K
28,Private,198524,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K.
64,Private,216219,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K.
23,Private,132564,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,208055,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,45,United-States,>50K
45,Private,243376,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K.
38,Private,470693,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,South,>50K
58,Self-emp-not-inc,730009,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,United-States,<=50K
26,?,405117,Some-college,Never-married,?,Own-child,White,Male,0,0,15,United-States,<=50K
43,Private,349665,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,67,United-States,<=50K.
28,Federal-gov,134469,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,15046,0,20,United-States,<=50K
22,Private,218645,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
28,Self-emp-inc,132890,HS-grad,Married-civ-spouse,Handlers-cleaners,Not-in-family,Other,Male,0,0,40,United-States,<=50K
32,Self-emp-inc,46950,1st-4th,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
28,Self-emp-inc,208921,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
